is_braess,label,baseline_Kc,new_Kc,delta,braess_tol,edge_u,edge_v,n,graph_type,timestamp,code_version,seed_root,seed_child,run_id,graph_params_json,K_start,K_min,K_step,onset_eps,onset_minrun,add_weight,omega_json,edges_json,pos_json
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,9,13,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.5800000000000627,-0.06000000000000005,0.001,9,14,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,10,11,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,10,12,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,10,13,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.5700000000000627,-0.07000000000000006,0.001,10,14,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,10,15,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,11,12,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.5700000000000627,-0.07000000000000006,0.001,11,14,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,12,13,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.5700000000000627,-0.07000000000000006,0.001,12,14,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.5700000000000627,-0.07000000000000006,0.001,13,14,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.6400000000000627,0.0,0.001,13,15,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.6400000000000627,0.5700000000000627,-0.07000000000000006,0.001,14,15,16,er,2025-11-17T13:33:28.420696,2025-10-10_single_edge_only_v3,5590107409123303574,585045542583445227,run_585045542583445227,"{""n"": 16, ""p"": 0.36234965957982224, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.4596090782993572, -1.604204286185833, 1.6105719547457038, 1.7969547184473909, 3.0311559524399896, -0.5623179306380777, -0.782212692684734, -0.2952742130837779, 0.21938978585927335, -0.2603634935484511, 0.4679299447616766, 0.9731415043047046, 0.24130469396956067, 0.28430882443455713, -0.9207361701560745, 0.81048646246293]","[[0, 4, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 8, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 3, 1.0], [1, 5, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 13, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 13, 1.0], [3, 4, 1.0], [3, 5, 1.0], [3, 7, 1.0], [3, 11, 1.0], [3, 15, 1.0], [4, 5, 1.0], [4, 9, 1.0], [4, 15, 1.0], [5, 7, 1.0], [5, 11, 1.0], [5, 12, 1.0], [5, 13, 1.0], [5, 14, 1.0], [5, 15, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 12, 1.0], [6, 15, 1.0], [7, 10, 1.0], [7, 13, 1.0], [8, 11, 1.0], [8, 12, 1.0], [9, 10, 1.0], [9, 12, 1.0], [9, 15, 1.0], [11, 13, 1.0], [11, 15, 1.0], [12, 15, 1.0]]",
False,non_braess,0.4800000000000626,0.4800000000000626,0.0,0.001,0,2,14,er,2025-11-17T13:33:48.031909,2025-10-10_single_edge_only_v3,8040339247271004672,2472948057206578095,run_2472948057206578095,"{""n"": 14, ""p"": 0.47770207987074265, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.9469576025976009, 0.43267064755283374, 0.2688952931437022, -0.3385170943166137, 0.21565153440929563, 0.3258717434368209, -0.6332978133370497, 1.9411081951292597, 1.9551055135481532, -0.7155596933751742, 0.8784757915235487, 1.0339720340332694, 1.6572623734736645, -0.18147201473669092]","[[0, 1, 1.0], [0, 5, 1.0], [0, 7, 1.0], [0, 10, 1.0], [1, 4, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 11, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 12, 1.0], [3, 4, 1.0], [3, 6, 1.0], [3, 9, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 5, 1.0], [4, 6, 1.0], [4, 7, 1.0], [4, 9, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [6, 11, 1.0], [7, 9, 1.0], [7, 11, 1.0], [8, 9, 1.0], [9, 12, 1.0], [9, 13, 1.0], [10, 11, 1.0], [10, 13, 1.0], [11, 13, 1.0], [12, 13, 1.0]]",
False,non_braess,0.4800000000000626,0.4800000000000626,0.0,0.001,0,3,14,er,2025-11-17T13:33:48.031909,2025-10-10_single_edge_only_v3,8040339247271004672,2472948057206578095,run_2472948057206578095,"{""n"": 14, ""p"": 0.47770207987074265, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.9469576025976009, 0.43267064755283374, 0.2688952931437022, -0.3385170943166137, 0.21565153440929563, 0.3258717434368209, -0.6332978133370497, 1.9411081951292597, 1.9551055135481532, -0.7155596933751742, 0.8784757915235487, 1.0339720340332694, 1.6572623734736645, -0.18147201473669092]","[[0, 1, 1.0], [0, 5, 1.0], [0, 7, 1.0], [0, 10, 1.0], [1, 4, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 11, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 12, 1.0], [3, 4, 1.0], [3, 6, 1.0], [3, 9, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 5, 1.0], [4, 6, 1.0], [4, 7, 1.0], [4, 9, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [6, 11, 1.0], [7, 9, 1.0], [7, 11, 1.0], [8, 9, 1.0], [9, 12, 1.0], [9, 13, 1.0], [10, 11, 1.0], [10, 13, 1.0], [11, 13, 1.0], [12, 13, 1.0]]",
False,non_braess,0.4800000000000626,0.4800000000000626,0.0,0.001,0,4,14,er,2025-11-17T13:33:48.031909,2025-10-10_single_edge_only_v3,8040339247271004672,2472948057206578095,run_2472948057206578095,"{""n"": 14, ""p"": 0.47770207987074265, ""weight_low"": 1.0, ""weight_high"": 1.0}",5.0,0.4,0.01,0.05,3,1.0,"[0.9469576025976009, 0.43267064755283374, 0.2688952931437022, -0.3385170943166137, 0.21565153440929563, 0.3258717434368209, -0.6332978133370497, 1.9411081951292597, 1.9551055135481532, -0.7155596933751742, 0.8784757915235487, 1.0339720340332694, 1.6572623734736645, -0.18147201473669092]","[[0, 1, 1.0], [0, 5, 1.0], [0, 7, 1.0], [0, 10, 1.0], [1, 4, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 11, 1.0], [2, 3, 1.0], [2, 6, 1.0], [2, 8, 1.0], [2, 10, 1.0], [2, 12, 1.0], [3, 4, 1.0], [3, 6, 1.0], [3, 9, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 5, 1.0], [4, 6, 1.0], [4, 7, 1.0], [4, 9, 1.0], [4, 12, 1.0], [5, 6, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [6, 11, 1.0], [7, 9, 1.0], [7, 11, 1.0], [8, 9, 1.0], [9, 12, 1.0], [9, 13, 1.0], [10, 11, 1.0], [10, 13, 1.0], [11, 13, 1.0], [12, 13, 1.0]]",
