code_version,numpy_version,networkx_version,scipy_version,timestamp,run_id,seed_root,seed_child,graph_type,n,er_p,rgn_radius,rgn_box_size,weight_low,weight_high,omega_mean,omega_std,K_start,K_min,K_step,r_thresh,add_weight,baseline_Kc,edge_u,edge_v,new_Kc,delta,is_braess,omega_json,edges_json,notes_json
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,2,10,2.2100000000000595,-2.109999999999955,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,2,11,1.980000000000064,-2.3399999999999506,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,2,13,2.2500000000000586,-2.069999999999956,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,2,14,2.0600000000000627,-2.259999999999952,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,2,16,2.230000000000059,-2.0899999999999554,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,2,17,2.0100000000000637,-2.3099999999999508,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,2,18,3.1000000000000405,-1.219999999999974,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,4,4.240000000000016,-0.0799999999999983,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,5,4.230000000000016,-0.08999999999999808,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,6,2.460000000000054,-1.8599999999999604,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,8,4.230000000000016,-0.08999999999999808,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,10,4.150000000000018,-0.16999999999999638,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,11,4.200000000000017,-0.11999999999999744,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,12,2.420000000000055,-1.8999999999999595,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,13,4.170000000000018,-0.1499999999999968,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,14,4.140000000000018,-0.17999999999999616,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,15,2.65000000000005,-1.6699999999999644,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,16,4.160000000000018,-0.1599999999999966,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
2025-09-18_a+b_logging_v2,2.0.2,3.2.1,1.13.1,2025-10-02 23:49:41,1759463381_3,6645698258405160036,9067090462330851617,rgn,19,,24.52360191161435,100.0,1.0,1.0,0.0,1.0,5.0,0.4,0.01,0.7,1.0,4.3200000000000145,3,17,4.250000000000016,-0.06999999999999851,False,"[-0.12547131267405373, 1.6982326652565836, 0.4084192356225024, -1.0427570391411003, -0.4559316922712307, 0.30752146487895476, -0.3479057996220288, -2.42030726761122, 0.14871347613824842, -0.41721335018456046, -0.6445597080019461, -2.8270672097196585, 0.10686039574815098, 0.18324809779281453, -1.0223325245971926, 0.019635401620695565, -0.22417347635845153, 0.2623783302113122, 1.0734625683460155]","[[0, 4, 1.0], [0, 8, 1.0], [1, 15, 1.0], [2, 6, 1.0], [2, 12, 1.0], [2, 15, 1.0], [3, 7, 1.0], [3, 9, 1.0], [3, 18, 1.0], [5, 7, 1.0], [5, 8, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 14, 1.0], [5, 17, 1.0], [6, 12, 1.0], [7, 9, 1.0], [7, 17, 1.0], [8, 11, 1.0], [8, 17, 1.0], [9, 11, 1.0], [9, 17, 1.0], [9, 18, 1.0], [10, 13, 1.0], [10, 14, 1.0], [10, 16, 1.0], [11, 17, 1.0], [13, 14, 1.0], [13, 16, 1.0], [14, 16, 1.0], [15, 18, 1.0]]","{""graph_pos_saved"": true, ""generator"": ""rgn""}"
