K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.3610000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3620000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3630000000002197,0.8214030934461682,-2.2037351483863947,-1.6351058108588545,-1.5025887822103294,-1.2419518621240928,-1.202899284332681,-0.9053801175243602,-0.7742113595234361,-0.7236390574187442,-0.3958231019978945,-0.3688831214023206,-0.03695493448186538
0.3640000000002197,0.8257710834550921,-2.2151163311431463,-1.6447967129392702,-1.5108446295874234,-1.2491708784153233,-1.2122498092067646,-0.9168144475200395,-0.7825103455038771,-0.7351471452936128,-0.40232114452113205,-0.3779098906742247,-0.06644978807707601
0.3650000000002197,0.8289965358947164,-2.2257541387991537,-1.6540624964557535,-1.5188482537778634,-1.2561793065477027,-1.2207454664864588,-0.9264180338922309,-0.7898992505749386,-0.7447724399544025,-0.40834261204964994,-0.3852954219260685,-0.08534752536143157
0.3660000000002197,0.8317579865743834,-2.236075901968298,-1.6631336136692259,-1.5267238769034435,-1.2630908541927406,-1.2288603654556627,-0.935280416422014,-0.7969126362907188,-0.7536481971984303,-0.4141030155044416,-0.39205030265046054,-0.10006694110016044
0.3670000000002197,0.8342409255896895,-2.2461992610642034,-1.6720743591085134,-1.5345072468798069,-1.2699383863883404,-1.2367259811825664,-0.9436993441709856,-0.8037194989931938,-0.7620565869821893,-0.4196702069329302,-0.39843747587998646,-0.11235865415431394
0.3680000000002197,0.8365291373666961,-2.2561779551720678,-1.6809146850752776,-1.5422156391555766,-1.27673795421854,-1.2444025488166521,-0.9518092974053317,-0.8104065260475977,-0.770112653015865,-0.4250798422708738,-0.4045699851256523,-0.12301034876622866
0.3690000000002197,0.8386692593582997,-2.2660423414490314,-1.6896719292893945,-1.5498594582177376,-1.2834993399552765,-1.2519241133530608,-0.959685113054934,-0.8170279683832358,-0.7778733224867825,-0.4303551807171175,-0.41050745453416826,-0.13245816400391774
0.3700000000002197,0.8406905866079453,-2.2758118233701894,-1.6983574827168049,-1.557445818486886,-1.2902292894823122,-1.2593124311229678,-0.9673737695041933,-0.8236214624022433,-0.7853701315614803,-0.4355134234054799,-0.4162850850431007,-0.14097425800277294
0.3710000000002197,0.8426130525815885,-2.285499861225719,-1.706979481305815,-1.5649799998178924,-1.2969328137624663,-1.2665826089449501,-0.9749071974152802,-0.8302143751579705,-0.7926223644265982,-0.4405683827908236,-0.4219251089293337,-0.14874238161752928
0.3720000000002197,0.8444510186414682,-2.2951163538687966,-1.7155440884840487,-1.5724661467167291,-1.303613806147298,-1.27374580234377,-0.9823083650922133,-0.8368266732842109,-0.7996433964852588,-0.4455318039588157,-0.427442128764661,-0.1558937497520938
0.3730000000002197,0.8462152861554679,-2.3046689057495504,-1.7240561797863543,-1.57990764526978,-1.3102753702907282,-1.280810660555066,-0.9895945115591429,-0.8434723548028716,-0.8064441319231851,-0.45041408941967215,-0.43284590889038826,-0.16252607738333544
