K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9
0.41000000000021974,0.8218641172353806,True,-2.002958870696327,-7.90101098449087e-16,-0.2507402452126578,0,0.0,-0.8080915090176473,0.13260548606882397,-1.4567396623599487,-0.7809700486722937,-1.5399297395538287,-0.44852565226823793,-1.042455682348445,-0.45970234794886494,-1.7977958971534633
0.41100000000021975,0.8234553564267083,True,-2.012387734796474,2.6591624213462298e-16,-0.2524937358958817,0,0.0,-0.8047652504430703,0.13144627517917162,-1.4500320543070295,-0.7772971314424377,-1.533491610414902,-0.44703962676991266,-1.0382851703567435,-0.4581105943013673,-1.7892379230021822
0.41200000000021975,0.8250126615902599,True,-2.021755485520912,5.123941469344171e-16,-0.25420919449336965,0,0.0,-0.8014867554470871,0.13031480744307491,-1.443434653323016,-0.7736883034330838,-1.5271495687367063,-0.445570370562368,-1.0341778744990457,-0.456538246057295,-1.7808410314308134
0.41300000000021975,0.8265375150306687,True,-2.0310650985617507,1.528811477358556e-17,-0.2558896042656911,0,0.0,-0.7982543102984716,0.12920986923616573,-1.4369431820394065,-0.7701409101784882,-1.520900039563019,-0.4441173533846501,-1.0301312399427776,-0.4549846648766045,-1.7725977275771332
0.41400000000021975,0.8280312930694564,True,-2.0403193194560267,-6.588799677349085e-17,-0.25753761463427743,0,0.0,-0.795066309759576,0.12813032680647152,-1.4305536424144847,-0.7666524798674759,-1.514739678895075,-0.44268007523485003,-1.0261428928224812,-0.4534492486256666,-1.7645010974467694
0.41500000000021975,0.8294952765830731,True,-2.0495206876344643,1.6203307598318087e-16,-0.2591555882843978,0,0.0,-0.791921247306477,0.1270751192437171,-1.4242622902877362,-0.7632207059620726,-1.508665352677585,-0.4412580640567124,-1.022210622318989,-0.4519314286912776,-1.7565447461089687
0.41600000000021975,0.8309306602122277,True,-2.0586715573267718,8.387196454469852e-17,-0.2607456403970573,0,0.0,-0.7888177064781563,0.1260432522176389,-1.4180656128770932,-0.7598434319071538,-1.5026741182189751,-0.439850873631673,-1.0183323649839304,-0.45043066751921745,-1.748722744133584
0.41700000000021975,0.8323385604437321,True,-2.0677741158134557,1.1428508810856026e-16,-0.262309671510873,0,0.0,-0.7857543531971651,0.12503379238568482,-1.4119603088094466,-0.7565186376290435,-1.4967632077061583,-0.43845808165765293,-1.0145061909721842,-0.448946456359778,-1.7410295809612975
0.41800000000021975,0.8337200227307586,True,-2.0768303994259303,2.0651711643487604e-17,-0.2638493951962212,0,0.0,-0.7827299289298398,0.12404586238526617,-1.405943270341114,-0.7532444275716379,-1.4909300135292698,-0.4370792879971675,-1.010730291903611,-0.44747831320307707,-1.7334601241380159
0.41900000000021975,0.8350760277890851,True,-2.085842307626554,-1.0431938267368587e-16,-0.26536636147918014,0,0.0,-0.7797432445750395,0.12307863633805347,-1.400011567479086,-0.7500190200596907,-1.485172075176802,-0.4357141130787255,-1.007002970122619,-0.44602578088784,-1.7260095835342846
0.42000000000021975,0.8364074971840563,True,-2.0948116154437484,6.612710253473569e-16,-0.26686197676364093,0,0.0,-0.7767931749874962,0.12213133580413775,-1.3941624337582588,-0.7468407378123206,-1.4794870674984726,-0.43436219643686386,-1.0033226291622344,-0.4445884253683396,-1.7186734798224887
0.42100000000021975,0.83771529830444,True,-2.103739984491815,-1.175937549000294e-15,-0.26833752085261836,0,0.0,-0.7738786540559869,0.12120322613256163,-1.3883932534665573,-0.7437079994572049,-1.4738727901635937,-0.433023195377505,-0.9996877652503697,-0.4431658341253072,-1.7114476166069792
0.42200000000021975,0.8390002488041981,True,-2.1126289727679985,-3.499216311544347e-16,-0.26979416155433567,0,0.0,-0.7709986702682675,0.12029361316202349,-1.3827015501403048,-0.7406193119185516,-1.4683271581680084,-0.431696783756638,-0.9960969597214092,-0.441757614707819,-1.704328055701483
0.42300000000021976,0.8402631205807541,True,-2.121480043389016,-4.935816427162334e-17,-0.27123296726759305,0,0.0,-0.7681522627044278,0.11940184023177937,-1.377084976177535,-0.7375732635706173,-1.4628481932636543,-0.43038265086146094,-0.9925488722170643,-0.44036339339423575,-1.6973110951289476
0.42400000000021976,0.8415046433480509,True,-2.1302945724043987,-7.338746199652802e-16,-0.2726549178686156,0,0.0,-0.7653385174085144,0.11852728546800861,-1.3715413034382307,-0.7345685180641528,-1.4574340162024655,-0.4290805003842366,-0.9890422345777652,-0.4389828139613738,-1.6903932494852807
0.42500000000021976,0.8427255078541672,True,-2.1390738558033626,-9.570406649757829e-18,-0.2740609141639174,0,0.0,-0.7625565640951182,0.11766935931539581,-1.366068414718358,-0.7316038087461862,-1.4520828397011345,-0.4277900494800907,-0.9855758453401955,-0.4376155365520821,-1.6835712323630296
0.42600000000021976,0.8439263687861475,True,-2.147819115814859,6.997689076847272e-17,-0.2754517861273858,0,0.0,-0.7598055731534146,0.11682750228752031,-1.3606642959996564,-0.7286779336044953,-1.4467929620457562,-0.4265110279008658,-0.9821485647685635,-0.43626123663231064,-1.6768419405762514
0.42700000000021976,0.8451078473987326,True,-2.156531506586136,7.636953079967124e-16,-0.27682830010245707,0,0.0,-0.757084752916061,0.11600118291291792,-1.3553270293899884,-0.7257897506773857,-1.4415627612660002,-0.42524317719796867,-0.9787593103572836,-0.4349196040296386,-1.6702024399654787
0.42800000000021976,0.8462705338986785,True,-2.165212119313265,-5.487158301678277e-16,-0.27819116511991615,0,0.0,-0.754393347164528,0.11518989585650623,-1.3500547866799395,-0.7229381738771901,-1.4363906898174672,-0.4239862499878377,-0.9754070527511741,-0.4335903420459597,-1.6636499525930624
0.42900000000021976,0.8474149896120992,True,-2.173861986886988,-2.404774591693951e-16,-0.27954103845720724,0,0.0,-0.7517306328460078,0.1143931601985074,-1.3448458234506933,-0.7201221691825779,-1.431275269718603,-0.4227400092743294,-0.9720908120364777,-0.43227316663776516,-1.6571818451656104
0.43000000000021976,0.8485417489586942,True,-2.1824820881086966,-2.2892213200244284e-16,-0.28087853054491374,0,0.0,-0.7490959179801049,0.11361051785509674,-1.339698473676194,-0.7173407511604363,-1.4262150880951474,-0.421504227822885,-0.9688096543620707,-0.43096780565807286,-1.6507956185424366
0.43100000000021976,0.8496513212536473,True,-2.191073351524269,1.4344386284212994e-15,-0.2822042093094298,0,0.0,-0.7464885397361332,0.11284153212684066,-1.3346111447694753,-0.7145929797829425,-1.421208793090766,-0.42027868758185555,-0.9655626888554167,-0.42967399815463625,-1.6444888982077557
0.43200000000021976,0.8507441923553866,True,-2.1996366589172065,-3.743808139312345e-16,-0.28351860402714635,0,0.0,-0.7439078626641271,0.1120857863625604,-1.3295823130289806,-0.7118779575096372,-1.4162550901074336,-0.41906317914683117,-0.9623490648022567,-0.4283914937195811,-1.6382594256003276
0.43300000000021976,0.8518208261751479,True,-2.2081728484974392,1.5757058916165889e-16,-0.28482220875410824,0,0.0,-0.7413532770646104,0.11134288272766273,-1.324610519445806,-0.7091948266078886,-1.4113527383433435,-0.4178575012642207,-0.9591679690628134,-0.42712005188607793,-1.6321050502078553
0.43400000000021977,0.852881666062362,True,-2.2166827178175033,-9.621091794467008e-16,-0.28611548538557025,0,0.0,-0.7388241974838912,0.11061244106716063,-1.3196943658372673,-0.7065427666882669,-1.4065005475998182,-0.4166614603707043,-0.956018623700577,-0.425859441568076,-1.6260237223450715
0.43500000000021977,0.8539271360782256,True,-2.2251670264441086,4.577500456257539e-16,-0.28739886639203105,0,0.0,-0.7363200613231189,0.10989409785468518,-1.3148325112760617,-0.7039209924340363,-1.4016973753318833,-0.4154748701655046,-0.952900283802552,-0.42460944053950606,-1.6200134865444415
0.43600000000021977,0.854957642168378,True,-2.233626498409641,-2.0553165112473338e-16,-0.2886727572716561,0,0.0,-0.7338403275506339,0.10918750521970115,-1.3100236687876705,-0.7013287515063195,-1.3969421239199615,-0.4142975512127204,-0.9498122354722939,-0.423369834949689,-1.6140724754969746
0.43700000000021977,0.8559735732443645,True,-2.2420618244653774,1.1914690913949705e-16,-0.28993753875339434,0,0.0,-0.7313844755082674,0.10849233004597182,-1.3052666022916104,-0.6987653226085322,-1.3922337381425713,-0.41312933057122375,-0.9467537939791899,-0.4221404188719923,-1.6081989044880667
0.43800000000021977,0.856975302182474,True,-2.2504736641556224,-6.342329699408093e-16,-0.29119356878043257,0,0.0,-0.7289520038032434,0.10780825313501934,-1.300560123764731,-0.6962300136954708,-1.387571202832072,-0.4119700414498591,-0.9437243020492762,-0.4209209938830472,-1.6023910662796843
0.43900000000021977,0.8579631867476005,True,-2.2588626477298455,-1.3334951261494968e-16,-0.2924411842995821,0,0.0,-0.7265424292782056,0.10713496842897469,-1.2959030906070357,-0.6937221603140075,-1.3829535406973574,-0.4108195228859014,-0.9407231282845188,-0.41971136867009706,-1.5966473263958034
0.44000000000021977,0.8589375704489485,True,-2.26722937790799,3.258285377388709e-16,-0.2936807028788201,0,0.0,-0.7241552860526465,0.10647218228776871,-1.2912944031925033,-0.6912411240637059,-1.3783798102990663,-0.4096776194449012,-0.9377496656988672,-0.41851135866424083,-1.5909661187728124
0.44100000000021977,0.8598987833336749,True,-2.2755744315124766,8.88876710471409e-16,-0.29491242417232355,0,0.0,-0.7217901246297146,0.10581961281611213,-1.2867330025891728,-0.6887862911668982,-1.373849104164334,-0.40854418094023465,-0.934803330360654,-0.41732078569756487,-1.5853459417408517
0.4420000000002198,0.8608471427239254,True,-2.2838983609789785,-2.052324815513083e-17,-0.2961366312498508,0,0.0,-0.7194465110629538,0.10517698923615702,-1.2822178684343062,-0.6863570711388179,-1.3693605470294048,-0.40741906217082113,-0.9318835601319956,-0.41613947768232146,-1.5797853543057532
0.4430000000002198,0.8617829539021626,True,-2.2922016957567606,1.1781716079185535e-15,-0.2973535918051725,0,0.0,-0.7171240261780683,0.10454405130212673,-1.2777480169518416,-0.683952895549325,-1.3649132941995645,-0.40630212267559435,-0.9289898134967901,-0.41496726831045855,-1.5742829727044398
0.4440000000002198,0.8627065107491833,True,-2.3004849436082715,-2.331831796941314e-16,-0.2985635592565099,0,0.0,-0.714822264845285,0.10392054875354456,-1.2733224991005836,-0.6815732168686094,-1.360506530016876,-0.4051932265034712,-0.9261215684697937,-0.41380399677199403,-1.5688374672095773
0.4450000000002198,0.8636180963387903,True,-2.30874859181668,-6.774799375940984e-16,-0.29976677375028715,0,0.0,-0.7125408352982896,0.10330624080401986,-1.2689403988426684,-0.6792175073899773,-1.3561394664270991,-0.4040922419976309,-0.9232783215799603,-0.41264950749080304,-1.563447559161669
0.4460000000002198,0.8645179834926914,True,-2.316993108309173,-1.899906207522293e-16,-0.3009634630781764,0,0.0,-0.7102793584961,0.1027008956628094,-1.2646008315228292,-0.6768852582235052,-1.3518113416379884,-0.402999041593053,-0.9204595869219349,-0.41150364987655724,-1.5581120182090975
0.4470000000002198,0.8654064352988523,True,-2.325218942703065,-2.611891675845921e-16,-0.30215384351626207,0,0.0,-0.7080374675245721,0.10210429008664304,-1.26030294234986,-0.6745759783549242,-1.3475214188618825,-0.4019135016263425,-0.917664895270162,-0.41036627809163967,-1.5528296597385112
0.4480000000002198,0.8662837055962318,True,-2.3334265272810897,-1.6284098925246108e-16,-0.30333812059409077,0,0.0,-0.7058148070345247,0.10151620895951631,-1.2560459049724457,-0.6722891937646102,-1.3432689851361317,-0.400835502156932,-0.9148937932505827,-0.4092372508319393,-1.5475993424796932
0.4490000000002198,0.8671500394285386,True,-2.341616277901592,5.248630378606453e-16,-0.3045164898005094,0,0.0,-0.7036110327137498,0.10093644489835457,-1.251828920142251,-0.6700244466020508,-1.339053350215512,-0.3997649267988688,-0.9121458425654031,-0.4081164311205661,-1.542419966270627
0.4500000000002198,0.8680056734694218,True,-2.3497885948488735,-1.8395952184543576e-16,-0.30568913723240554,0,0.0,-0.7014258107904102,0.10036479788264144,-1.247651214457767,-0.6677812944115524,-1.3348738455312645,-0.39870166256241873,-0.909420619266793,-0.4070036861135587,-1.537290469969798
0.4510000000002198,0.8688508364212764,True,-2.3579438636283725,1.0595812699176068e-17,-0.3068562401918058,0,0.0,-0.699258817565536,0.0998010749062642,-1.243512039182991,-0.6655593094053391,-1.3307298232118838,-0.39764559970480307,-0.9067177130757686,-0.40589888691675485,-1.5322098295040063
0.4520000000002198,0.8696857493896533,True,-2.366082455710998,8.274300398552654e-17,-0.30801796773615686,0,0.0,-0.6971097389725434,0.0992450896499772,-1.2394106691355307,-0.6633580777805388,-1.3266206551611959,-0.39659663158944203,-0.9040367267428574,-0.4048019084130663,-1.527177056041075
0.4530000000002198,0.8705106262350897,True,-2.374204729230482,-4.916543713566337e-16,-0.3091744811861549,0,0.0,-0.6949782701618564,0.09869666217301894,-1.2353464016391609,-0.6611771990768393,-1.3225457321896326,-0.39555465455311234,-0.9013772754474189,-0.40371262909943895,-1.522191194277771
0.4540000000002198,0.8713256739040133,True,-2.382311029637353,-3.111187321381692e-16,-0.3103259345949382,0,0.0,-0.6928641151088869,0.09815561862253737,-1.2313185555363102,-0.6590162855718923,-1.318504463194972,-0.3945195677804937,-0.8987389862327952,-0.40263093093285973,-1.5172513208341734
0.4550000000002198,0.8721310927402346,True,-2.3904016903127117,-6.380039773163067e-16,-0.31147247518217214,0,0.0,-0.6907669862437584,0.0976217909595936,-1.227326470256289,-0.6568749617117668,-1.3144962743890989,-0.39349127318559624,-0.8961214974746818,-0.40155669918479187,-1.512356542746457
0.4560000000002198,0.8729270767784124,True,-2.39847703314481,-3.2719614130229963e-16,-0.31261424373608826,0,0.0,-0.6886866041013032,0.09709501670060451,-1.2233695049354523,-0.6547528635740051,-1.3105206085676442,-0.39246967529963217,-0.89352445838036,-0.4004898223035105,-1.507505996050827
0.4570000000002198,0.8737138140207605,True,-2.406537369071119,1.7440344172692302e-16,-0.3137513749862805,0,0.0,-0.6866226969899673,0.09657513867318386,-1.2194470375857613,-0.6526496383610035,-1.3065769244195908,-0.3914546811648879,-0.8909475285165939,-0.3994301917837939,-1.50269884445189
0.4580000000002198,0.8744914866981628,True,-2.414582998588365,-2.49515089461614e-16,-0.31488399794979993,0,0.0,-0.6845750006783754,0.09606200478541714,-1.2155584643085158,-0.6505649439216581,-1.3026646958741877,-0.3904462002342262,-0.8883903773642121,-0.39837770204352185,-1.4979342780694005
0.4590000000002198,0.8752602715167597,True,-2.4226142122327907,-2.1681520933919073e-16,-0.3160122362527627,0,0.0,-0.6825432580984013,0.09555546780768306,-1.2117031985502666,-0.6484984482993564,-1.2987834114827057,-0.38944414427585256,-0.8858526838975359,-0.397332250306735,-1.4932115122577838
0.4600000000002198,0.8760203398909996,True,-2.4306312910327486,-4.969478204960136e-16,-0.3171362084295816,0,0.0,-0.6805272190636739,0.0950553851662089,-1.2078806703981528,-0.6464498293045514,-1.2949325738327646,-0.388448427283003,-0.8833341361869544,-0.3962937364927342,-1.4885297864933025
0.4610000000002198,0.8767718581640488,True,-2.4386345069355158,-2.5074176127075433e-16,-0.31825602820160703,0,0.0,-0.6785266400025406,0.09456161874759066,-1.20409032591213,-0.6444187741103102,-1.291111698993142,-0.3874589653882614,-0.8808344310231168,-0.39526206311086726,-1.483888363324195
0.4620000000002198,0.8775149878164027,True,-2.446624123210086,-3.809159316918206e-16,-0.3193718047368894,0,0.0,-0.6765412837045727,0.09407403471359252,-1.2003316264917248,-0.6424049788693258,-1.287320315987117,-0.38647567678220646,-0.878353273561292,-0.3942371351606342,-1.4792865273794507
0.4630000000002198,0.8782498856634637,True,-2.454600394827583,4.249773291890962e-16,-0.3204836428925799,0,0.0,-0.6745709190797761,0.09359250332556228,-1.1966040482751594,-0.6404081483510231,-1.283557966292571,-0.3854984816361317,-0.8758903769845917,-0.3932188600367972,-1.4747235844322562
0.4640000000002198,0.8789767040427994,True,-2.462563568820761,-2.2814881671804575e-16,-0.32159164344131486,0,0.0,-0.6726153209297161,0.09311689877787893,-1.1929070815688116,-0.6384279955974661,-1.279824203367164,-0.38452730202857993,-0.8734454621848198,-0.39220714743918067,-1.4701988605144525
0.4650000000002198,0.8796955909917316,True,-2.470513884623976,3.9803872204194997e-16,-0.3226959032828792,0,0.0,-0.6706742697298427,0.09264709903986244,-1.189240230305162,-0.636464241596899,-1.2761185921970701,-0.3835620618754785,-0.871018257459844,-0.3912019092868983,-1.4657117010786416
0.4660000000002198,0.8804066904158739,True,-2.4784515743949003,-6.09177582533779e-17,-0.32379651564225664,0,0.0,-0.6687475514223384,0.09218298570563352,-1.185603011527485,-0.6345166149738146,-1.2724407088678262,-0.3826026868636491,-0.8686084982264338,-0.390203059636731,-1.461261470204827
0.4670000000002198,0.8811101422491707,True,-2.486376863319166,1.2701592392853755e-16,-0.32489357025510585,0,0.0,-0.6668349572188647,0.09172444385144644,-1.181994954899681,-0.6325848516945387,-1.2687901401559807,-0.38164910438749877,-0.8662159267476022,-0.3892105146054179,-1.456847549848712
0.4680000000002198,0.8818060826059658,True,-2.494289969898989,3.7966686962733953e-16,-0.3259871535416336,0,0.0,-0.6649362834126239,0.09127136190004492,-1.178415602239752,-0.6306686947873845,-1.2651664831402998,-0.38070124348870643,-0.8638402918735615,-0.38822419229563454,-1.4524693391290113
0.4690000000002198,0.8824946439255822,True,-2.502191106226821,-2.217364600859918e-16,-0.3270773487696891,0,0.0,-0.6630513311992029,0.09082363149162506,-1.174864507075533,-0.628767894076507,-1.2615693448313907,-0.37975903479873196,-0.8614813487954606,-0.3872440127254443,-1.4481262536513069
0.4700000000002198,0.8831759551098624,True,-2.5100804782449297,2.4771538100241813e-16,-0.32816423620791757,0,0.0,-0.6611799065056841,0.09038114736102448,-1.1713412342213823,-0.6268822059286353,-1.2579983418186726,-0.37882241048398707,-0.8591388588111337,-0.38626989776102627,-1.4438177248661805
0.4710000000002198,0.8838501416540893,True,-2.5179582859917975,4.6858735273642615e-17,-0.3292478932696602,0,0.0,-0.6593218198275652,0.08994380722076935,-1.167845359374628,-0.6250113930119341,-1.2544530999337011,-0.37789130419351946,-0.8568125891021485,-0.3853017710524991,-1.4395431994595114
0.4720000000002198,0.8845173257716732,True,-2.5258247238361147,-2.198963281549315e-16,-0.33032839464826447,0,0.0,-0.6574768860730406,0.08951151164965017,-1.1643764687306448,-0.6231552240662819,-1.2509332539289162,-0.3769656510090643,-0.8545023125214808,-0.3843395579726578,-1.4353021387729734
0.4730000000002198,0.8851776265129688,True,-2.533679980699136,-4.524821895268835e-16,-0.3314058124444454,0,0.0,-0.6556449244142406,0.08908416398651092,-1.1609341586155095,-0.6213134736843128,-1.2474384471709516,-0.376045387397339,-0.8522078073912053,-0.38338318555847584,-1.4310940182529273
0.4740000000002198,0.8858311598785598,True,-2.5415242402660843,2.1121043922069186e-16,-0.3324802162862142,0,0.0,-0.6538257581450451,0.08866167022895502,-1.1575180351352616,-0.619485922102609,-1.2439683313476941,-0.37513045116445326,-0.8499288573096185,-0.382432582455212,-1.4269183269260048
0.4750000000002198,0.8864780389273225,True,-2.5493576811872494,3.30248007082567e-16,-0.3335516734419214,0,0.0,-0.6520192145451128,0.08824393893670104,-1.1541277138408486,-0.6176723550024699,-1.2405225661883421,-0.37422078141232257,-0.8476652509672585,-0.3814876788629841,-1.422774566899821
0.4760000000002198,0.8871183738795658,True,-2.557180477269371,-1.5429301443199854e-16,-0.33462024892686126,0,0.0,-0.6502251247497937,0.08783088113932613,-1.1507628194079016,-0.6158725633197275,-1.2371008191957484,-0.37331631849697533,-0.8454167819713208,-0.3805484064856786,-1.4186622528873472
0.4770000000002198,0.8877522722155189,True,-2.5649927976578963,-1.0378981879553188e-16,-0.3356860056038965,0,0.0,-0.6484433236256091,0.08742241024816184,-1.1474229853305398,-0.6140863430631044,-1.2337027653903958,-0.3724170039886548,-0.8431832486779987,-0.37961469848206936,-1.4145809117535824
0.4780000000002198,0.888379838769422,True,-2.5727948070106064,-1.0662959301851838e-15,-0.3367490042784759,0,0.0,-0.6466736496510094,0.08701844197211592,-1.1441078536284552,-0.6123134951406509,-1.2303280870653777,-0.37152278063361743,-0.8409644540323106,-0.3786864894190276,-1.4105300820832471
0.4790000000002198,0.8890011758194637,True,-2.5805866656630974,-2.418972572621443e-16,-0.3378093037884442,0,0.0,-0.6449159448021279,0.08661889423721335,-1.1408170745665691,-0.610553825193822,-1.2269764735518063,-0.3706335923175442,-0.8387602054150075,-0.37776371522672136,-1.406509313768324
0.4800000000002198,0.8896163831737833,True,-2.588368529786608,-4.105796391261517e-16,-0.33886696108896847,0,0.0,-0.6431700544432828,0.08622368710965088,-1.1375503063866124,-0.6088071434387906,-1.223647620994112,-0.3697493840304815,-0.8365703144961804,-0.3768463131556975,-1.4025181676143288
0.4810000000002198,0.890225558252753,True,-2.596140551538582,5.065101518111837e-16,-0.3399220313328862,0,0.0,-0.6414358272219725,0.08583274272219343,-1.1343072150499958,-0.607073264514603,-1.2203412321347038,-0.36887010183322294,-0.8343945970951927,-0.37593422173574126,-1.3985562149642687
0.4820000000002198,0.8908287961677331,True,-2.603902879206379,-4.582473148244089e-16,-0.3409745679468168,0,0.0,-0.6397131149681459,0.08544598520372843,-1.131087473991401,-0.6053520073378259,-1.2170570161075285,-0.36799569282507166,-0.832232873046623,-0.3750273807364378,-1.3946230373393391
0.4830000000002198,0.891426189796488,True,-2.6116556573445044,-3.3028203933214024e-16,-0.3420246227032284,0,0.0,-0.6380017725975307,0.08506334061181645,-1.1278907638825462,-0.6036431949633486,-1.2137946882400765,-0.3671261051129117,-0.8300849660718935,-0.3741257311293456,-1.3907182260954423
0.4840000000002198,0.8920178298554324,True,-2.6193990269057195,-2.844315978633987e-16,-0.34307224578878404,0,0.0,-0.6363016580188153,0.08468473686809176,-1.124716772405603,-0.6019466544510118,-1.210553969863396,-0.3662612877815109,-0.8279507036562794,-0.3732292150516898,-1.3868413820946686
0.4850000000002198,0.8926038049688731,True,-2.6271331253663393,-5.945937929728788e-17,-0.34411748586916147,0,0.0,-0.6346126320444998,0.08431010369635934,-1.1215651940357956,-0.6002622167377805,-1.2073345881297342,-0.36540119086501166,-0.8258299169310396,-0.37233777577151894,-1.3829921153909683
0.4860000000002198,0.8931842017353973,True,-2.634858086846042,2.125371983538748e-16,-0.3451603901505705,0,0.0,-0.6329345583052329,0.08393937256326053,-1.118435729832719,-0.59858971651517,-1.20413627583742,-0.36454576531954,-0.8237224405603948,-0.3714513576542395,-1.37917004492925
0.4870000000002198,0.8937591047915533,True,-2.642574042222465,4.835014822165907e-16,-0.34620100443816926,0,0.0,-0.6312673031674695,0.08357247662137479,-1.1153280872399514,-0.5969289921116663,-1.2009587712626373,-0.36369496299688164,-0.8216281126331105,-0.3705699061304661,-1.3753747982572122
0.4880000000002198,0.8943285968729556,True,-2.650281119240878,1.3657685661180397e-16,-0.34723937319156395,0,0.0,-0.6296107356542886,0.0832093506546391,-1.112241979892559,-0.5952798853798931,-1.1978018179977559,-0.36284873661917494,-0.8195467745584597,-0.36969336766512634,-1.371606011249252
0.4890000000002198,0.8948927588729431,True,-2.6579794426191556,7.741570044934983e-17,-0.34827553957757573,0,0.0,-0.6279647273692229,0.08284993102597339,-1.1091771274321098,-0.5936422415882903,-1.1946651647959055,-0.36200703975456994,-0.8174782709663401,-0.36882168972775425,-1.3678633278418346
0.4900000000002198,0.8954516698989117,True,-2.665669134148335,1.1554097816543422e-16,-0.34930954552041593,0,0.0,-0.6263291524229577,0.08249415562700202,-1.1061332553288428,-0.5920159093170854,-1.1915485654214961,-0.36116982679381027,-0.8154224496113479,-0.3679548207639226,-1.3641463997797383
0.4910000000002198,0.8960054073264304,True,-2.673350312788926,5.284148572896192e-16,-0.3503414317494349,0,0.0,-0.6247038873627672,0.08214196382977025,-1.1031100947106511,-0.5904007403583532,-1.1884517785064095,-0.3603370529276957,-0.8133791612806176,-0.36709271016775963,-1.3604548863726391
0.4920000000002198,0.8965540468512511,True,-2.6810230947632427,-1.8283417748458772e-16,-0.3513712378446,0,0.0,-0.6230888111045596,0.081793296440367,-1.1001073821985583,-0.5887965896199586,-1.1853745674115856,-0.3595086741253751,-0.8113482597052318,-0.3662353082554899,-1.3567884542615085
0.4930000000002198,0.8970976625393091,True,-2.6886875936439085,-2.5098888917232207e-17,-0.35239900227978316,0,0.0,-0.6214838048674151,0.08144809565435433,-1.0971248597483914,-0.5872033150332133,-1.1823167000937709,-0.35868464711344894,-0.8093296014750551,-0.3653825662399717,-1.353146777194357
0.4940000000002198,0.8976363268748132,True,-2.6963439204387596,-3.3137731531146764e-16,-0.3534247624640392,0,0.0,-0.6198887521105005,0.08110630501392574,-1.0941622744983592,-0.585620777464056,-1.1792779489771774,-0.35786492935582415,-0.8073230459568023,-0.3645344362061626,-1.3495295358108506
