K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9,eigval_10,eigval_11
0.3860000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3870000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3880000000002197,0.7875284332499041,-2.4521960219850403,-1.9090632831447758,-1.6198152559263612,-1.5036353929766908,-1.3095870791608004,-0.995283288476031,-0.8207700184526869,-0.6269369796731221,-0.5798589443519281,-0.23303465792741074,-0.017363483614708932,5.302471953318437e-17
0.3890000000002197,0.7968773216362063,-2.474143904102007,-1.9206259423455831,-1.6308727146919972,-1.5112687711733654,-1.3220586453229173,-1.0209900293034295,-0.8384299904796776,-0.643035500040237,-0.5929809134371311,-0.25147476608928054,-0.061413067101735684,3.4651062603203884e-16
0.3900000000002197,0.8020691536743797,-2.4896711520162573,-1.929816682530451,-1.6395489121287887,-1.5178595213156147,-1.3314557116269548,-1.0369161801807232,-0.8496765016320756,-0.6537173161182601,-0.6009448516137089,-0.26457618030358904,-0.08223790900937324,5.232907989918681e-16
0.3910000000002197,0.8061884996844975,-2.503562750723929,-1.9383969659425047,-1.6476263223749628,-1.5241898433113474,-1.3400630184351556,-1.0503427421521547,-0.8592825158476768,-0.6630921082172468,-0.607502432907941,-0.2763035474261547,-0.09713564622559649,-7.236737886099315e-16
0.39200000000021973,0.8097292352189697,-2.5165818569612632,-1.9466483920144788,-1.6553877781061797,-1.530383181076326,-1.3482431483133506,-1.0624310191565116,-0.868008423739264,-0.6717897013110679,-0.6132798741903793,-0.28724571956934025,-0.10890984285595728,-5.9718289307211234e-18
0.39300000000021973,0.8128897832024966,-2.529033906115132,-1.954683895598554,-1.6629460248353596,-1.5364885586613508,-1.3561406698493712,-1.073646068646963,-0.8761586411520391,-0.6800527410966302,-0.6185381604875227,-0.29762594037323065,-0.1186968208433998,2.8292345014093985e-16
0.39400000000021973,0.8157740261748377,-2.5410781355078114,-1.9625624827050498,-1.6703596209405993,-1.5425313591022094,-1.3638307055058365,-1.08423057877498,-0.8838920605834529,-0.6880031841383244,-0.623418421170842,-0.3075569520908721,-0.12709406612078789,-8.69503669215225e-16
0.39500000000021973,0.8184446237625271,-2.552810159612255,-1.97031966733056,-1.6776636002325187,-1.5485267284826472,-1.371358237035936,-1.0943304559555604,-0.8913042713442894,-0.6957119206637201,-0.6280080620401461,-0.3171063386143455,-0.1344615284813152,-8.43380427675402e-16
0.39600000000021973,0.8209429282667379,-2.5642927776276427,-1.9779788350999363,-1.6848808911912199,-1.5544845574468584,-1.37875274275373,-1.1040416751477382,-0.8984582137616369,-0.7032242867155657,-0.6323659331767149,-0.326319812061405,-0.1410351153393277,6.664416589333577e-16
0.39700000000021973,0.8232979949991879,-2.575569894082387,-1.9855563814768726,-1.692027467841907,-1.5604117237100996,-1.3860347993180566,-1.1134314490513548,-0.9053980233122348,-0.7105713464436791,-0.636533963030586,-0.3352311486737162,-0.1469785669506427,-4.3278051978295666e-16
0.39800000000021973,0.8255312065967465,-2.586673653557016,-1.9930643469640246,-1.699114985216094,-1.5663132372107795,-1.3932194590395546,-1.1225490786462056,-0.912156123714589,-0.71777553584164,-0.6405432692583667,-0.34386695858366734,-0.15241037502617305,5.926010311201594e-17
0.39900000000021973,0.82765887055007,-2.597628442525714,-2.000511896113543,-1.7061522550744221,-1.5721928801222158,-1.4003181406054719,-1.1314320401209712,-0.9187572047680491,-0.7248537472520123,-0.644417672943538,-0.35224918497942154,-0.15741906512313592,3.0750656397036195e-16
0.40000000000021974,0.8296937812667099,-2.6084532921917756,-2.0079062061245017,-1.7131461304962985,-1.578053589790499,-1.40733976213058,-1.1401096405100322,-0.9252206108274719,-0.7318191331224996,-0.6481758605230753,-0.36039651129090006,-0.16207247246064038,-4.572485201433391e-16
0.40100000000021974,0.8316462110996355,-2.6191634004156854,-2.015253030015953,-1.7201020652409398,-1.5838977004555312,-1.4142914573938943,-1.1486053338600362,-0.9315618539506586,-0.7386822193391546,-0.6518327846539206,-0.3683252057598805,-0.16642366898925512,-4.997883348570071e-16
0.40200000000021974,0.8335245668599932,-2.629771138163988,-2.022557069280549,-1.7270244830462413,-1.5897271025731086,-1.4211790485212876,-1.1569382535124502,-0.93779361493505,-0.7454516237182331,-0.6554006099824916,-0.37604965918836863,-0.17051490783658083,-1.8073095327893724e-16
0.40300000000021974,0.8353358405206733,-2.640286739177392,-2.0298222294022907,-1.733917030281275,-1.595543351644459,-1.4280073692144648,-1.1651242625940188,-0.9439264296724493,-0.7521345374763775,-0.6588893732415873,-0.38358274675845594,-0.17438033619717663,-5.874132453321832e-18
0.40400000000021974,0.8370859280413961,-2.6507187868987647,-2.037051800372752,-1.7407827540429437,-1.601347744822469,-1.434780492471268,-1.1731766961005046,-0.9499691741022097,-0.7587370584879042,-0.6623074567818907,-0.3909360841527932,-0.1780479126943067,1.74653134218944e-15
0.40500000000021974,0.8387798607389102,-2.6610745671264127,-2.0442485875114853,-1.7476242309390473,-1.6071413762371074,-1.4415018951456051,-1.1811068986729092,-0.9559294157577294,-0.765264428553734,-0.6656619361937309,-0.3981202172451516,-0.18154079393962538,-4.246344144161789e-16
0.40600000000021974,0.8404219769336818,-2.6713603290931607,-2.051415008379195,-1.7544436622838606,-1.6129251778486369,-1.4481745794978715,-1.1889246229965098,-0.9618136743074861,-0.7717212065720025,-0.6689588405717343,-0.40514476816614653,-0.18487835713170475,-2.081115470306475e-16
0.40700000000021974,0.8420160517607899,-2.681581482488262,-2.058553165962012,-1.7612429458295873,-1.6186999502059676,-1.4548011647058539,-1.196638330670243,-0.9676276184131032,-0.7781113977323991,-0.6722033507231667,-0.4120185514755996,-0.1880769672141827,-1.2183253416358674e-16
0.40800000000021974,0.843565397016186,-2.6917427486656433,-2.0656649048774067,-1.76802373073814,-1.6244663860055228,-1.4613839569245473,-1.2042554232952718,-0.9733762170192187,-0.7844385518032798,-0.6753999523851069,-0.41874966900922567,-0.1911505611099689,4.94962608555869e-17
0.40900000000021974,0.8450729391156642,-2.701848278438619,-2.072751855191777,-1.7747874603454097,-1.6302250884139533,-1.4679250037252691,-1.211782422647541,-0.979063857389049,-0.7907058392214011,-0.6785525562368115,-0.425345588938799,-0.19411109863192483,7.296752755735426e-16
0.41000000000021974,0.8465412807851335,-2.7119017450774274,-2.079815467040192,-1.7815354058777075,-1.635976585515738,-1.4744261369603051,-1.2192251130454563,-0.984694438443447,-0.7969161109250888,-0.681664593017972,-0.4318132127561142,-0.19696891469382494,-7.107992430479113e-16
0.41100000000021975,0.847972750468137,-2.72190641861513,-2.086857038309944,-1.7882686933569758,-1.6417213418478551,-1.4808890069167175,-1.226588655206111,-0.990271445469207,-0.8030719460690309,-0.6847390897207539,-0.4381589327542764,-0.19973299742890527,-3.6939089973102674e-16
0.41200000000021975,0.8493694423286363,-2.7318652258653326,-2.093877737019562,-1.7949883253060839,-1.6474597677137734,-1.4873151098219803,-1.2338776782943923,-0.9957980105727212,-0.8091756905588494,-0.6877787312112081,-0.4443886818521518,-0.2024112099861498,2.3459892679657535e-16
0.41300000000021975,0.850733248960459,-2.7417807993782963,-2.100878619589259,-1.8016951984336185,-1.653192226782793,-1.493705810210957,-1.2410963550792857,-1.0012769620868842,-0.8152294885284748,-0.6907859105053873,-0.4505079771280489,-0.2050104690223534,-1.110301747322128e-16
0.41400000000021975,0.852065888374611,-2.7516555177343216,-2.107860645892327,-1.8083901181736235,-1.6589190423500353,-1.5000623592756248,-1.24824846384985,-1.0067108653152481,-0.8212353083210455,-0.6937627701200481,-0.4565219580995117,-0.2075368895510921,-4.979755259579121e-16
