K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.39300000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39400000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39500000000021973,0.7473338854085824,-2.340221056563131,-1.7979386130024715,-1.667130643676197,-1.4047649374183402,-1.3596847273041404,-0.9373696256310208,-0.8267637514039387,-0.6287671571806693,-0.47639922604530444,-0.28428704211811984,-0.05172419095494168
0.39600000000021973,0.7540318899722747,-2.357141246176664,-1.809630783323821,-1.6779453918703542,-1.415782915115615,-1.3695213524368157,-0.954570248713907,-0.8396091803890433,-0.642902386269193,-0.4865109575564475,-0.29763911776085233,-0.07739544657675995
0.39700000000021973,0.7590897821285276,-2.3716534319945097,-1.8199750732677131,-1.6875756283738383,-1.425285231416208,-1.3784179110515327,-0.9685112573009859,-0.8500134448778784,-0.6547279445413979,-0.49505468721406626,-0.3090899242216908,-0.09454236233386781
0.39800000000021973,0.7633747796490574,-2.385041057333442,-1.829675018237067,-1.6966528826540412,-1.4340797888838086,-1.3868525058505559,-0.9809173341698856,-0.8592953743207598,-0.6654537591761309,-0.5028452666012821,-0.31964064110858315,-0.1077408651621336
0.39900000000021973,0.7671786113499809,-2.3977346083393036,-1.838968903460307,-1.7053888176446799,-1.4424372033975985,-1.394987597491717,-0.9923696645014488,-0.8678953981830614,-0.6754854505603828,-0.510156302116838,-0.3296057373982783,-0.11854564215075555
0.40000000000021974,0.7706426840961492,-2.4099421363851645,-1.8479730043329792,-1.713885711949648,-1.4504881342884328,-1.402902842341788,-1.0031503186860264,-0.8760254387077249,-0.6850190514669853,-0.517120618258253,-0.33912864372001633,-0.1277159654060773
0.40100000000021974,0.7738485672384993,-2.421783287371438,-1.8567548423868796,-1.7222023994324125,-1.458307670950317,-1.4106447811301086,-1.0134221410390962,-0.8838068225762056,-0.6941673653927649,-0.5238151487376519,-0.3482884968773535,-0.13569147165611967
0.40200000000021974,0.776848535019572,-2.433334493433007,-1.8653579776770277,-1.7303764865171323,-1.4659437637283148,-1.4182436568793877,-1.0232895311553167,-0.891316703206374,-0.7030025507945205,-0.5302895017058024,-0.35713494787138655,-0.1427536974813404
0.40300000000021974,0.7796785626147213,-2.4446481820321457,-1.8738125858257897,-1.7384337901242142,-1.4734292995950142,-1.425720591916167,-1.0328243331164428,-0.8986077583923275,-0.7115742120249818,-0.5365780841166434,-0.3657023292796295,-0.14909534018331816
0.40400000000021974,0.7823647221295991,-2.45576221970988,-1.8821406773360123,-1.746392975344178,-1.4807880345938602,-1.4330911312119368,-1.0420785898612448,-0.9057178565831608,-0.7199182879573174,-0.5427060574028029,-0.3740162556718277,-0.15485465923374708
0.40500000000021974,0.7849266664471202,-2.4667050505252446,-1.8903589482029413,-1.754268077877652,-1.4880378194814026,-1.4403671790866597,-1.0510914974377619,-0.9126753064515795,-0.7280618850913617,-0.5486925773351824,-0.38209699635667915,-0.16013440565691398
0.40600000000021974,0.7873796752662799,-2.477498710549681,-1.8984804586894717,-1.7620699834440714,-1.4951924907989695,-1.447558140919735,-1.0598934932547768,-0.919501930580562,-0.736026110785946,-0.5545526955564878,-0.38996132206801143,-0.16501305478137415
0.40700000000021974,0.789735928932161,-2.488160702565305,-1.906515681459279,-1.7698073476825618,-1.5022630461696975,-1.4546716368853914,-1.0685088038106967,-0.9262149731662294,-0.7438278337721107,-0.5602985434634972,-0.3976235742898826,-0.16955186838942246
0.40800000000021974,0.7920053393855526,-2.4987052175933515,-1.9144731872734937,-1.7774871955325469,-1.5092584096459998,-1.4617139696140993,-1.0769571081608698,-0.9328283405446639,-0.7514808302457632,-0.5659401049997204,-0.4050963154139263,-0.17379954130668449
0.40900000000021974,0.7941961133341218,-2.5091439618214184,-1.9223601110861088,-1.7851153270323907,-1.5161859495299852,-1.4686904426671017,-1.085254666289749,-0.9393534392814774,-0.7589965589724433,-0.5714857410998245,-0.41239074228882044,-0.1777953724932095
0.41000000000021974,0.7963151463213421,-2.5194867345473044,-1.9301824791632356,-1.792696600999374,-1.5230518400950868,-1.4756055845249978,-1.0934151092912425,-0.9457997607411983,-0.7663847024463095,-0.5769425573711042,-0.41951696092315005,-0.18157149496318084
0.41100000000021975,0.7983683060406739,-2.5297418431873036,-1.9379454449797717,-1.8002351388069329,-1.529861321210158,-1.4824633104986935,-1.1014500078680303,-0.952175300027036,-0.7736535550504293,-0.5823166691044628,-0.42648417682786777,-0.18515448347713853
0.41200000000021975,0.8003606408218181,-2.5399164082968593,-1.9456534633469595,-1.8077344742289452,-1.5366188890794639,-1.4892670425591474,-1.109369290940515,-0.958486863305357,-0.7808103080054086,-0.5876133968914111,-0.4333008323996509,-0.18856653833976936
0.41300000000021975,0.8022965361893915,-2.5500165923310467,-1.953310421577428,-1.8151976658898359,-1.5433284392457405,-1.4960197998600193,-1.11718156015824,-0.9647402978774147,-0.7878612628049052,-0.5928374140441097,-0.4399747099774796,-0.1918263729784471
0.41400000000021975,0.8041798345345584,-2.5600477742813714,-1.9609197400610678,-1.8226273831734694,-1.54999337572981,-1.5027242683625528,-1.1248943304108479,-0.9709406675220799,-0.7948119939321485,-0.5979928597348889,-0.4465130119239989,-0.1949498899579492
0.41500000000021975,0.806013928039808,-2.5700146851030343,-1.9684844506087176,-1.830025972901733,-1.5566166956497036,-1.5093828552461934,-1.1325142166438693,-0.9770923882639776,-0.8016674748593539,-0.6030834272365729,-0.45292242482203554,-0.19795070301014056
0.41600000000021975,0.8078018318528456,-2.5799215142150316,-1.976007258339672,-1.8373955118227552,-1.5632010557579594,-1.5159977320363711,-1.1400470809981196,-0.9831993350006561,-0.808432176977932,-0.6081124337372678,-0.45920917232419933,-0.2008405451172932
0.41700000000021975,0.8095462424363061,-2.5897719943091895,-1.983490591188114,-1.844737848455318,-1.5697488254262952,-1.5225708692257667,-1.1474981501516939,-0.9892649263206833,-0.8151101482449293,-0.6130828762907573,-0.4653790596321906,-0.20362959103569658
0.41800000000021975,0.8112495846270479,-2.5995694696545337,-1.9909366399569073,-1.852054636831446,-1.5762621293225636,-1.5291040643861962,-1.1548721099550505,-0.9952921927600277,-0.8217050764062385,-0.6179974771767209,-0.4714375116080449,-0.2063267147323505
0.41900000000021975,0.8129140499819107,-2.609316951676332,-1.9983473910581624,-1.8593473639895202,-1.5827428821436176,-1.535598965232053,-1.1621731825330501,-1.0012838323145528,-0.828220340336233,-0.6228587210610772,-0.47738960589974716,-0.2089396967263396
0.42000000000021975,0.8145416283173802,-2.619017164605263,-2.005724653527343,-1.866617372588229,-1.5891928171516376,-1.542057088720167,-1.1694051896860238,-1.0072422560279817,-0.8346590521105446,-0.627668885728374,-0.4832401020615871,-0.2114753924633657
0.42100000000021975,0.8161341338744277,-2.6286725832927202,-2.0130700815037863,-1.8738658796688479,-1.59561350982371,-1.5484798370030204,-1.1765716054670503,-1.013169625765738,-0.8410240917728777,-0.6324300677181389,-0.4889934673837218,-0.2139398700863569
0.42200000000021975,0.8176932271959426,-2.638285464783535,-2.0203851930857835,-1.8810939923462067,-1.6020063976086347,-1.5548685108581697,-1.1836756001225832,-1.0190678857739652,-0.8473181362839015,-0.6371442038792762,-0.49465389996579145,-0.2163385239572521
0.42300000000021976,0.819220433552407,-2.6478578748680226,-2.0276713862594584,-1.8883027210274872,-1.6083727965538777,-1.5612243210743784,-1.190720077078107,-1.0249387892494928,-0.8535436837943235,-0.6418130896236225,-0.5002253494455389,-0.21867616880860727
0.42400000000021976,0.8207171585654992,-2.657391710563087,-2.034929952445483,-1.8954929906245588,-1.6147139153951722,-1.5675483981684708,-1.1977077042758935,-1.0307839208717593,-0.8597030741327123,-0.6464383944867477,-0.5057115357078638,-0.22095711830714346
0.42500000000021976,0.8221847015341631,-2.666888719255928,-2.042162088091773,-1.9026656501219021,-1.6210308675679992,-1.5738418007319073,-1.2046409408873375,-1.0366047160282807,-0.8657985061747978,-0.6510216754758583,-0.511115965823003,-0.22318525097305747
0.42600000000021976,0.8236242668770236,-2.676350515121915,-2.0493689046497647,-1.9098214807949065,-1.627324681518159,-1.5801055226314162,-1.211522060218194,-1.0424024773463132,-0.871832052713042,-0.6555643885809972,-0.5164419494574831,-0.22536406581051985
0.42700000000021976,0.825036973997161,-2.6857785932520146,-2.056551437207187,-1.916961203299847,-1.6335963095884296,-1.5863404992653543,-1.2183531694450043,-1.0481783889593768,-0.8778056731687,-0.6600678987585507,-0.5216926128951138,-0.22749672945881058
0.42800000000021976,0.8264238658394233,-2.695174341891413,-2.0637106519944153,-1.9240854838271868,-1.6398466357272625,-1.5925476130171732,-1.2251362267112191,-1.0539335289102414,-0.8837212245712703,-0.6645334886288703,-0.5268709118506969,-0.22958611636986453
0.42900000000021976,0.8277859163447405,-2.704539053083579,-2.070847452942251,-1.9311949394651973,-1.6460764822044205,-1.5987276980338598,-1.2318730560021374,-1.0596688799799867,-0.8895804710601372,-0.6689623660891725,-0.5319796431926942,-0.23163484318774566
