K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3870000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3880000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3890000000002197,0.7533797409399898,0.0,-0.7340787167040393,0.3235002767844997,-1.2806342492393716,-0.7137385030255471,-1.2159745341951622,-0.09801209198269563,-0.6593193108410242,-0.921015151917668,-2.08233739382318,-1.1518308346164412,-2.253575588327287
0.3900000000002197,0.7597446638082072,0.0,-0.7261634949950664,0.32389670457027414,-1.269423451847924,-0.7046707922507001,-1.2058786761925482,-0.10315799600019776,-0.6504906449022311,-0.9083663122207206,-2.040096824991781,-1.1303625619021285,-2.2283082753461145
0.3910000000002197,0.7646267366252907,0.0,-0.7197472260447016,0.3235221922651311,-1.2598701808591721,-0.6973178718293773,-1.197364102613294,-0.10648483549012945,-0.6435582326286444,-0.8985034781032054,-2.0090166930586255,-1.114226111457135,-2.20771991888349
0.39200000000021973,0.7687951245061756,0.0,-0.7140661573076788,0.322813861080818,-1.2511585082521492,-0.6908130608911126,-1.189641589406688,-0.10896842983696363,-0.6375445304400411,-0.8899831877501928,-1.9831968908536737,-1.10063179552595,-2.1894426762118435
0.39300000000021973,0.772513863910819,0.0,-0.7088565132402188,0.3219187114973886,-1.2430041431012755,-0.6848561543301688,-1.1824369781935706,-0.11094117826511576,-0.63211290418615,-0.882309355912461,-1.9606241990189421,-1.0886232209055677,-2.1726576829965425
0.39400000000021973,0.7759122312332053,0.0,-0.7039883383306259,0.320906869173552,-1.2352655760066924,-0.6792987596281872,-1.1756143396616978,-0.11256425618621971,-0.6270980449355944,-0.8752389063548527,-1.9403195464434775,-1.0777330593916956,-2.1569605803986436
0.39500000000021973,0.7790653403035028,0.0,-0.699385633907514,0.3198178217283451,-1.2278590918698682,-0.6740537821465231,-1.1690936358411939,-0.11393023848532882,-0.6224036314694574,-0.8686305366017295,-1.9217182965909703,-1.0676904892024732,-2.14211418974714
0.39600000000021973,0.7820216189647835,0.0,-0.6949990734805457,0.3186761176851723,-1.2207296733810657,-0.6690644764991882,-1.1628225415615185,-0.11509803302776901,-0.6179673952781292,-0.8623931222988638,-1.9044593460498829,-1.0583214551501146,-2.1279640357851317
0.39700000000021973,0.784814574108302,0.0,-0.6907942948570356,0.3174980567081173,-1.2138384867274217,-0.6642911548748158,-1.1567643313320362,-0.11610781217548512,-0.6137461422614277,-0.8564636104154119,-1.888294985524739,-1.0495059640834308,-2.1144020981316523
0.39800000000021973,0.7874686086256987,0.0,-0.6867460988249691,0.3162949789985696,-1.2071566646725256,-0.6597045946437674,-1.1508918658291092,-0.11698837977952159,-0.6097083373916315,-0.8507960827526572,-1.8730464209621618,-1.041156973993108,-2.10134884608264
0.39900000000021973,0.790002201701967,0.0,-0.6828352703113297,0.3150750519677844,-1.2006618901611945,-0.6552824222514287,-1.1451842901086036,-0.11776118893235642,-0.6058300452726431,-0.8453557736453436,-1.8585795080165726,-1.03320885526044,-2.0887433900936614
0.40000000000021974,0.7924297825985704,0.0,-0.6790467011350164,0.31384431496795523,-1.1943363723283418,-0.6510069752942431,-1.1396250795424603,-0.11844270236131457,-0.6020925352768648,-0.8401155437483103,-1.8447904885213466,-1.0256105948903913,-2.076537661804324
0.40100000000021974,0.7947629006281283,0.0,-0.6753682150805217,0.31260732597711816,-1.1881655752613798,-0.646863962771423,-1.134200814004088,-0.11904586139465967,-0.5984807842810197,-0.8350536774940163,-1.8315971069420165,-1.0183215555201106,-2.0646927681134644
0.40200000000021974,0.7970109904192579,0.0,-0.6717897975072578,0.3113675804549286,-1.1821373812483664,-0.6428415854388818,-1.128900372152967,-0.11958104323508524,-0.594982496065205,-0.8301524420068747,-1.818932815544524,-1.0113087032644044,-2.053176597867499
0.40300000000021974,0.799181891903577,0.0,-0.6683030705541413,0.31012779284004155,-1.1762415184002386,-0.6389299357245768,-1.1237143811657067,-0.12005670873508575,-0.59158743415447,-0.8253971076724576,-1.8067428483213168,-1.004544725560822,-2.0419621893474735
0.40400000000021974,0.8012822150706035,0.0,-0.6649009240518468,0.30889009162289477,-1.1704691562971206,-0.6351205750436113,-1.1186348286893082,-0.12047985473348433,-0.5882869532318132,-0.820775260973718,-1.7949814754755782,-0.9980067121113197,-2.0310265803851917
0.40500000000021974,0.8033176028418665,0.0,-0.6615772488130798,0.30765615806512897,-1.164812612402956,-0.63140622786472,-1.1136547816417985,-0.12085633844118043,-0.5850736610067566,-0.8162763091991347,-1.7836100312236767,-0.9916752052522154,-2.0203499760403174
0.40600000000021974,0.8052929249756763,0.0,-0.6583267393575586,0.30642732704365006,-1.1592651338188948,-0.6277805550397918,-1.1087681776112843,-0.12119111544611683,-0.5819411684857013,-0.8118911150715317,-1.7725954640303343,-0.985533500298833,-2.009915131840893
0.40700000000021974,0.8072124240174677,0.0,-0.6551447450069581,0.30520466176743744,-1.1538207316791367,-0.6242379824091736,-1.1039696669256134,-0.12148841783738423,-0.5788839017695069,-0.8076117217286579,-1.7619092493032837,-0.979567119604484,-1.9997068873417736
0.40800000000021974,0.8090798271209313,0.0,-0.6520271554720277,0.3039890100594801,-1.1484740532070707,-0.6207735688681691,-1.0992544909268398,-0.12175188985060251,-0.5758969576836794,-0.8034311420174328,-1.751526559460357,-0.9737634101757223,-1.9897118069947861
0.40900000000021974,0.8108984330757578,0.0,-0.6489703115469,0.302781047371585,-1.1432202812786174,-0.6173829031918387,-1.0946183866541892,-0.12198469276261324,-0.5729759912826732,-0.7993431945150122,-1.7414256205168877,-0.9681112309830862,-1.9799178992298225
0.41000000000021974,0.8126711809931263,0.0,-0.6459709344158346,0.3015813100830054,-1.1380550544507575,-0.6140620222053386,-1.0900575111462287,-0.12218958712225296,-0.5701171269581123,-0.7953423741216039,-1.7315872063141906,-0.9626007065771665,-1.9703143935939849
0.41100000000021975,0.8144007051989659,0.0,-0.643026068984645,0.3003902215722012,-1.1329744024691748,-0.6108073450591772,-1.085568380559196,-0.12236899800764439,-0.5673168873131559,-0.7914237486505267,-1.721994235973583,-0.9572230305192541,-1.960891561701881
0.41200000000021975,0.8160893796035367,0.0,-0.6401330379360461,0.2992081128382233,-1.12797469365869,-0.6076156198355622,-1.0811478206403924,-0.12252506738756222,-0.5645721356059653,-0.7875828752550696,-1.7126314498977995,-0.9519703067856097,-1.9516405717377279
0.41300000000021975,0.8177393539344198,0.0,-0.6372894040945005,0.2980352389599869,-1.1230525915589677,-0.6044838797228238,-1.0767929260208329,-0.12265969655687312,-0.5618800286946094,-0.7838157321925372,-1.703485146330773,-0.9468354205020265,-1.9425533689974597
0.41400000000021975,0.8193525836025334,0.0,-0.634492939307767,0.29687179234126515,-1.11820501884162,-0.6014094067043029,-1.0725010264410548,-0.12277458084148535,-0.5592379782073826,-0.7801186625894576,-1.6945429651661656,-0.9418119316046949,-1.9336225768871815
0.41500000000021975,0.8209308545310111,0.0,-0.6317415984957002,0.295717913447933,-1.113429127026229,-0.5983897012143751,-1.0682696584879472,-0.12287123821769028,-0.5566436182267881,-0.7764883277008525,-1.6857937090231387,-0.9368939866178622,-1.9248414141702883
0.41600000000021975,0.8224758039588104,0.0,-0.6290334978377653,0.2945736995704549,-1.1087222708619562,-0.5954224565810371,-1.0640965417567319,-0.12295103309346309,-0.5540947781836503,-0.7729216677558164,-1.6772271940105477,-0.9320762448911878,-1.9162036252523422
0.41700000000021975,0.8239889379978123,0.0,-0.6263668963063254,0.2934392120180999,-1.1040819864982643,-0.5925055373439194,-1.0599795585994214,-0.12301519620865158,-0.5515894599573179,-0.7694158689211209,-1.6688341243594955,-0.9273538164842234,-1.9077034210251305
0.41800000000021975,0.8254716465499128,0.0,-0.6237401799272838,0.2923144820605704,-1.0995059727604901,-0.5896369607368569,-1.055916736805103,-0.12306484139870048,-0.5491258183992846,-0.765968335238672,-1.6606059863954203,-0.9227222095072868,-1.89933542833629
0.41900000000021975,0.8269252160548225,0.0,-0.6211518482859039,0.29119951584459564,-1.0949920749845374,-0.58681488077653,-1.0519062346960073,-0.12310097978379538,-0.5467021446730216,-0.7625766646534707,-1.6525349583874942,-0.9181772852337755,-1.8910946465606786
0.42000000000021975,0.8283508404582672,0.0,-0.6186005028819691,0.29009429851684554,-1.0905382709923592,-0.5840375745089498,-1.0479463282288022,-0.12312453188855152,-0.5443168519047243,-0.7592386283867985,-1.6446138332822011,-0.9137152195484173,-1.882976410063104
0.42100000000021975,0.8297496306844017,0.0,-0.6160848370390368,0.2889987976487276,-1.0861426588452163,-0.5813034300618101,-1.044035399772028,-0.12313633799266954,-0.541968462780163,-0.7559521531340201,-1.6368359523582214,-0.9093324697530393,-1.8749763555804362
0.42200000000021975,0.8311226228684736,0.0,-0.6136036271079625,0.2879129661254761,-1.0818034461072714,-0.57861093621098,-1.0401719282932123,-0.12313716705426309,-0.539655598754493,-0.7527153055932595,-1.6291951478057265,-0.9050257457761198,-1.867090393738894
0.42300000000021976,0.832470785541028,0.0,-0.6111557247664589,0.286836744578355,-1.0775189403856271,-0.5759586732282136,-1.0363544807389464,-0.12312772442184056,-0.5373769706279252,-0.7495262789689179,-1.62168569286485,-0.9007919851125608,-1.8593146840675545
0.42400000000021976,0.8337950259253696,0.0,-0.6087400502481367,0.2857700634404984,-1.073287540959839,-0.5733453048176981,-1.0325817044300771,-0.12310865853047008,-0.535131370277483,-0.7463833811444625,-1.6143022583279607,-0.8966283309110864,-1.851645612984474
0.42500000000021976,0.8350961954804357,0.0,-0.6063555863644726,0.28471284468930685,-1.06910773134559,-0.5707695709830127,-1.0288523203252289,-0.12308056673929742,-0.5329176633733903,-0.7432850242754286,-1.6070398744376015,-0.8925321127356038,-1.8440797743234973
0.42600000000021976,0.8363750947983829,0.0,-0.6040013732065415,0.28366500332670713,-1.0649780726633125,-0.5682302816930344,-1.0251651170307696,-0.12304400043978098,-0.530734782938167,-0.7402297155966749,-1.5998938973815826,-0.8885008296092122,-1.836613952043216
0.42700000000021976,0.8376324779477874,0.0,-0.6016765034322139,0.28262644863934844,-1.0608971977036517,-0.5657263112371005,-1.0215189454554228,-0.12299946954171555,-0.5285817236303151,-0.7372160492726177,-1.5928599797229799,-0.8845321350158166,-1.8292451048188478
