K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.40000000000021974,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.40100000000021974,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.40200000000021974,0.7573448688498117,0.0,-0.6516991904202456,0.19520228984060078,-1.230848716602837,-0.7176009606524315,-1.206471647000488,-0.022752103587731064,-0.689794912345775,-1.0219712973142854,-2.1072773356255894,-1.189279787475134,-2.2367837127270964
0.40300000000021974,0.767979732656765,0.0,-0.6448411159517836,0.1967228003456494,-1.215641736245109,-0.7013436163882336,-1.188197608342455,-0.028632017186597657,-0.672088911410595,-0.9931309942095875,-2.034826851930662,-1.1505436960671591,-2.1969055600019693
0.40400000000021974,0.7739380231942614,0.0,-0.6402540630282528,0.19705396447276527,-1.2056940733640342,-0.6917676870160997,-1.1769115752679484,-0.03155551038521978,-0.6620452765916891,-0.9769665386842916,-1.9957345391405716,-1.1292638046308114,-2.172620953940135
0.40500000000021974,0.778645208061846,0.0,-0.6362911664163523,0.1970807245167277,-1.1971930940998838,-0.6839994571989935,-1.1675241475009566,-0.03369604443807519,-0.6540562441262975,-0.9641930382864238,-1.9654752579500676,-1.11263637157782,-2.152556700351216
0.40600000000021974,0.7826773347303703,0.0,-0.6326736512840168,0.1969507622724556,-1.1894924993149536,-0.6772154422893502,-1.1591747329805793,-0.03541881014321308,-0.6471768077180308,-0.9532470392674949,-1.9399366009404564,-1.098508350755943,-2.1347963637720713
0.40700000000021974,0.7862669912668981,0.0,-0.6292882889300283,0.19672322780717985,-1.1823294899119448,-0.6710818580495123,-1.1515142693981406,-0.03687107202609219,-0.641024844384526,-0.9434967887070479,-1.9174625600250477,-1.0860107103780718,-2.1185643975062862
0.40800000000021974,0.7895360766510077,0.0,-0.626075368067044,0.19642883267403163,-1.1755653348444874,-0.6654231169249384,-1.1443590024703132,-0.038129878732871915,-0.6353998416951139,-0.9346110277783657,-1.8971877117474554,-1.074688262196314,-2.1034532329541995
0.40900000000021974,0.7925580843134924,0.0,-0.6229986526923866,0.1960858950800055,-1.1691157637988585,-0.6601329709440141,-1.137597659438415,-0.03924158317665517,-0.6301807903456755,-0.9263899940809068,-1.8785919016936437,-1.0642668012350494,-2.0892163681697498
0.41000000000021974,0.7953814566700459,0.0,-0.6200340934705779,0.19570634365984974,-1.1629247983928215,-0.655141137835069,-1.131156575750757,-0.0402366597586866,-0.6252878659022627,-0.9187020172279531,-1.8613334122921372,-1.054565782252129,-2.075690744143992
0.41100000000021975,0.7980401738668856,0.0,-0.6171646989130585,0.19529843361120103,-1.156952856843748,-0.6503981451130448,-1.1249838544354438,-0.041136421375036446,-0.6206650421260366,-0.9114547568328525,-1.8451733894558537,-1.045458725176574,-2.062761532559053
0.41200000000021975,0.8005591946827817,0.0,-0.6143778944871935,0.19486813916664272,-1.1511706258756256,-0.6458675299079759,-1.1190412116133004,-0.04195647022299303,-0.616271150296346,-0.9045804162155731,-1.8299370449595993,-1.036852868849927,-2.050344032116481
0.41300000000021975,0.8029575145837342,0.0,-0.6116640351739148,0.19441993434677038,-1.145555607440108,-0.641521447890572,-1.1132993848907504,-0.04270863687128698,-0.6120748504311555,-0.8980274279416663,-1.8154918703318275,-1.0286777350905523,-2.0383734870044137
0.41400000000021975,0.8052500050668991,0.0,-0.6090155088962045,0.19395726136375244,-1.14009003617177,-0.6373380279502621,-1.107735366587268,-0.04340214623103075,-0.608051604457153,-0.8917554507342418,-1.8017345454927172,-1.0208782502397566,-2.026798958700603
0.41500000000021975,0.8074485804529528,0.0,-0.6064261665433646,0.19348282694653937,-1.134759554787409,-0.6332996914681471,-1.1023306454355426,-0.04404435694076391,-0.6041817548205372,-0.8857321945015735,-1.788582642387922,-1.0134103819127607,-2.0155794355363064
0.41600000000021975,0.8095629705438885,0.0,-0.6038909436975913,0.19299879800128825,-1.1295523345475134,-0.6293920375691548,-1.0970700401124047,-0.04464125079637585,-0.6004492512957149,-0.8799313170986328,-1.7759691366976602,-1.006238249797047,-2.00468125422277
0.41700000000021975,0.8116012507579369,0.0,-0.6014056005120304,0.19250693544356245,-1.12445847012798,-0.6256030770684012,-1.0919408974559275,-0.04519776840240086,-0.596840776878274,-0.8743309807981382,-1.763838646228205,-0.9993321435058701,-1.9940763290464438
0.41800000000021975,0.8135702168696349,0.0,-0.5989665374174445,0.19200868849051334,-1.1194695506745336,-0.6219226901166,-1.0869325246825796,-0.04571804631025859,-0.5933451295320173,-0.868912831612019,-1.7521447748692702,-0.9926671216320336,-1.983740898835003
0.41900000000021975,0.8154756567230603,0.0,-0.596570661186354,0.19150526279055607,-1.1145783479052114,-0.6183422323407822,-1.0820357769652267,-0.04620558885720801,-0.5899527736604251,-0.863661259054535,-1.7408481890021117,-0.9862219961390588,-1.9736546173944716
0.42000000000021975,0.8173225516127646,0.0,-0.594215285431597,0.19099767073041393,-1.1097785842818493,-0.6148542424815212,-1.077242751219031,-0.04666339543967681,-0.5866555075041344,-0.8585628474104329,-1.7299151935435875,-0.9799785798032746,-1.963799878560225
0.42100000000021975,0.8191152284211911,0.0,-0.5918980552550003,0.1904867692909592,-1.1050647573591659,-0.6114522211806673,-1.0725465543537809,-0.04709405659293191,-0.5834462117467479,-0.8536059611245651,-1.719316657539767,-0.973921117826468,-1.9541613056202476
0.42200000000021975,0.820857476506287,0.0,-0.589616889212829,0.1899732890106618,-1.1004320044319424,-0.6081304607628447,-1.0679411249059356,-0.047499827748882346,-0.580318656280921,-0.8487804262243881,-1.7090271897748348,-0.9680358512758377,-1.9447253584826205
0.42300000000021976,0.8225526388586241,0.0,-0.5873699339433601,0.1894578564737216,-1.0958759966602334,-0.6048839122850841,-1.0634210936894477,-0.04788268670608956,-0.5772673494489192,-0.8440772818580552,-1.6990244967261277,-0.962310676743799,-1.9354800268548311
0.42400000000021976,0.8242036841475173,0.0,-0.5851555282155158,0.1889410120008747,-1.0913928551360819,-0.601708080300563,-1.0589816734676598,-0.048244379007172246,-0.5742874188452669,-0.8394885839211245,-1.6892888758381854,-0.9567348774670213,-1.926414587359105
0.42500000000021976,0.8258132643502275,0.0,-0.5829721740970679,0.18842322373079406,-1.0869790835383353,-0.5985989385545358,-1.0546185705484161,-0.04858645419788724,-0.5713745159397219,-0.8350072479851008,-1.679802810787847,-0.9512989083462254,-1.9175194089215704
0.42600000000021976,0.8273837613519492,0.0,-0.5808185135791917,0.18790489894786802,-1.0826315135055156,-0.5955528617130912,-1.0503279131740368,-0.04891029511395736,-0.5685247389309988,-0.8306269222974676,-1.6705506447028746,-0.9459942221950939,-1.9087857951261364
0.42700000000021976,0.8289173250005611,0.0,-0.5786933094361395,0.18738639328270948,-1.0783472598842374,-0.5925665695287318,-1.0461061929415507,-0.049217141768793764,-0.5657345697310291,-0.8263418840836658,-1.6615183137203569,-0.940813127927282,-1.9002058552363013
0.42800000000021976,0.8304159044638277,0.0,-0.5765954294103802,0.18686801825041888,-1.074123683735168,-0.5896370807652567,-1.041950216449724,-0.049508111011980806,-0.563000822028606,-0.8221469541144985,-1.6526931277916777,-0.9357486737707691,-1.8917723977097818
0.42900000000021976,0.8318812742820811,0.0,-0.574523833036552,0.18635004747688502,-1.0699583614973698,-0.586761674861239,-1.037857065056873,-0.04978421284059219,-0.5603205981307234,-0.8180374257400687,-1.6440635888657904,-0.9307945502983005,-1.883478841549561
0.43000000000021976,0.8333150561754534,0.0,-0.572477560580562,0.18583272187626637,-1.0658490590901242,-0.5839378597944903,-1.033824061138812,-0.05004636403137318,-0.5576912528339114,-0.81400900550827,-1.6356192389784405,-0.9259450093213601,-1.8753191419345827
0.43100000000021976,0.8347187374326425,0.0,-0.5704557236869939,0.18531625399246482,-1.0617937100060946,-0.5811633449451189,-1.0298487395881122,-0.0502953996222093,-0.5551103629518636,-0.8100577630972245,-1.6273505323428048,-0.9211947955346477,-1.8672877273932325
0.43200000000021976,0.8360936865085822,0.0,-0.5684574974214318,0.18480083165308464,-1.0577903966623563,-0.5784360180449932,-1.0259288235981276,-0.05053208263230486,-0.5525757014706193,-0.8061800888710514,-1.6192487270854579,-0.9165390885933262,-1.8593794463730073
0.43300000000021976,0.837441166341162,0.0,-0.5664821134568739,0.18428662106910365,-1.053837334426467,-0.5757539254702767,-1.022062203953634,-0.0507571123490555,-0.5500852154805654,-0.8023726576514774,-1.611305792966521,-0.9119734536943863,-1.8515895215292655
0.43400000000021977,0.8387623457816844,0.0,-0.5645288542073779,0.18377376947578195,-1.0499328578574192,-0.5731152553018508,-1.0182469212250402,-0.05097113142868325,-0.5476370072348289,-0.7986323976349307,-1.6035143323234957,-0.9074937991955357,-1.8439135103944386
0.43500000000021977,0.8400583094580354,0.0,-0.5625970477504627,0.1832624073942901,-1.0460754087917734,-0.5705183226881667,-1.0144811503783824,-0.05117473201243815,-0.5452293178055281,-0.794956463583668,-1.5958675119859413,-0.9030963400779483,-1.8363472713584492
0.43600000000021977,0.8413300663271285,0.0,-0.5606860634104914,0.18275265057747006,-1.042263525976673,-0.5679615571358149,-1.0107631874083196,-0.051368461020301244,-0.5428605129130428,-0.7913422135908708,-1.5883590043538018,-0.8987775662941716,-1.8288869340976608
0.43700000000021977,0.8425785571248355,0.0,-0.5587953078991785,0.18224460169107368,-1.038495836007194,-0.5654434914234079,-1.0070914376749975,-0.051552824753514574,-0.5405290705834026,-0.7877871888515254,-1.5809829361739678,-0.8945342152232889,-1.8215288737515554
0.43800000000021977,0.8438046608834904,0.0,-0.556924221928265,0.1817383517722806,-1.0347710453695516,-0.5629627518898944,-1.003464405683819,-0.05172829291319429,-0.5382335703519957,-0.7842890959749393,-1.5737338438190207,-0.890363247598014,-1.8142696882741154
0.43900000000021977,0.8450092006567927,0.0,-0.5550722772243933,0.18123398149980155,-1.0310879334266638,-0.5605180498924744,-0.9998806860933211,-0.051895302123098,-0.5359726837818487,-0.7808457914573078,-1.5666066340857765,-0.8862618263815459,-1.8071061784883136
0.44000000000021977,0.846192948567715,0.0,-0.553238973888267,0.18073156230380585,-1.0274453462106687,-0.558108174264649,-0.9963389557734188,-0.05205425902937298,-0.5337451661048653,-0.7774552679988731,-1.559596549702162,-0.88222729816259,-1.800035330453438
0.44100000000021977,0.8473566302755373,0.0,-0.5514238380498476,0.18023115733911624,-1.0238421909095756,-0.5557319846333265,-0.9928379667660198,-0.052205543037750525,-0.5315498488266288,-0.7741156424033564,-1.55269913886831,-0.8782571767097512,-1.793054299820326
0.4420000000002198,0.8485009289423452,0.0,-0.5496264197792112,0.1797328223411824,-1.0202774309535898,-0.5533884054769935,-0.989376540024228,-0.052349508738717444,-0.5293856331615595,-0.7708251448404684,-1.5459102282690473,-0.8743491283855597,-1.7861603979026852
0.4430000000002198,0.849626488766458,0.0,-0.5478462912190956,0.17923660638117914,-1.016750081621624,-0.5510764208257501,-0.9859535598260432,-0.05248648806305937,-0.5272514841865088,-0.7675821092873997,-1.5392258990855192,-0.8705009591684396,-1.779351079235907
0.4440000000002198,0.8507339181397242,0.0,-0.5460830449104295,0.1787425525339665,-1.0132592061007892,-0.5487950695194261,-0.9825679687746292,-0.05261679220352833,-0.5251464256183422,-0.7643849649939619,-1.5326424656078346,-0.866710603070318,-1.7726239304302458
0.4450000000002198,0.8518237924769423,0.0,-0.5443362922864672,0.17825069847052794,-1.0098039119417905,-0.5465434409526981,-0.9792187633105472,-0.05274071333290978,-0.5230695351354412,-0.7612322288397346,-1.5261564561116565,-0.8629761117699887,-1.7659766601544584
0.4460000000002198,0.8528966567584689,0.0,-0.542605662314757,0.177761076984724,-1.0063833478615614,-0.5443206712466662,-0.9759049896724009,-0.05285852614424439,-0.5210199401749827,-0.7581224984712106,-1.5197645957121562,-0.8592956453092075,-1.7594070901102463
0.4470000000002198,0.8539530278211226,0.0,-0.5408908002691494,0.1772737164627524,-1.002996700851455,-0.5421259397950858,-0.9726257402515023,-0.05297048923518018,-0.5189968141477317,-0.7550544461231967,-1.51346379095065,-0.8556674637207634,-1.7529131468779537
0.4480000000002198,0.8549933964274791,0.0,-0.5391913666165715,0.1767886413024697,-0.9996431935551799,-0.539958466140806,-0.969380150293884,-0.05307684635530987,-0.5169993730203951,-0.7520268130424029,-1.5072511159043205,-0.8520899194764546,-1.7464928545308722
0.4490000000002198,0.8560182291394852,0.0,-0.537507036005381,0.17630587228872902,-0.9963220818855715,-0.537817507144083,-0.9661673949094045,-0.053177827532689105,-0.5150268722224992,-0.7490384044425398,-1.5011237996387146,-0.8485614506584966,-1.7401443279296311
0.4500000000002198,0.8570279700187775,0.0,-0.5358374963439002,0.17582542693001132,-0.9930326528534559,-0.5357023544096496,-0.9629866863531532,-0.053273650093532465,-0.5130786038406275,-0.7460880849298963,-1.4950792148474588,-0.8450805747710628,-1.7338657666200912
0.4510000000002198,0.8580230421731166,0.0,-0.5341824479592256,0.17534731976091977,-0.9897742225853711,-0.5336123319437921,-0.9598372715489607,-0.05336451958719699,-0.5111538940677979,-0.743174774346512,-1.489114867544508,-0.8416458831198015,-1.727655449268277
0.4520000000002198,0.859003849165812,0.0,-0.5325416028276878,0.17487156261448425,-0.9865461345099023,-0.5315467940164268,-0.9567184298287313,-0.053450630626979176,-0.5092521008799639,-0.7402974439849609,-1.4832283876919425,-0.8382560356966097,-1.7215117285744617
0.4530000000002198,0.8599707763028575,0.0,-0.5309146838694228,0.17439816486771678,-0.983347757694935,-0.5295051232063304,-0.9536294708646471,-0.05353216765588626,-0.5073726119151942,-0.7374551131346503,-1.477417520661398,-0.8349097565149762,-1.7154330266158195
