K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.39300000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39400000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39500000000021973,0.7465356489995638,0.0,-0.65998248908233,0.3083859578939521,-1.2688391297406714,-0.7433000819524476,-1.2538196221311517,-0.13385545260719278,-0.7023457334098269,-1.0436947917168893,-2.1316796384260486,-1.2059779931228622,-2.294837294595418
0.39600000000021973,0.7532172525664137,0.0,-0.653218196508855,0.3090844752819282,-1.257269832973125,-0.7333286175230541,-1.242204385901117,-0.13880589562871423,-0.692794912148577,-1.0271422007103086,-2.0883483144396537,-1.1835341558197074,-2.2688752370646377
0.39700000000021973,0.7582827070742928,0.0,-0.6477728174743818,0.3089703132378323,-1.2475992281882338,-0.725401552803417,-1.232697152035537,-0.14194824570353512,-0.685373912855209,-1.0145504795259013,-2.0566115238620704,-1.1667887279853433,-2.248040257778215
0.39800000000021973,0.7625812834473648,0.0,-0.6429642401119798,0.3085021045728108,-1.2388680870444584,-0.7184645905292251,-1.2242161661710556,-0.14425971368464988,-0.6789700563865487,-1.003835794403313,-2.030292094547362,-1.152728211352993,-2.229679252585073
0.39900000000021973,0.7664008959021199,0.0,-0.6385599783680104,0.3078328230717575,-1.2307473814321512,-0.7121578008361895,-1.2163917686976855,-0.1460696281673386,-0.6732050333331602,-0.9942911311930137,-2.0073044232581383,-1.1403318780874736,-2.212889775855843
0.40000000000021974,0.7698815790198018,0.0,-0.6344463303654004,0.3070353862923601,-1.2230750245706963,-0.7063048452509044,-1.209042683468103,-0.14753698043657876,-0.6678943324352948,-0.9855724714114493,-1.9866387399624061,-1.1291039298068053,-2.197231078587285
0.40100000000021974,0.7731042864944198,0.0,-0.6305571853654202,0.30615094350319827,-1.2157560109794663,-0.7008030037639073,-1.2020632130248883,-0.14875286949990377,-0.6629309996416104,-0.9774809192175313,-1.9677142573029456,-1.1187582501886182,-2.1824471141933555
0.40200000000021974,0.7761209823357602,0.0,-0.6268498531633812,0.30520518141311204,-1.208728455116898,-0.6955858183767133,-1.1953849058454717,-0.14977517672659743,-0.6582462008409591,-0.9698888279273971,-1.950160235523753,-1.1091115766702562,-2.168372611793482
0.40300000000021974,0.7789674754833034,0.0,-0.6232947351616098,0.3042152516465917,-1.2019490522401908,-0.6906071206961067,-1.1889601606100062,-0.15064333562744373,-0.6537923811239486,-0.9627082742419216,-1.9337227165644821,-1.1000379372499305,-2.1548929846348877
