K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9,eigval_10,eigval_11
0.3850000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3860000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3870000000002197,0.7385605797466666,-2.2025245482682534,-1.7726601232553858,-1.6414786356548055,-1.4360681415118508,-1.143666121822708,-0.8877860713869993,-0.7900037324178178,-0.5467651594855442,-0.38066330927615993,-0.25229580581195005,-0.040024975812051326,-2.1089142610706048e-17
0.3880000000002197,0.7471670681488196,-2.222850385407904,-1.7882951646022485,-1.6552598224970776,-1.4471412563324606,-1.160731348194939,-0.9054922208138217,-0.8077825608685482,-0.5608191557256287,-0.3973148085260015,-0.2656865856734996,-0.07860676060971884,1.1846418086391574e-16
0.3890000000002197,0.7530127013398081,-2.238847004225184,-1.8005901788576577,-1.666661629293245,-1.456200664712892,-1.1741476260910175,-0.9187657544343296,-0.8207558948316223,-0.5716298726631012,-0.4103390000722567,-0.27668720272022457,-0.1009114263833763,3.475711396207166e-16
0.3900000000002197,0.7578396302293653,-2.253262812137877,-1.8116666320136556,-1.6771766959132093,-1.464517856695368,-1.1861927502698022,-0.9304679542648462,-0.8319219654652238,-0.5812979750957762,-0.42193544689541695,-0.28686964188742786,-0.11730503105002352,6.458862600662583e-16
0.3910000000002197,0.7620745844074337,-2.2667688216232116,-1.8220428692909425,-1.687172422110761,-1.4724039298149985,-1.1974295928215595,-0.9412867435575875,-0.8420247492695302,-0.5903269371374743,-0.4326523086407976,-0.29656371228226663,-0.13035749461317828,-9.682281271167061e-17
0.39200000000021973,0.7659046096313783,-2.27965822073637,-1.8319454598122824,-1.6968106273800052,-1.4799952226556268,-1.2081069427882216,-0.9515180812799202,-0.8513941418585144,-0.5989333276040776,-0.4427341310171994,-0.305890207696374,-0.14120944455238962,-3.5166817583066776e-16
0.39300000000021973,0.7694322222387772,-2.2920911682102716,-1.841498188834648,-1.7061804319683544,-1.4873664853372897,-1.2183622789122521,-0.9613210159211919,-0.8602129708572824,-0.6072337088754372,-0.45231741698521666,-0.31490443828680037,-0.1504919368704505,-4.814185799366148e-16
0.39400000000021973,0.772721158510654,-2.3041668922626783,-1.8507777461628179,-1.7153375063870158,-1.4945642219979554,-1.228281755726287,-0.9707924151331597,-0.8685961228768511,-0.6152992445362594,-0.461488652837115,-0.32363648455664495,-0.15859865455760572,-1.9343144214713064e-16
