K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9
2.8310000000000186,0.9950087159077671,-17.855551966605677,-15.935446608865682,-15.05331380834451,-14.055579601589535,-11.84548441809798,-10.620897532785616,-7.1490599162808675,-6.327526895512518,-2.4833985755277546,-6.67088213373384e-16
2.8320000000000185,0.9950122603631679,-17.861919352865705,-15.941138849364835,-15.058671511682299,-14.060615159316265,-11.849727119801239,-10.624690302176512,-7.151624891036998,-6.329797992749482,-2.4842849550252972,1.677268529960652e-15
2.8330000000000184,0.995015801036951,-17.86828671757622,-15.946831067507159,-15.064029200746887,-14.06565069146947,-11.85396980020093,-10.628483056644455,-7.154189851836617,-6.332069075787574,-2.4851713310603563,-1.8819051324804595e-16
2.8340000000000183,0.9950193379345047,-17.87465406076033,-15.952523263316321,-15.069386875553446,-14.070686198076881,-11.858212459320292,-10.632275796205684,-7.156754798694388,-6.3343401446435195,-2.4860577036368277,-5.968029750677671e-15
2.835000000000018,0.9950228710612078,-17.881021382441144,-15.958215436815962,-15.07474453611709,-14.07572167916618,-11.86245509718258,-10.636068520876428,-7.159319731624969,-6.336611199334,-2.4869440727586123,-4.693643313887889e-15
2.836000000000018,0.9950264004224294,-17.887388682641753,-15.96390758802968,-15.080102182452944,-14.080757134765019,-11.866697713810952,-10.639861230672874,-7.161884650642991,-6.338882239875682,-2.4878304384296572,-8.911731998256738e-15
2.837000000000018,0.9950299260235296,-17.893755961385157,-15.96959971698104,-15.085459814576106,-14.08579256490099,-11.870940309228594,-10.643653925611186,-7.164449555763053,-6.341153266285178,-2.4887168006538465,-7.223939973956026e-15
2.838000000000018,0.9950334478698583,-17.900123218694354,-15.975291823693574,-15.090817432501646,-14.090827969601662,-11.875182883458619,-10.647446605707524,-7.167014446999756,-6.3434242785790955,-2.4896031594350845,1.4921522504965777e-16
2.8390000000000177,0.9950369659667561,-17.906490454592316,-15.9809839081908,-15.096175036244608,-14.09586334889455,-11.879425436524109,-10.651239270977998,-7.169579324367648,-6.345695276774018,-2.4904895147772503,6.383287970703655e-15
2.8400000000000176,0.9950404803195535,-17.91285766910198,-15.986675970496172,-15.101532625820036,-14.10089870280716,-11.883667968448144,-10.655031921438717,-7.172144187881303,-6.347966260886507,-2.4913758666842387,-2.9669303562833187e-15
2.8410000000000175,0.995043990933573,-17.91922486224624,-15.992368010633127,-15.106890201242924,-14.105934031366912,-11.887910479253721,-10.658824557105762,-7.174709037555228,-6.350237230933058,-2.49226221515993,-4.5692326068251195e-15
2.8420000000000174,0.9950474978141262,-17.92559203404797,-15.998060028625071,-15.112247762528265,-14.110969334601238,-11.892152968963854,-10.662617177995175,-7.17727387340394,-6.352508186930202,-2.4931485602082075,3.2915288186587687e-15
2.8430000000000173,0.9950510009665159,-17.931959184529994,-16.00375202449538,-15.117605309691038,-14.116004612537473,-11.896395437601475,-10.666409784122985,-7.179838695441935,-6.354779128894391,-2.494034901832934,-4.154626702247589e-15
2.844000000000017,0.9950545003960349,-17.93832631371509,-16.00944399826738,-15.122962842746166,-14.121039865202949,-11.900637885189518,-10.6702023755052,-7.18240350368366,-6.357050056842072,-2.494921240037958,-9.966007352056366e-17
2.845000000000017,0.9950579961079677,-17.944693421626077,-16.01513594996438,-15.128320361708596,-14.126075092624973,-11.904880311750881,-10.67399495215782,-7.18496829814358,-6.359320970789686,-2.4958075748271584,3.935197432613397e-16
2.846000000000017,0.9950614881075883,-17.95106050828566,-16.02082787960965,-15.133677866593208,-14.131110294830771,-11.9091227173084,-10.677787514096774,-7.187533078836115,-6.361591870753592,-2.4966939062043703,5.516881145397104e-16
2.847000000000017,0.9950649764001618,-17.95742757371654,-16.026519787226437,-15.139035357414892,-14.13614547184756,-11.913365101884914,-10.681580061338021,-7.190097845775668,-6.363862756750187,-2.4975802341734488,-2.1714946703942798e-16
2.8480000000000167,0.9950684609909439,-17.963794617941392,-16.032211672837928,-15.144392834188517,-14.141180623702496,-11.917607465503199,-10.685372593897469,-7.1926625989766375,-6.366133628795795,-2.498466558738222,2.195586152346158e-15
2.8490000000000166,0.9950719418851809,-17.97016164098287,-16.03790353646732,-15.149750296928923,-14.146215750422716,-11.921849808186012,-10.689165111790999,-7.195227338453387,-6.368404486906747,-2.499352879902532,-7.196067876352905e-15
