K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.39300000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39400000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39500000000021973,0.7465356489995638,-2.5875800484980376,-1.8199864966016894,-1.4893950981797621,-1.383349927856333,-1.207336504726246,-0.989912398050565,-0.8267488634320058,-0.6982426233100685,-0.41448185249993136,-0.28783342524985706,-0.054301275166240226
0.39600000000021973,0.7532172525664137,-2.6064419016192146,-1.8320102668423384,-1.4984824988216856,-1.3932665220106564,-1.2173110853219522,-1.0088021634117397,-0.839916892302669,-0.7126387611352888,-0.4235139149370154,-0.30008824075789603,-0.08128594169176014
0.39700000000021973,0.7582827070742928,-2.6224611844877357,-1.842723070108729,-1.5065849059184997,-1.4021097890247225,-1.2264197524920557,-1.024075596568077,-0.8506402484953958,-0.724433955061112,-0.4311067531823609,-0.31075735589290265,-0.0995624576458708
0.39800000000021973,0.7625812834473648,-2.6371424409936326,-1.8528100258834308,-1.5142231569046452,-1.4104384206709664,-1.2350958914970465,-1.0376480247777091,-0.8602426206162055,-0.7349794104321078,-0.4379913015411218,-0.3206928186634995,-0.11376159786125947
0.39900000000021973,0.7664008959021199,-2.650994874647615,-1.8625036898246268,-1.5215732529466632,-1.4184423626114209,-1.2434894257457825,-1.0501665416461576,-0.8691687505268494,-0.744732283720549,-0.44441719706181493,-0.3301604209301785,-0.12546772850513535
0.40000000000021974,0.7698815790198018,-2.664265696213416,-1.8719173611083166,-1.5287205630660237,-1.4262143899865685,-1.2516747081077237,-1.0619447948684828,-0.8776328309487063,-0.7539146835933584,-0.4505071527539405,-0.3392786879519182,-0.13545804552806096
0.40100000000021974,0.7731042864944198,-2.6770975265341272,-1.8811166709928304,-1.5357143179408435,-1.4338084275528362,-1.2596955465226922,-1.073163456488548,-0.885757318693278,-0.762655015112474,-0.456333056959602,-0.3481107815097027,-0.1441847448526849
0.40200000000021974,0.7761209823357602,-2.6895817076372817,-1.890143846071914,-1.542586046980807,-1.4412593144745225,-1.267580583180647,-1.0839380696165528,-0.8936198362324058,-0.7710358165414807,-0.46194177109219337,-0.3566946957875131,-0.1519390199236599
0.40300000000021974,0.7789674754833034,-2.7017810296367464,-1.89902805960961,-1.5493574307273716,-1.4485912366092606,-1.2753499062243956,-1.094347951246973,-0.9012731187907578,-0.7791141353590609,-0.467366142686372,-0.36505561228368416,-0.1589213923032203
0.40400000000021974,0.7816697469297331,-2.7137409288045213,-1.907790536091383,-1.5560441666312146,-1.4558218851586016,-1.2830183354946838,-1.1044504233807777,-0.9087548200524693,-0.7869315578392962,-0.4726304422972098,-0.37321166081605794,-0.16527664240737291
0.40500000000021974,0.7842474004583864,-2.7254955917131567,-1.9164473362940195,-1.5626580747408592,-1.4629647261146086,-1.2905972293821497,-1.114288565124733,-0.9160928456341804,-0.794519669379244,-0.47775333472277215,-0.38117684483743225,-0.17111303860978014
0.40600000000021974,0.7867156913341655,-2.73707154195889,-1.9250109954197825,-1.5692083341897372,-1.470030335526758,-1.2980955561173235,-1.1238957645708736,-0.9233084807672914,-0.8019032578478279,-0.4827496304339295,-0.3889626172649646,-0.17651376324036389
0.40700000000021974,0.7890867904376215,-2.7484898739164207,-1.9334915444429766,-1.5757022528545306,-1.4770272323656075,-1.3055205671592967,-1.1332985516442278,-0.9304183348939693,-0.8091023046055367,-0.48763138056693006,-0.39657876709775686,-0.1815441134112419
0.40800000000021974,0.7913706095195691,-2.7597677101428224,-1.941897177302961,-1.582145769308673,-1.483962422878651,-1.3128782407454709,-1.1425184450585595,-0.9374356087700679,-0.8161332803132112,-0.4924085946232551,-0.4040339357593744,-0.18625625483416566
0.40900000000021974,0.7935753608952788,-2.7709191892027976,-1.9502347037335528,-1.5885437929455177,-1.4908417702867658,-1.3201735854787366,-1.151573203257619,-0.9443709525927438,-0.8230100205646427,-0.497089729507674,-0.41133592698990085,-0.1906924796538944
0.41000000000021974,0.7957079493254522,-2.781956156874206,-1.958509866580797,-1.5949004419296107,-1.497670254042431,-1.3274108548910588,-1.1604776990632963,-0.9512330662641909,-0.8297443363696339,-0.501682033786593,-0.41849189837631035,-0.19488750828191662
0.41100000000021975,0.7977742539210306,-2.7928886630430605,-1.9667275702755125,-1.6012192142463832,-1.5044521566598685,-1.3345937032757582,-1.1692445479466549,-0.958029131001839,-0.8363464511709898,-0.506191796844676,-0.42550848354172816,-0.198870157441709
0.41200000000021975,0.7997793357055745,-2.8037253273019647,-1.9748920492190296,-1.6075031135629783,-1.511191201543465,-1.341725301547264,-1.1778845699066451,-0.9647651271277722,-0.842825320856002,-0.5106245335811636,-0.43239187299009013,-0.2026645748992932
0.41300000000021975,0.8017275935609129,-2.8144736134274804,-1.9830069944279276,-1.613754743736948,-1.5178906567610637,-1.348808425154174,-1.1864071359310515,-0.9714460729218677,-0.8491888727540988,-0.514985124214785,-0.439147869912386,-0.20629117012213782
0.41400000000021975,0.803622883489218,-2.8251400391274535,-1.9910756504966207,-1.6199763810582795,-1.5245534145884116,-1.355845521989636,-1.1948204325113074,-0.9780762074049107,-0.8554441872587424,-0.5192779220773689,-0.44578193059364685,-0.20976732676228727
0.41500000000021975,0.8054686112638331,-2.8357303388534083,-1.9991008910140473,-1.626170030348513,-1.5311820534563307,-1.3628387656860959,-1.2031316667713892,-0.9846591324380114,-0.8615976380068354,-0.5235068381008262,-0.4522991951822722,-0.21310795556748038
0.41600000000021975,0.8072678054209691,-2.8462495919564015,-2.0070852780524797,-1.6323374691408743,-1.5377788868808968,-1.3697900980329916,-1.2113472277709945,-0.9911979247348699,-0.867655001602906,-0.5276754080196064,-0.4587045122939912,-0.21632592862315675
0.41700000000021975,0.809023175490029,-2.8567023248336447,-2.015031109687843,-1.6384802829152965,-1.544346002605764,-1.376701263165766,-1.2194728149371072,-0.9976952252383404,-0.8736215446182938,-0.5317868465427645,-0.4650024595556935,-0.21943242404571892
0.41800000000021975,0.8107371589768978,-2.867092593268482,-2.0229404583938537,-1.6445998935209354,-1.550885294275649,-1.3835738354372717,-1.2275135414781444,-1.004153311200876,-0.8795020934015051,-0.5358440915580057,-0.4711973613713417,-0.2224372022231138
0.41900000000021975,0.8124119596638463,-2.877424049486864,-2.0308152023843866,-1.6506975823410208,-1.5573984873341946,-1.3904092423735486,-1.2354740185058248,-1.010574154861489,-0.8853010907275417,-0.5398498406102025,-0.47729330469388154,-0.22534882912272391
0.42000000000021975,0.8140495791243582,-2.887699997278247,-2.0386570514408735,-1.6567745093507755,-1.5638871604012734,-1.397208783758118,-1.2433584241008135,-1.016959471602364,-0.8910226422579604,-0.5438065813225583,-0.483294153284287,-0.22817485824161257
0.42100000000021975,0.815651842877778,-2.897923437693138,-2.0464675683789375,-1.6628317289317445,-1.5703527630728482,-1.403973647633106,-1.251170560499279,-1.0233107597520636,-0.8966705550318442,-0.5477166170196315,-0.48920356075471316,-0.23092197993851993
0.42200000000021975,0.8172204222667075,-2.90809710722563,-2.054248187031901,-1.668870203098396,-1.5767966308610155,-1.4107049238198182,-1.2589139018130444,-1.029629333686284,-0.9022483696650042,-0.5515820885159759,-0.4950249825804335,-0.2335961448192575
0.42300000000021976,0.8187568528896272,-2.9182235099475227,-2.062000227426356,-1.6748908126409876,-1.5832199978266397,-1.4174036154248217,-1.266591634136497,-1.0359163515001129,-0.9077593875374308,-0.5554049928178828,-0.5007616871969052,-0.2362026663200265
0.42400000000021976,0.8202625502362186,-2.9283049447344194,-2.0697249086747327,-1.6808943665769918,-1.5896240073336854,-1.4240706486949333,-1.2742066894802222,-1.042172838248863,-0.9132066939584,-0.5591871993256211,-0.5064167662587029,-0.23874630649408554
0.42500000000021976,0.821738823027891,-2.938343528466248,-2.077423359995629,-1.6868816102123674,-1.5960097212663302,-1.430706881513135,-1.2817617746488508,-1.0483997055277066,-0.9185931780515022,-0.562930464004687,-0.5119931440930173,-0.24123134813009323
0.42600000000021976,0.8231868846773029,-2.94834121593544,-2.0850966301912663,-1.692853232069934,-1.6023781279676703,-1.4373131107526407,-1.2892593959797651,-1.0545977680544716,-0.9239215500173338,-0.5666364419026876,-0.5174935864185805,-0.24366165572041712
0.42700000000021976,0.8246078631705757,-2.9582998169896477,-2.092745695838455,-1.6988098698590197,-1.6087301491258694,-1.4438900786886792,-1.296701880619055,-1.0607677577076187,-0.9291943561650255,-0.5703066983241568,-0.522920708295167,-0.24604072721183062
0.42800000000021976,0.8260028096429299,-2.9682210113903675,-2.1003714684061694,-1.7047521156573346,-1.6150666457711031,-1.4504384786047535,-1.3040913949325537,-1.0669103354685614,-0.9344139921486373,-0.5739427189211115,-0.5282769813558595,-0.24837173816119948
0.42900000000021976,0.8273727058513102,-2.9781063617428485,-2.107974800468501,-1.7106805204251665,-1.6213884235269507,-1.4569589597195318,-1.3114299605034172,-1.0730261015869078,-0.9395827146816,-0.5775459189211116,-0.5335647403068948,-0.2506575795616775
0.43000000000021976,0.8287184707153378,-2.987957324798499,-2.1155564911521516,-1.71659559795598,-1.6276962372299848,-1.4634521315331717,-1.3187194680950012,-1.0791156042474486,-0.9447026519733355,-0.5811176516861752,-0.5387861886918643,-0.25290089038105823
