K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.39600000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39700000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39800000000021973,0.7383182327149432,-2.2409188738909824,-1.736633056818275,-1.5049830172685519,-1.3953007905811248,-1.108308054191033,-1.0900188916041056,-0.9119782365586002,-0.8265596541453084,-0.5244200984881696,-0.4029676733450926,-0.02373262205460385
0.39900000000021973,0.7497399321724456,-2.2687325083416403,-1.7506506203593473,-1.5153817633931883,-1.4074361265319422,-1.1279653630360484,-1.1163202579066955,-0.9346558000484183,-0.8455839288357615,-0.5500555314256464,-0.4151237985087882,-0.05573040492221894
0.40000000000021974,0.7566437651610176,-2.2881644546124518,-1.76175203922486,-1.5237561810795686,-1.416831905913552,-1.1433350006465575,-1.1324469936209705,-0.9504663755736001,-0.8579833520615934,-0.5670362020407965,-0.42358806871759636,-0.07358809850311263
0.40100000000021974,0.7621060247738825,-2.304945519651712,-1.7719134044401337,-1.531487216910026,-1.4253469949229627,-1.1574342209458761,-1.1452450790962339,-0.9641041421083815,-0.8682910793870625,-0.581238238392257,-0.430847435807765,-0.08698145627336788
0.40200000000021974,0.7667702294753375,-2.320270490372158,-1.7815497602060482,-1.5388627601441143,-1.4333699366383383,-1.1706087868661947,-1.1564322099578346,-0.9765413432608651,-0.8774520741940823,-0.5938878756638183,-0.43742332254522304,-0.09793618425122977
0.40300000000021974,0.7709061794289702,-2.3346388298447707,-1.790835790143806,-1.5460032473951089,-1.4410637240638677,-1.183029251415455,-1.1667026589654081,-0.9881823149488572,-0.8858612680172536,-0.6054987413996457,-0.4435354173906361,-0.10730133848648044
0.40400000000021974,0.7746577907235898,-2.348316198582829,-1.799865045485736,-1.5529728252364603,-1.4485154394893056,-1.1948394914669553,-1.176373519758142,-0.9992411781527207,-0.8937286512045864,-0.61634489175622,-0.4493017327690911,-0.11552925869646442
0.40500000000021974,0.7781127175998319,-2.361463938439365,-1.8086947388641754,-1.5598105258135626,-1.4557782547717102,-1.2061533348034275,-1.1856114050447488,-1.0098475054929645,-0.9011817025360263,-0.6265934909926456,-0.45479478142524565,-0.12289484873347797
