K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3860000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3870000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3880000000002197,0.7875284332499041,0.0,-0.6292105529400986,0.0891677565161809,-1.050614985916715,-0.4643053366226127,-0.792340439409528,0.04844505590178212,-0.5554520260913053,-0.7651492954487442,-1.9876071969232982,-1.0466799405276974,-2.1392902634778728
0.3890000000002197,0.7968773216362063,0.0,-0.6233817120993436,0.09385824102941202,-1.0410340435748002,-0.45450830005793413,-0.7829304194975641,0.04020300289461462,-0.5426118650258972,-0.7455090370665519,-1.9190124493598741,-1.01252883065307,-2.1023652426555106
0.3900000000002197,0.8020691536743797,0.0,-0.6195098481016752,0.09592806523625544,-1.0345764222463296,-0.44886623535707354,-0.7770233382008903,0.03614507970341101,-0.5354223809172647,-0.7347274397203565,-1.8827195120108597,-0.9940559349152117,-2.0793530673021663
0.3910000000002197,0.8061884996844975,0.0,-0.6161467582972286,0.09733626401475434,-1.028933921228566,-0.44429238954552697,-0.7720215731364165,0.033147884814586775,-0.529681006311024,-0.7262013010427223,-1.854629015992403,-0.9795997910619164,-2.0600372880950246
0.39200000000021973,0.8097292352189697,0.0,-0.6130608978693534,0.09839555397565941,-1.0237373178673064,-0.4402931664388691,-0.7675098360372756,0.030713029968710566,-0.5247158535640977,-0.7188775754772593,-1.8308997907654985,-0.9672946135765702,-2.042769756594368
0.39300000000021973,0.8128897832024966,0.0,-0.6101593924358287,0.09923109208318438,-1.018838437191226,-0.43667061640148885,-0.7633216053306545,0.028641072625563785,-0.5202575298586071,-0.7123350374562902,-1.8099956659455718,-0.9563917840240289,-2.0268827603322963
0.39400000000021973,0.8157740261748377,0.0,-0.6073937040406444,0.09990809090092051,-1.0141597911691307,-0.4333213369090768,-0.7593698991544613,0.02682808680528068,-0.516165355043693,-0.7063542571963761,-1.7911164957090222,-0.9465000905090107,-2.01202338181405
0.39500000000021973,0.8184446237625271,0.0,-0.6047346062351786,0.10046566475417713,-1.0096546861980076,-0.43018311564210004,-0.7556023799011682,0.02521172125044695,-0.512354723188597,-0.7008036017612919,-1.773782329943066,-0.9373841008297366,-1.9979765157001648
0.39600000000021973,0.8209429282667379,0.0,-0.602162841205028,0.10092946325622693,-1.0052923278557504,-0.4272150066834264,-0.7519845921958743,0.02375106907932749,-0.5087699794382814,-0.6955967036027196,-1.757678300286147,-0.9288888536788614,-1.9845986199351155
0.39700000000021973,0.8232979949991879,0.0,-0.599664895509331,0.10131738216875479,-1.0010510854752388,-0.42438832068384885,-0.7484923840570868,0.02241756990519649,-0.5053721545280109,-0.6906732442556528,-1.7425845446429198,-0.9209057919830128,-1.9717876702754498
0.39800000000021973,0.8255312065967465,0.0,-0.597230833803834,0.10164249137858146,-0.9969150377250471,-0.4216820036565165,-0.7451080203653258,0.02119034625768761,-0.5021326736246855,-0.6859891072981236,-1.7283402997799704,-0.9133552833512764,-1.9594676976324634
0.39900000000021973,0.82765887055007,0.0,-0.59485308316064,0.10191467763772084,-0.9928720338330231,-0.4190800431776691,-0.7418180018679171,0.020053587601405853,-0.49902982510461413,-0.681510856746331,-1.714823766444766,-0.9061768049979999,-1.9475800755225727
0.40000000000021974,0.8296937812667099,0.0,-0.5925257027911855,0.10214163112223953,-0.9889125288042319,-0.4165699099823345,-0.7386117550876559,0.018994979595296405,-0.4960466388397848,-0.6772124229325739,-1.701940023477805,-0.8993230439453234,-1.936078262554123
0.40100000000021974,0.8316462110996355,0.0,-0.5902439212960359,0.10232947039598829,-0.9850288452541617,-0.4141415702904125,-0.7354808022213609,0.018004709250587718,-0.4931695414483066,-0.6730730043259857,-1.6896133754215799,-0.8927561560545153,-1.924924454250891
0.40200000000021974,0.8335245668599932,0.0,-0.5880038305241065,0.10248315573016,-0.9812146850006062,-0.4117868322841108,-0.7324182120177845,0.017074807112307987,-0.49038746645556336,-0.6690756807377046,-1.6777822939623062,-0.8864452894308015,-1.9140873559444054
0.40300000000021974,0.8353358405206733,0.0,-0.5858021757085285,0.10260677233383461,-0.9774647942081288,-0.40949889803677186,-0.7294182233839879,0.01619869656225522,-0.48769124416610693,-0.6652064635822109,-1.6663959530243821,-0.8803648855059569,-1.9035406471304586
0.40400000000021974,0.8370859280413961,0.0,-0.5836362072398984,0.1027037303137873,-0.9737747268462607,-0.40727204699332215,-0.7264759795697309,0.015370875680376773,-0.4850731706443844,-0.6614536257659522,-1.6554117835549254,-0.8744934782677185,-1.8932618901101737
0.40500000000021974,0.8387798607389102,0.0,-0.581503573274201,0.1027769094771381,-0.9701406732855233,-0.4051014066164116,-0.7235873356057266,0.014586686896620044,-0.4825266953789199,-0.6578072167041562,-1.6447937034666722,-0.8688128236974799,-1.8832317341224076
0.40600000000021974,0.8404219769336818,0.0,-0.5794022401972788,0.10282876651391672,-0.9665593333326941,-0.4029827825040334,-0.7207487157109914,0.013842146511029722,-0.48004618992683395,-0.6542587035402242,-1.634510807897747,-0.8633072546015533,-1.8734333219025006
0.40700000000021974,0.8420160517607899,0.0,-0.5773304325801926,0.10286141586254124,-0.9630278203622628,-0.4009125301248421,-0.7179570056604476,0.0131338160880273,-0.47762677323145986,-0.6508007006038894,-1.6245363813657778,-0.8579631932430211,-1.8638518385113858
0.40800000000021974,0.843565397016186,0.0,-0.5752865870777413,0.10287669175296,-0.9595435876950473,-0.39888745632987926,-0.7152094701599727,0.012458703795056097,-0.4752641774908435,-0.6474267619455542,-1.6148471400625748,-0.852768776928855,-1.8544741624230194
0.40900000000021974,0.8450729391156642,0.0,-0.5732693164984292,0.10287619652225895,-0.9561043712074425,-0.3969047425891855,-0.7125036884626113,0.011814187577009848,-0.4729546436142168,-0.6441312198489171,-1.6054226419371398,-0.8477135660487225,-1.8452885915802313
0.41000000000021974,0.8465412807851335,0.0,-0.5712773814245597,0.10286133874313703,-0.9527081439896147,-0.39496188435684115,-0.709837503523685,0.011197954532488459,-0.47069483864589373,-0.6409090574456421,-1.5962448212520106,-0.842788313355061,-1.836284625388098
0.41100000000021975,0.847972750468137,0.0,-0.569309667524581,0.10283336367421193,-0.949353080088644,-0.3930566425973731,-0.707208981362213,0.010607952499850196,-0.46848178975442034,-0.6377558070195152,-1.5872976169267714,-0.8379847794435634,-1.8274527891079513
0.41200000000021975,0.8493694423286363,0.0,-0.5673651672175373,0.10279337784169107,-0.9460375251984846,-0.391187004611619,-0.7046163782249198,0.010042350974269596,-0.4663128308894961,-0.6346674679354827,-1.5785666725438001,-0.8332955835789296,-1.818784490850448
0.41300000000021975,0.850733248960459,0.0,-0.5654429647074883,0.10274236907836044,-0.9427599727296625,-0.3893511520643643,-0.7020581137913378,0.009499509246634834,-0.4641855592497592,-0.6316404397517164,-1.570039091808907,-0.8287140819061887,-1.8102719039559354
0.41400000000021975,0.852065888374611,0.0,-0.5635422236573993,0.10268122300607802,-0.9395190440931197,-0.38754743465334135,-0.6995327491098022,0.008977950195837496,-0.46209779943622675,-0.6286714672122331,-1.5617032374175743,-0.8242342671254779,-1.801907869386563
0.41500000000021975,0.853368926451464,0.0,-0.5616621769542772,0.10261073670092151,-0.9363134723232058,-0.38577434824840173,-0.6970389682821286,0.008476338558664847,-0.4600475736953017,-0.6257575946484742,-1.5535485642879487,-0.8198506851736461,-1.7936858140051923
0.41600000000021975,0.8546437957576287,0.0,-0.5598021181415295,0.10253163011507108,-0.9331420883635089,-0.3840305165948195,-0.6945755631343902,0.007993462765341984,-0.4580330770191289,-0.6228961278637895,-1.5455654801733776,-0.8155583654927699,-1.785599681754687
