K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9
2.7580000000000267,0.9963298157156126,True,-18.647613506808085,4.13654190505293e-16,-2.636095036503607,0,0.0,-0.11432770637345405,-0.02126264482719555,-0.1836117108911962,-0.09719274182400396,-0.18171677607314188,-0.01694522263803039,-0.1183427126921416,-0.06597536270249706,-0.28929460980507515
2.7590000000000265,0.9963324960646823,True,-18.65444573165347,-3.254294447241117e-15,-2.6370629108291164,0,0.0,-0.11428605597237444,-0.021254906892633357,-0.18354479428026724,-0.09715730758176638,-0.18165053576846588,-0.016939141088869358,-0.11829966758169326,-0.06595153462737308,-0.28918873146720764
2.7600000000000264,0.9963351734709183,True,-18.66127793030867,5.919518441536407e-16,-2.6380307804755483,0,0.0,-0.1142444359858886,-0.02124717459998565,-0.1834779265621775,-0.09712189924381283,-0.18158434387832684,-0.01693306387979574,-0.11825665383026465,-0.06592772372375169,-0.2890829309907152
2.7610000000000263,0.9963378479386383,True,-18.668110102802732,-2.0215825453964053e-15,-2.638998645448338,0,0.0,-0.11420284638060707,-0.02123944794307066,-0.18341110768321123,-0.09708651678166272,-0.1815182003495109,-0.016926991006193225,-0.11821367140353702,-0.06590392997311902,-0.2889772082893006
2.762000000000026,0.9963405194721523,True,-18.674942249164594,4.011798947547746e-15,-2.639966505752914,0,0.0,-0.11416128712318926,-0.021231726915715506,-0.18334433758973118,-0.09705116016687707,-0.18145210512888219,-0.016920922463451775,-0.11817072026724143,-0.06588015335698738,-0.2888715632767943
2.763000000000026,0.9963431880757632,True,-18.681774369423206,-1.3768356801117482e-15,-2.6409343613946956,0,0.0,-0.11411975818034348,-0.02122401151175627,-0.18327761622817884,-0.09701582937105868,-0.18138605816338285,-0.016914858246967913,-0.11812780038715909,-0.06585639385689568,-0.28876599586715473
2.764000000000026,0.996345853753764,True,-18.68860646360741,-1.283635677800949e-15,-2.6419022123790894,0,0.0,-0.11407825951882686,-0.02121630172503816,-0.18321094354507445,-0.09698052436585221,-0.18132005940003296,-0.016908798352144653,-0.11808491172912125,-0.06583265145440935,-0.2886605059744683
2.765000000000026,0.996348516510442,True,-18.695438531746063,4.159158517548562e-15,-2.6428700587115075,0,0.0,-0.11403679110544533,-0.021208597549415474,-0.18314431948701673,-0.09694524512294399,-0.1812541087859306,-0.016902742774391553,-0.1180420542590091,-0.06580892613112023,-0.2885550935129485
2.7660000000000258,0.9963511763500754,True,-18.702270573867942,2.8800836025712016e-15,-2.6438379003973353,0,0.0,-0.11399535290705329,-0.021200898978751232,-0.18307774400068247,-0.09690999161406161,-0.18118820626825097,-0.016896691509124418,-0.11799922794275337,-0.06578521786864631,-0.28844975839693626
2.7670000000000257,0.9963538332769346,True,-18.709102590001837,2.244784700619719e-15,-2.6448057374419496,0,0.0,-0.11395394489055381,-0.02119320600691766,-0.1830112170328268,-0.09687476381097443,-0.18112235179424718,-0.016890644551765706,-0.11795643274633476,-0.06576152664863213,-0.28834450054089933
2.7680000000000256,0.9963564872952828,True,-18.71593458017641,-1.1132674183371582e-16,-2.6457735698507414,0,0.0,-0.11391256702289834,-0.02118551862779582,-0.18294473853028284,-0.09683956168549311,-0.18105654531124946,-0.016884601897744184,-0.11791366863578343,-0.06573785245274835,-0.2882393198594324
2.7690000000000254,0.9963591384093746,True,-18.722766544420338,-3.576186210422647e-15,-2.6467413976290715,0,0.0,-0.11387121927108673,-0.02117783683527576,-0.18287830843996156,-0.09680438520946966,-0.18099078676666527,-0.016878563542495152,-0.11787093557717909,-0.0657141952626919,-0.28813421626725644
2.7700000000000253,0.9963617866234575,True,-18.729598482762245,-1.9750586873259584e-15,-2.647709220782297,0,0.0,-0.11382990160216705,-0.02117016062325637,-0.18281192670885157,-0.09676923435479723,-0.18092507610797912,-0.016872529481460168,-0.11782823353665083,-0.06569055506018577,-0.2880291896792186
2.771000000000025,0.9963644319417708,True,-18.736430395230716,1.406343000769971e-15,-2.6486770393157846,0,0.0,-0.1137886139832356,-0.021162489985645547,-0.1827455932840193,-0.09673410909341033,-0.18085941328275243,-0.016866499710087312,-0.11778556248037715,-0.06566693182697918,-0.2879242400102924
2.772000000000025,0.996367074368546,True,-18.743262281854303,1.569579240720663e-15,-2.6496448532348547,0,0.0,-0.11374735638143672,-0.021154824916359935,-0.18267930811260835,-0.09669900939728437,-0.1807937982386233,-0.016860474223830968,-0.11774292237458574,-0.06564332554484734,-0.2878193671755768
2.773000000000025,0.9963697139080069,True,-18.75009414266146,-1.215604614176375e-15,-2.650612662544856,0,0.0,-0.11370612876396273,-0.02114716540932512,-0.18261307114183964,-0.09666393523843585,-0.18072823092330645,-0.01685445301815192,-0.11770031318555339,-0.06561973619559147,-0.2877145710902966
2.774000000000025,0.9963723505643698,True,-18.756925977680687,1.072675756705746e-15,-2.6515804672511125,0,0.0,-0.11366493109805405,-0.021139511458475632,-0.1825468823190116,-0.09662888658892238,-0.18066271128459327,-0.016848436088517434,-0.11765773487960618,-0.06559616376103895,-0.28760985166980163
2.775000000000025,0.9963749843418431,True,-18.76375778694036,-5.9596440060925085e-15,-2.652548267358934,0,0.0,-0.11362376335099875,-0.02113186305775473,-0.1824807415914993,-0.0965938634208423,-0.1805972392703514,-0.016842423430401,-0.11761518742311898,-0.06557260822304294,-0.28750520882956726
2.7760000000000247,0.9963776152446279,True,-18.77058957046888,-4.870412016650983e-16,-2.6535160628736416,0,0.0,-0.11358262549013266,-0.021124220201114482,-0.18241464890675477,-0.09655886570633465,-0.18053181482852448,-0.016836415039282404,-0.11757267078251553,-0.06554906956348237,-0.2874006424851931
2.7770000000000246,0.9963802432769167,True,-18.777421328294544,-4.6776469461552035e-15,-2.6544838538005266,0,0.0,-0.11354151748283937,-0.02111658288251582,-0.18234860421230692,-0.09652389341757941,-0.18046643790713252,-0.01683041091064797,-0.11753018492426848,-0.06552554776426227,-0.28729615255240387
2.7780000000000244,0.9963828684428953,True,-18.784253060445664,1.1177269045266502e-15,-2.6554516401448924,0,0.0,-0.1135004392965499,-0.021108951095928405,-0.1822826074557611,-0.09648894652679706,-0.1804011084542712,-0.016824411039990137,-0.11748772981489908,-0.06550204280731327,-0.2871917389470485
2.7790000000000243,0.9963854907467409,True,-18.79108476695047,2.482220313654767e-15,-2.656419421912013,0,0.0,-0.11345939089874289,-0.021101324835330768,-0.1822166585847992,-0.09645402500624871,-0.18033582641811216,-0.016818415422807775,-0.11744530542097734,-0.06547855467459184,-0.28708740158510015
2.7800000000000242,0.9963881101926241,True,-18.79791644783718,-3.7011819695608715e-15,-2.657387199107168,0,0.0,-0.11341837225694426,-0.021093704094710067,-0.18215075754717938,-0.09641912882823593,-0.18027059174690252,-0.016812424054605965,-0.11740291170912162,-0.06545508334808009,-0.2869831403826559
2.781000000000024,0.9963907267847075,True,-18.804748103133942,-3.84997066856769e-16,-2.658354971735629,0,0.0,-0.11337738333872724,-0.021086088868062233,-0.18208490429073595,-0.09638425796510071,-0.180205404388965,-0.01680643693089616,-0.11736054864599883,-0.0654316288097858,-0.2868789552559363
2.782000000000024,0.9963933405271458,True,-18.81157973286888,7.628292895111665e-16,-2.659322739802649,0,0.0,-0.11333642411171234,-0.02107847914939198,-0.1820190987633793,-0.09634941238922541,-0.1801402642926977,-0.016800454047195986,-0.11731821619832423,-0.06540819104174234,-0.28677484612128573
2.783000000000024,0.9963959514240862,True,-18.81841133707006,1.5202010463990735e-15,-2.6602905033134885,0,0.0,-0.11329549454356726,-0.021070874932712785,-0.1819533409130958,-0.09631459207303283,-0.18007517140657398,-0.01679447539902956,-0.11727591433286148,-0.06538477002600883,-0.2866708128951718
2.784000000000024,0.9963985594796687,True,-18.825242915765536,-2.254611225098704e-15,-2.661258262273389,0,0.0,-0.11325459460200665,-0.021063276212046723,-0.18188763068794753,-0.09627979698898578,-0.1800101256791422,-0.016788500981927038,-0.11723364301642221,-0.06536136574466969,-0.2865668554941849
