K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3630000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3640000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3650000000002197,0.7310633091143878,True,-2.088773721912726,-1.449998038109542e-16,-0.0426105345375643,0,0.0,-0.6891055748577695,0.4670864082669024,-1.4108723588705583,-0.7738677144848124,-1.3592729732930777,-0.29829575379689344,-0.6536481904811561,-1.0139131764358338,-2.0819065890843897,-0.8137820241278715,-2.42370475143057
0.3660000000002197,0.7382351333792316,True,-2.1042259413491022,3.0753656252925046e-16,-0.07103577297564631,0,0.0,-0.6834267644788798,0.4617617833422052,-1.396635386724087,-0.7641357226418545,-1.346870069350212,-0.2965413367890128,-0.6469863343531117,-1.0004856018259929,-2.0558192119697547,-0.808323938700037,-2.3754243904575065
0.3670000000002197,0.743928079085218,True,-2.11839929279178,-2.0790871303093523e-16,-0.08954224442687525,0,0.0,-0.6782114443719407,0.45678687280533536,-1.383661022441644,-0.7553906474220291,-1.3356724386683334,-0.2947541793994058,-0.6409333530379618,-0.9889266133905407,-2.032841487339824,-0.8028179721769091,-2.3403338357669514
0.3680000000002197,0.7488819812492811,True,-2.1318450550630303,2.3555812357520732e-17,-0.10384865433758016,0,0.0,-0.6733180091852777,0.4521036752397642,-1.3715709130020892,-0.7473223497882684,-1.325271034830649,-0.29299304319476477,-0.63531538047547,-0.9784855112314378,-2.0119732559288876,-0.7974709488346918,-2.3110104528381425
0.3690000000002197,0.7533437860959978,True,-2.1447719208737888,7.092362753506173e-17,-0.11565903589093539,0,0.0,-0.6686794156284943,0.4476705117678643,-1.360182502832691,-0.7397839049409518,-1.3154838990698567,-0.29127230754158406,-0.6300423148294816,-0.9688605663483795,-1.992707539076276,-0.7923078994822177,-2.285207581248124
0.3700000000002197,0.7574393398069075,True,-2.157295837244472,-2.434369831178268e-17,-0.12576678069229255,0,0.0,-0.6642530774000355,0.4434553597105194,-1.349378558277175,-0.7326822984370358,-1.306199506329675,-0.28959585968966095,-0.6250551500973357,-0.9598786531239115,-1.974724515655054,-0.7873235428282261,-2.261867085235714
0.3710000000002197,0.7612452150533112,True,-2.169491886878132,3.672563193048469e-16,-0.13462104718074924,0,0.0,-0.6600087708685551,0.43943276303376194,-1.3390752917131246,-0.7259518052542792,-1.2973405906006206,-0.28796386553897363,-0.6203115288088059,-0.9514254276488178,-1.9578028903622555,-0.7825057787055085,-2.2403851102548926
0.3720000000002197,0.7648129197002959,True,-2.1814129805570595,-1.9212962370616465e-16,-0.14250679797904472,0,0.0,-0.6559237014867811,0.4355820033064104,-1.3292092112291718,-0.7195430827201826,-1.2888499065807628,-0.28637499591752413,-0.6157793922518903,-0.9434192396457989,-1.9417806859410716,-0.7778415608105488,-2.2203763217255648
0.3730000000002197,0.7681794298583683,True,-2.193098484336814,1.465999179238228e-16,-0.14961885642109665,0,0.0,-0.6519799849741726,0.43188590950757333,-1.319730340487051,-0.7134175934219451,-1.2806831639217184,-0.28482732302837444,-0.6114335924549963,-0.9357987603925593,-1.926534582851968,-0.7733185852162936,-2.2015759861145776
0.3740000000002197,0.7713725338000996,True,-2.204578825991909,-2.745766486594343e-16,-0.1560976022720961,0,0.0,-0.6481631871243282,0.4283300399596075,-1.310598255316111,-0.7075443724823157,-1.2728050232618957,-0.28331872048741824,-0.6072538751674917,-0.9285162410727705,-1.9119678654352306,-0.7689257347987244,-2.18379239460218
0.3750000000002197,0.7744138397947948,True,-2.215878204347652,6.0321857228762e-16,-0.16204817433829216,0,0.0,-0.6444614046848169,0.424902098297338,-1.3017795714380809,-0.7018979948601386,-1.2651866222486918,-0.28184705067717786,-0.6032235894058113,-0.9215334860579186,-1.8980028859797835,-0.7646531157048326,-2.166881125237947
0.3760000000002197,0.7773206012887396,True,-2.2270162968281153,5.828685981835101e-16,-0.16755167616978842,0,0.0,-0.6408646522268663,0.4215915043007217,-1.2932462587091436,-0.6964572214986187,-1.2578039504295258,-0.2804102528303505,-0.5993288179718639,-0.9148192847833976,-1.8845761061029696,-0.7604919610080666,-2.1507299785007947
0.3770000000002197,0.7801068895562316,True,-2.238009393082553,-2.7748879497573377e-16,-0.17267213951663166,0,0.0,-0.6373644349705988,0.41838907109874257,-1.284974460822665,-0.691204057830283,-1.2506367316820841,-0.2790063822047504,-0.5955577680263812,-0.9083476908595529,-1.871634701253136,-0.7564344994722194,-2.135249610532547
0.3780000000002197,0.7827843817138512,True,-2.2488711788154485,-5.949971725705295e-16,-0.17746107291066449,0,0.0,-0.6339534408956637,0.41528675764442696,-1.2769436410516017,-0.6861230765391989,-1.2436676276802365,-0.2776336244342509,-0.5919003303242849,-0.9020968233096687,-1.8591341591852844,-0.7524738248835793,-2.1203674234034926
