K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.3680000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3690000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3700000000002197,0.704274660756359,-2.0099959695397263,-1.6967899995538536,-1.336710706098209,-1.2157736567496737,-1.0243019024380577,-0.7673029664072233,-0.6867880910580355,-0.4685783820353653,-0.3538303793566872,-0.14727023723468385,-0.06545683492626923
0.3710000000002197,0.7135196043227072,-2.0340173783813147,-1.7168876545477174,-1.351311517856431,-1.2336777343127823,-1.0440719718633462,-0.7777590543082549,-0.7054093650397367,-0.49647906824542504,-0.3742858121859468,-0.1611275456171894,-0.0895098170166212
0.3720000000002197,0.7206894734404665,-2.053946985724974,-1.7336694612332355,-1.3635022441285787,-1.248487846798214,-1.0602394444001255,-0.7867406869384991,-0.7207067004367569,-0.5192142777867835,-0.38983659211284155,-0.17477838225403514,-0.10532470480579191
0.3730000000002197,0.7267732397760153,-2.0717695428278784,-1.7487451315672726,-1.37449173547582,-1.2616656060406262,-1.0745688744738937,-0.7949276717123616,-0.7343645033101639,-0.5390918466644392,-0.40298785129677617,-0.18808137739487799,-0.11703524870706378
0.3740000000002197,0.7321499381909397,-2.0882411264829686,-1.7627275821718325,-1.3847331898575477,-1.2737747939238595,-1.0877267024010309,-0.8025920826509709,-0.7470063043762086,-0.5570242412714456,-0.4146665217476757,-0.20087876290082515,-0.12633327424205565
0.3750000000002197,0.7370148729714486,-2.103748577225549,-1.7759301239954586,-1.3944551197016077,-1.2851071296520409,-1.1000518999021411,-0.8098800870355102,-0.7589421125307638,-0.573497178710016,-0.4253309074456013,-0.21309565966097097,-0.13408886935934766
0.3760000000002197,0.7414851523902359,-2.1185221292928063,-1.788539034080148,-1.4037916523417806,-1.2958380706080377,-1.11174534623659,-0.8168835062003691,-0.7703501911043079,-0.5888111933397625,-0.435244376751119,-0.2247216823353148,-0.14079275651947026
0.3770000000002197,0.745637924399874,-2.1327123179017176,-1.8006759786302502,-1.412829307755129,-1.3060835000587914,-1.122937955935367,-0.8236665956244019,-0.781341638412184,-0.6031702370582865,-0.4445733855242328,-0.23578115254589418,-0.14673947758295178
