K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3820000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3830000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3840000000002197,0.7623170771482376,True,-2.1871699331585277,4.003062615034955e-16,-0.04737272330288215,0,0.0,-0.7480615046646767,0.36153232696865467,-1.5654810293890153,-0.8640240680917083,-1.3805071132591402,-0.12958030839734253,-0.7007051608833482,-1.0031943225249897,-2.108143613575246,-1.0771292146469797,-1.9202998234749078
0.3850000000002197,0.7707315875133622,True,-2.210292522897855,-1.2120442081116183e-16,-0.08235989794609297,0,0.0,-0.7384482342062556,0.35881071198813624,-1.5407329702014882,-0.8447278668527947,-1.3589026823559933,-0.13295659438033822,-0.6851032118088068,-0.9785327437473524,-2.052942392509864,-1.0494027590853399,-1.8924640864098983
0.3860000000002197,0.776661102269287,True,-2.2285646384966,-3.9353057623116555e-16,-0.10450845418938415,0,0.0,-0.7311029818144247,0.3558507797585901,-1.5219315228642176,-0.8306259998965948,-1.3427221525332178,-0.13446958446341256,-0.6739391490466797,-0.9611075913173707,-2.0156202220079753,-1.0301078554470158,-1.8716936762415124
0.3870000000002197,0.7815549124848703,True,-2.2448259485244666,-8.816099401481657e-17,-0.12158765497434458,0,0.0,-0.7247349292112052,0.35291901990576463,-1.5057396769043057,-0.818761431962388,-1.3288880064248476,-0.1353102773282984,-0.6646529325592512,-0.9467146878198301,-1.9855073266349674,-1.0143037025541815,-1.8539311248116745
0.3880000000002197,0.785825559091446,True,-2.2598840340606037,1.6867868010886355e-16,-0.13575332100674423,0,0.0,-0.7189710284097152,0.350064370319606,-1.491179239124316,-0.8082750330932605,-1.316504743268362,-0.13579543505741515,-0.6565078607490924,-0.9341514148543067,-1.9596196735388745,-1.000586754436041,-1.8380088054662815
0.3890000000002197,0.789663187380898,True,-2.274110729870896,3.478418668703934e-17,-0.14797538861422463,0,0.0,-0.7136369203704861,0.347298027222337,-1.4777877163256814,-0.7987638494957165,-1.3051518187115283,-0.13606173433552982,-0.649161316888365,-0.9228613597441265,-1.9366035655546758,-0.9883115483012539,-1.8233833863422164
0.3900000000002197,0.7931750458224421,True,-2.287715506600212,-1.7254244234822099e-16,-0.158788291926246,0,0.0,-0.7086329514411105,0.34462030027502777,-1.4652981954822368,-0.7899970528955843,-1.2945880524431155,-0.13618136276178958,-0.6424185563807463,-0.9125297140054056,-1.9157067207215095,-0.9771148908785956,-1.8097457371874657
0.3910000000002197,0.7964290841586306,True,-2.300830893425612,-1.0288269344079047e-16,-0.16852309479591,0,0.0,-0.703895187846763,0.3420278308728455,-1.4535380254377834,-0.781826361051786,-1.284658346938193,-0.13619716649711,-0.6361553701168534,-0.9029565190035527,-1.8964590948249056,-0.9667672438877708,-1.7968984386735833
