K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3650000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3660000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3670000000002197,0.758653857976644,0.0,-0.5801866261192222,0.5376107661959023,-1.1766983820829142,-0.520017543451398,-1.0906068072175772,0.07792131194791596,-0.3908375020553527,-0.7557021342006641,-1.857103081898596,-0.5451974749489696,-2.1048610414161724
0.3680000000002197,0.7662797939250686,0.0,-0.575307272315015,0.5348514831153288,-1.1657269708385296,-0.5123570622820109,-1.0799394844173278,0.07138563780457986,-0.38557865448262807,-0.7402945643281675,-1.8109527439049602,-0.5380810502801503,-2.069232132896042
0.3690000000002197,0.7718954825323028,0.0,-0.5711280172717218,0.5317940359402547,-1.1563105608389077,-0.5062249182672516,-1.0711687890662656,0.06729997978223687,-0.3815392695068458,-0.7290917888764685,-1.7796492866808793,-0.5328647384311219,-2.0411789461275758
0.3700000000002197,0.7766190417591067,0.0,-0.5672829222841642,0.5286774323814711,-1.1476511361558062,-0.5007930677308203,-1.0632720323788192,0.06417501124469513,-0.378031407424711,-0.7196885137247719,-1.7543200100634015,-0.5284011223481229,-2.017000677174385
0.3710000000002197,0.780789098292337,0.0,-0.5636609868071826,0.5255643056667257,-1.1395039396710256,-0.49581294953259547,-1.0559406295536096,0.06160001792346998,-0.374853608374606,-0.711381644827242,-1.732482360102308,-0.5243795199355329,-1.9953768186484935
0.3720000000002197,0.7845671901321607,0.0,-0.5602083901332877,0.5224799417414069,-1.1317491054138449,-0.49116545057619576,-1.0490263895153071,0.05939121641369491,-0.37191136456744117,-0.7038429088855317,-1.7130131356755378,-0.520661875879406,-1.975621490966702
0.3730000000002197,0.7880464672227069,0.0,-0.5568933154786471,0.5194361704223956,-1.1243151097695738,-0.48678104907538156,-1.042442767056394,0.0574477280802019,-0.36915060574444125,-0.6968857057857102,-1.6952899094393357,-0.5171723984012528,-1.9573178825324393
0.3740000000002197,0.7912868577960464,0.0,-0.5536946706599698,0.5164387634527162,-1.1171541272857213,-0.48261426854407224,-1.0361331654600572,0.05570723010468009,-0.36653663146808874,-0.690391186482056,-1.678924757236748,-0.5138640161597792,-1.9401882888141055
