K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.3660000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3670000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3680000000002197,0.7782308374344973,-2.198407247621864,-1.6202791896092765,-1.5344639562686226,-1.3125197499046335,-1.1622833697250023,-0.953628487713834,-0.6078183678785715,-0.5412250658441146,-0.40965456235680264,-0.08247009900914887,-0.04860296534121003
0.3690000000002197,0.7857121165450718,-2.2137599436239936,-1.6318455967142516,-1.5448972296527332,-1.322282425973883,-1.17430672905585,-0.9732756037741794,-0.6259967769638721,-0.5575744481502717,-0.41851464243430614,-0.11911821133772654,-0.07523821249398532
0.3700000000002197,0.7911500501755759,-2.226993091845204,-1.6423659727887778,-1.5542837464294206,-1.3310723676169711,-1.184736729867718,-0.9883941709003068,-0.6404438033205623,-0.5700873063833756,-0.42555267247337825,-0.14542989156909772,-0.09335273246237505
0.3710000000002197,0.7956518740134729,-2.239247774923006,-1.6524122443406049,-1.5631805544997384,-1.3394056130572096,-1.1944037930033167,-1.0014653957558102,-0.6531150158226495,-0.5809381820665469,-0.43174707886606994,-0.1669518668304057,-0.10770354326555141
0.3720000000002197,0.7995802093993868,-2.2509020061438956,-1.6621719241758235,-1.571771360095636,-1.3474533715574895,-1.2035840672763851,-1.0132976687752446,-0.664668896826167,-0.5908233402222748,-0.43741719603171136,-0.18553878922465053,-0.11980348764223155
0.3730000000002197,0.8031088158820398,-2.2621377882085243,-1.6717347279350372,-1.5801444355417307,-1.3552980920709512,-1.212411458412906,-1.0242766341922205,-0.6754280182990781,-0.6000668749722978,-0.4427159181490455,-0.20208784022089285,-0.13036567441162278
0.3740000000002197,0.8063371498588057,-2.2730595672289566,-1.681151860966929,-1.5883503986230094,-1.3629871021722866,-1.2209635459401553,-1.0346220631256646,-0.6855806895383633,-0.6088483945199744,-0.44773092511394913,-0.2171151936546586,-0.13979364198800556
0.3750000000002197,0.8093285451070164,-2.28373395614144,-1.6904557998474135,-1.5964215402258612,-1.3705506062920088,-1.229290389069201,-1.044473280976359,-0.6952489798913498,-0.6172784189788987,-0.45251830242864843,-0.2309504572172445,-0.14834211387775031
0.3760000000002197,0.8121263389752555,-2.294206576493182,-1.6996686510850483,-1.6043800037783083,-1.3780093157541737,-1.2374267434025095,-1.0539251832420102,-0.7045177677135547,-0.6254299386713947,-0.4571166911730511,-0.24381945463871105,-0.15618412214633823
0.3770000000002197,0.814761768665475,-2.3045103268087344,-1.7088062448135244,-1.6122417946340637,-1.385378193155401,-1.245398062084643,-1.0630458413963928,-0.7134491185310634,-0.633353699161041,-0.46155419260658365,-0.2558849928986762,-0.16344358729077788
0.3780000000002197,0.8172582558494651,-2.3146698777501666,-1.7178803564371423,-1.620018956645525,-1.3926684868610268,-1.2532237608570707,-1.0718860409360103,-0.722090170647237,-0.6410863933363776,-0.4658521022532037,-0.26726907733110933,-0.17021287360448364
0.3790000000002197,0.8196339151824465,-2.32470430779655,-1.7269000076512193,-1.627720846516111,-1.3998889231322043,-1.2609191342320776,-1.080484857044931,-0.7304778009611317,-0.648655393286761,-0.47002708943498933,-0.2780659602469587,-0.17656300914848028
0.3800000000002197,0.821903111910947,-2.3346287417269247,-1.7358722746038648,-1.635354924805964,-1.4070464467073416,-1.2684965479661703,-1.0888731114603853,-0.7386415522988659,-0.6560816461404602,-0.4740925470220944,-0.28835026354723986,-0.18255000200502305
0.3810000000002197,0.8240774755183623,-2.344455417905401,-1.744802814140537,-1.642927270341739,-1.414146702865786,-1.2759662167846557,-1.097075618726475,-0.7466055577677125,-0.6633815297771603,-0.4780594679514682,-0.29818227499218464,-0.18821893473135326
0.3820000000002197,0.8261665851997836,-2.3541944105915587,-1.7536962199725312,-1.6504429277361352,-1.421194363442036,-1.2833367314828172,-1.105112702935112,-0.7543898548707719,-0.6705680875206755,-0.4819370371082235,-0.30761153521543627,-0.19360672420001715
0.3830000000002197,0.8281784485005053,-2.3638541346276543,-1.7625562716430205,-1.6579061497306977,-1.4281933544501781,-1.290615427834516,-1.1130012551991828,-0.7620113117658963,-0.6776518756892433,-0.4857330443337137,-0.31667934532041286,-0.19874404339297683
0.3840000000002197,0.8301198447255005,-2.373441707736103,-1.7713861133884894,-1.665320570794683,-1.4351470193657552,-1.2978086519352643,-1.1207554911947495,-0.769484297843373,-0.6846415609258929,-0.4894541808093996,-0.32542056761882854,-0.20365669703563224
