K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9,eigval_10,eigval_11
0.3550000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3560000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3570000000002197,0.835525247209753,-2.1401383045627833,-1.577374820624948,-1.4532418971884593,-1.1998075823852008,-1.1130542987665482,-0.8299751015861644,-0.712528847885723,-0.6207260255754662,-0.3934572846198535,-0.351570929567961,-0.0517847609928004,-3.8368152226481436e-16
0.3580000000002197,0.8404500930589182,-2.154871240400123,-1.5898727355469884,-1.4648418731948583,-1.208369912066715,-1.1235875106929178,-0.8426854312684949,-0.7253386415013211,-0.631927864545218,-0.4077355100876884,-0.3604705096032548,-0.09139980407693064,-4.67513554313996e-16
0.3590000000002197,0.8440061713468051,-2.167580942160077,-1.6009943272801836,-1.4750070609619061,-1.2164692381041942,-1.1323500600927179,-0.8524689601530497,-0.7365195775470301,-0.6407015591722276,-0.4190846057353619,-0.3683966961569879,-0.11663306576925554,1.5934515709359147e-17
0.3600000000002197,0.8469993787823149,-2.179457310047412,-1.611520789949908,-1.4845699377199655,-1.224340864263296,-1.1403925827356574,-0.8611301715715356,-0.7469113090033961,-0.6485685854811667,-0.42931916941493053,-0.3758303872659936,-0.13606911953930756,-3.7560778257774033e-16
0.3610000000002197,0.8496543453101814,-2.1908323726303935,-1.6216736736484572,-1.4937638671885864,-1.2320528303408615,-1.148007785554758,-0.8691652589402761,-0.7567666323037838,-0.6559331168848805,-0.438931284544335,-0.38290398970327805,-0.15209990506921545,-4.979340573215984e-16
0.3620000000002197,0.8520733450240255,-2.2018575541585412,-1.6315558037747102,-1.5026958782195687,-1.2396378381036022,-1.155328818487492,-0.876797296145988,-0.76620829153323,-0.6629703635560074,-0.4481364834446319,-0.3896795473271194,-0.1658142454008888,4.946611415206586e-16
0.3630000000002197,0.8543136036456485,-2.2126177500133766,-1.641225915977766,-1.5114263670493913,-1.2471154397174926,-1.162430064785299,-0.8841495699118688,-0.7753086990634848,-0.6697736582094836,-0.45704928599702516,-0.3961939683379954,-0.17782140711848946,4.0074276548166957e-16
0.3640000000002197,0.856411201294539,-2.2231665998841397,-1.6507218452750716,-1.519993766147386,-1.25449890262852,-1.1693583093256756,-0.8912988659020669,-0.7841155019471298,-0.676399090400261,-0.4657372710327878,-0.402472716900745,-0.1885055635837106,4.942174966285626e-17
0.3650000000002197,0.8583907536471302,-2.233540777731829,-1.6600699691430774,-1.5284245500010976,-1.261797999126942,-1.1761453672309206,-0.89829691613747,-0.7926623481681597,-0.6828832123978937,-0.474242929816322,-0.40853524838767513,-0.1981287458995343,-6.509164009445931e-16
0.3660000000002197,0.8602700268830908,-2.2437668067233734,-1.669289736467241,-1.5367380137529218,-1.2690203447027193,-1.1828141072143823,-0.9051805497233619,-0.800974232099896,-0.6892512908850429,-0.4825940875025578,-0.4143975258221491,-0.20687985970741765,6.424721778817453e-16
0.3670000000002197,0.8620623964083499,-2.253864692349901,-1.678396096919369,-1.5449488250660346,-1.2761721182645531,-1.1893816628706155,-0.9119770558448616,-0.8090704635006716,-0.695521598903687,-0.49080946968340255,-0.42007329983206604,-0.21490077660940324,-9.705601842902694e-16
0.3680000000002197,0.8637782680341328,-2.2638500241444275,-1.6874009157542782,-1.5530685032429927,-1.2832584842447787,-1.1958612902492205,-0.9187072539465616,-0.8169664565527346,-0.7017078351844349,-0.49890192943228895,-0.4255748000150022,-0.2223014137343608,-5.77117589422476e-16
0.3690000000002197,0.865425952505312,-2.273735270266551,-1.6963138515509877,-1.5611063323305112,-1.2902838570058484,-1.2022635117780571,-0.9253873629691007,-0.8246748761236508,-0.7078205748647872,-0.5068804337526776,-0.4309131245233559,-0.22916902326302446,8.961665979308308e-16
0.3700000000002197,0.867012231087961,-2.2835306157180177,-1.705142928875048,-1.5690699537870945,-1.2972520755814902,-1.2085968565825027,-0.9320301971376289,-0.8322064074166905,-0.7138681832600887,-0.514751340792022,-0.4360984679008887,-0.23557421600056586,1.0296988036596221e-15
0.3710000000002197,0.8685427364883472,-2.2932445276020648,-1.7138949275605355,-1.5769657672243438,-1.3041665243761291,-1.2148683593601,-0.9386459635262355,-0.8395702913621654,-0.7198574150314054,-0.5225192466858636,-0.4411402602126153,-0.24157503542445483,1.980498458475955e-16
0.3720000000002197,0.8700222181976077,-2.302884149431676,-1.7225756565303052,-1.584799210755469,-1.3110302196800863,-1.221083908020589,-0.9452428141376399,-0.8467747067078579,-0.7257938204665162,-0.5301875587921564,-0.44604725713684057,-0.24721981208786767,-2.6052924491878416e-16
0.3730000000002197,0.871454732673534,-2.312455584168835,-1.731190152040966,-1.592574962845796,-1.3178458736598389,-1.227248492887784,-0.9518272416078783,-0.8538270472935656,-0.731682028927071,-0.537758888692995,-0.45082760299417773,-0.2525492240374711,-1.2572355248664477e-15
0.3740000000002197,0.872843783021107,-2.3219641024332436,-1.7397428248009799,-1.6002970912717212,-1.3246159429760824,-1.2333663897072225,-0.9584043726597022,-0.8607341249133942,-0.7375259515125844,-0.5452353233387731,-0.4554888789224414,-0.25759782234378853,-9.724147551330593e-17
0.3750000000002197,0.8741924237766919,-2.331414298949701,-1.7482375715049956,-1.6079691654192871,-1.3313426665863985,-1.239441296878932,-0.9649781932270429,-0.8675023176792778,-0.7433289291047508,-0.5526186122831738,-0.46003814290009043,-0.26239518539517,1.4572224849303321e-16
0.3760000000002197,0.8755033409834267,-2.340810212304087,-1.7566778609825866,-1.6155943425393386,-1.338028095732553,-1.2454764402573901,-0.9715517270021987,-0.874137677504408,-0.7490938425829101,-0.5599102964425071,-0.4644819651991596,-0.26696680872521905,1.482910464549354e-16
0.3770000000002197,0.8767789143923931,-2.3501554181251385,-1.7650668018395443,-1.6231754350971987,-1.3446741181454627,-1.2514746544773672,-0.978127181554652,-0.8806460064325705,-0.7548231962818202,-0.5671117958192965,-0.46882646109356213,-0.27133480206483734,3.272337024131497e-16
0.3780000000002197,0.8780212664861095,-2.359453102649682,-1.7734071963447262,-1.6307149641332173,-1.3512824778815182,-1.25743844696717,-0.9847060712812024,-0.8870329090559304,-0.7605191821674694,-0.5742244683463184,-0.4730773216841169,-0.27551844300987255,-3.3512430789041133e-16
0.3790000000002197,0.8792323016211603,-2.368706121559561,-1.7817015839184362,-1.6382152020939438,-1.3578547917961996,-1.2633700489781026,-0.9912893232383877,-0.8933038266183023,-0.7661837298866775,-0.5812496484193156,-0.47723984319277946,-0.2795346221266295,2.9852868683019036e-17
0.3800000000002197,0.880413737648687,-2.377917047590742,-1.7899522766380938,-1.6456782076157734,-1.3643925633856715,-1.2692714567295642,-0.9978773697814695,-0.8994640572561692,-0.7718185463137346,-0.5881886711997915,-0.48131895482852477,-0.2833982045616701,5.504026095315598e-16
0.3810000000002197,0.8815671317294637,-2.387088209464885,-1.7981613885304975,-1.6531058540725396,-1.3708971945373165,-1.2751444649272317,-1.0044702305283082,-0.9055187659847028,-0.7774251471838041,-0.5950428870201141,-0.48531924522028597,-0.2871223265402834,2.9949781091590373e-16
0.3820000000002197,0.8826939016125062,-2.3962217240303705,-1.8063308599670693,-1.660499853229875,-1.3773699955964203,-1.2809906943239442,-1.011067585252296,-0.9114729873719851,-0.7830048826923335,-0.6018136689800889,-0.48924498738067485,-0.2907186404660695,8.546521453250711e-17
0.3830000000002197,0.8837953433284866,-2.405319523028909,-1.8144624781554712,-1.6678617750162104,-1.3838121940604986,-1.2868116145755168,-1.017668838734155,-0.9173316232937772,-0.788558958443002,-0.608502415934869,-0.49310016216922986,-0.29419751900510505,-6.901725684815803e-16
0.3840000000002197,0.8848726460202847,-2.4143833755643174,-1.8225578944870728,-1.6751930641795902,-1.3902249421427653,-1.2926085633427205,-1.0242731782617673,-0.9230994376869972,-0.7940884527739065,-0.6151105524353793,-0.49688848024408333,-0.2975682261247711,3.9432547249930705e-16
0.3850000000002197,0.8859269044656767,-2.423414907101542,-1.830618639327877,-1.682495054423248,-1.3966093233945986,-1.2983827623704312,-1.030879624284163,-0.9287810498050033,-0.7995943312375664,-0.6216395267229293,-0.500613402514858,-0.30083906127975746,1.0091612500304942e-16
0.3860000000002197,0.8869591297232223,-2.4324156156399233,-1.838646134712515,-1.6897689804820781,-1.4029663585378944,-1.30413533111176,-1.037487074644175,-0.9343809271143853,-0.8050774588247784,-0.6280908075491363,-0.5042781591316291,-0.30401748160945696,6.162389339191855e-16
0.3870000000002197,0.8879702582395196,-2.4413868855664584,-1.846641705304409,-1.6970159885037075,-1.4092970106286222,-1.30986729834258,-1.0440943427935436,-0.9399033786590408,-0.8105386103853421,-0.6344658803548822,-0.5078857670626876,-0.3071102060052696,7.851907877798935e-16
0.3880000000002197,0.8889611596855862,-2.4503299995901253,-1.8546065879117086,-1.704237145023244,-1.4156021896501072,-1.31557961211905,-1.0507001904050832,-0.9453525494517946,-0.8159784795963421,-0.6407662431720249,-0.5114390463269685,-0.3101233041356574,-2.3566426838381066e-16
