K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.39300000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39400000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39500000000021973,0.7473338854085824,0.0,-0.6608536708272962,0.3075669337993677,-1.2554492820676681,-0.7157054225941695,-1.2409010046010778,-0.13237385371698876,-0.7045980154507203,-1.0391335800486226,-2.1291569110501793,-1.2057390727250137,-2.2928577781924844
0.39600000000021973,0.7540318899722747,0.0,-0.6544466577710902,0.3083792291871193,-1.2445828759329272,-0.706818639107287,-1.2297812583546046,-0.13714308967664401,-0.6944700195894049,-1.022509326889205,-2.0855559383161997,-1.1828647735570907,-2.266588838990591
0.39700000000021973,0.7590897821285276,0.0,-0.6492275389754953,0.3083450812558591,-1.2354593533083675,-0.6997515783765137,-1.2206846443277308,-0.1401755536770409,-0.6866986952627853,-1.0099338093573171,-2.053735112772862,-1.165892387011186,-2.2456112406410496
0.39800000000021973,0.7633747796490574,0.0,-0.6445819872133098,0.3079420951982348,-1.2271929666693113,-0.6935580768945161,-1.212564584171995,-0.14241322543438412,-0.6800413091656111,-0.9992620541554991,-2.0273851040070965,-1.1516816709359687,-2.227167762507258
0.39900000000021973,0.7671786113499809,0.0,-0.6403019848332789,0.30732873186212445,-1.2194825369854632,-0.6879180056482085,-1.2050666040240898,-0.14417139341786409,-0.6740789867612154,-0.9897721667628722,-2.0043913205147623,-1.139177068568204,-2.2103278447114425
0.40000000000021974,0.7706426840961492,0.0,-0.6362859876864965,0.30658047351431217,-1.2121803260673794,-0.6826752496825185,-1.1980176607137447,-0.1456019064678142,-0.6686083378520686,-0.9811142058041351,-1.9837330391817876,-1.1278675598648997,-2.1946386001377514
0.40100000000021974,0.7738485672384993,0.0,-0.6324749732742436,0.3057399524620352,-1.2051999856352749,-0.6777391768111207,-1.191317187007189,-0.14679167910923685,-0.6635118542859734,-0.9730863633696201,-1.9648242111579295,-1.1174588590493517,-2.1798375371691754
0.40200000000021974,0.776848535019572,0.0,-0.6288308089629111,0.3048338248235002,-1.1984853887829887,-0.6730513138616381,-1.1849002280404632,-0.1477959107088242,-0.6587141239258099,-0.9655593817053894,-1.9472911920820917,-1.107762762025102,-2.165755526736785
0.40300000000021974,0.7796785626147213,0.0,-0.625327027839145,0.30387992816580245,-1.1919973246147166,-0.6685711390838418,-1.178721718555331,-0.14865220554722383,-0.6541631828586314,-0.9584443786577052,-1.9308782678063792,-1.098650062439385,-2.1522754832946283
