K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.39400000000021973,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39500000000021973,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39600000000021973,0.7406012712421699,True,-2.436571699191452,1.7423025638613222e-16,-0.055149834121830055,0,0.0,-0.6409033860154543,0.3025078776215359,-1.2679775075271489,-0.7569067277209972,-1.2605335903882564,-0.14239525720095195,-0.7321571641991644,-1.0685828556995551,-2.173175719612122,-1.2474737437753136,-2.323763032950328
0.39700000000021973,0.7476770314581986,True,-2.4567358523356893,3.7836369421131646e-16,-0.08568567383687699,0,0.0,-0.6347403433150285,0.30347134562311684,-1.254489196012048,-0.7445674987629145,-1.2452606910720365,-0.1472033608950513,-0.721007038034621,-1.0497957770595603,-2.1269277145744034,-1.2263047422164144,-2.2977065760818443
0.39800000000021973,0.752940182974579,True,-2.473452273098931,1.243760879259995e-16,-0.10574408239634168,0,0.0,-0.6298218316859862,0.3035144087939775,-1.243682855840792,-0.7351658380445704,-1.233450219719954,-0.15013693302206987,-0.7125732883725352,-1.0359019493920991,-2.0937569343731974,-1.210563729348804,-2.2769802526500253
0.39900000000021973,0.7573791168384115,True,-2.4886231176449787,6.95132434535609e-16,-0.12107637365918954,0,0.0,-0.6254780601489622,0.3031723033695031,-1.2341286613903406,-0.7271142596594331,-1.2232286727954664,-0.15224842226252383,-0.7053807575167752,-1.024225108350936,-2.066438085190269,-1.197285338523646,-2.258726137407855
0.40000000000021974,0.7613110782324674,True,-2.5028561313494806,-4.3400017752829266e-16,-0.13355403011691358,0,0.0,-0.621493191534519,0.3026137933997921,-1.2253637992960844,-0.7199007833334725,-1.2139923667227792,-0.15387294463579998,-0.6989545663093621,-1.0139059338180254,-2.042662678039048,-1.185517306797088,-2.242023392550324
0.40100000000021974,0.7648871924263129,True,-2.516439476358499,-3.83280776850523e-17,-0.14408121751220246,0,0.0,-0.6177639888255829,0.30191760444338295,-1.2171658840406445,-0.7132803917477545,-1.2054526834550796,-0.15516865383667477,-0.6930678982901849,-1.0045351233357604,-2.0213364372649485,-1.1748059554864732,-2.2264312585978616
0.40200000000021974,0.7681938335244554,True,-2.52953704592544,4.963310042957897e-16,-0.15318095741608226,0,0.0,-0.6142311953893976,0.30112764926068225,-1.2094066606133205,-0.7071124083509317,-1.197444091416601,-0.15622497589166456,-0.6875908013328796,-0.9958788707652324,-2.0018372932333084,-1.1648920423852143,-2.2116963865987787
0.40300000000021974,0.771286042984886,True,-2.5422527480181616,1.3112203505074402e-16,-0.16118919857016484,0,0.0,-0.6108568812580424,0.3002711492117047,-1.202003632293189,-0.7013067839260952,-1.189860752307227,-0.157098216445641,-0.682440277028006,-0.9877883212393355,-1.9837711231096824,-1.1556104484696814,-2.197656280897117
0.40400000000021974,0.774201558873393,True,-2.5546574479792414,-2.813939297319908e-16,-0.16833688300293845,0,0.0,-0.6076149197377667,0.29936620369247097,-1.1948996935478278,-0.6958015051964196,-1.1826298659703682,-0.15782647541167652,-0.6775593013651741,-0.9801615438353317,-1.966869361872636,-1.1468480489547441,-2.184198729988725
0.40500000000021974,0.7769676596389351,True,-2.5668020901569095,-4.449433408006737e-16,-0.17479041932724862,0,0.0,-0.6044863351210953,0.2984254625338826,-1.1880531642695953,-0.6905515534305345,-1.1756986468376818,-0.15843690491016751,-0.6729065776493347,-0.9729249740855614,-1.950939131388736,-1.1385231543234406,-2.171241997000403
0.40600000000021974,0.7796048687162158,True,-2.5787247888730866,3.0642329066383563e-16,-0.18067390745449607,0,0.0,-0.6014567807168453,0.29745810200370243,-1.181432378233939,-0.6855229161754318,-1.1690272629810892,-0.15894962755177944,-0.668450982672301,-0.9660233654180214,-1.9358362881466542,-1.130574377884762,-2.158724084691662
0.40700000000021974,0.7821291202243038,True,-2.5904549666584296,-3.8059050116127257e-16,-0.18608235032262663,0,0.0,-0.598515062330555,0.2964709723737928,-1.1750125092215955,-0.680689079725897,-1.1625847017630155,-0.1593800203337395,-0.6641683158912831,-0.9594139132789532,-1.9214496936861054,-1.1229541259120666,-2.1465964517641267
