K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9,eigval_10,eigval_11
0.3820000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3830000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3840000000002197,0.7623170771482376,-2.1871699331585277,-1.7505473876996276,-1.418415109215513,-1.3596331127613552,-1.1005848254814026,-0.9230763904088997,-0.7372168743177648,-0.6488103045779794,-0.5383629355530968,-0.2542159246822658,-0.04737272330288215,4.003062615034955e-16
0.3850000000002197,0.7707315875133622,-2.210292522897855,-1.7681837258408069,-1.4291815753940453,-1.374014153201355,-1.1185584793497167,-0.9336639216438299,-0.7579431029141978,-0.6604658246822362,-0.5546252480460381,-0.27774827990718887,-0.08235989794609297,-1.2120442081116183e-16
0.3860000000002197,0.776661102269287,-2.2285646384966,-1.7830324053746531,-1.4383403663852645,-1.385679994077892,-1.1325405528981973,-0.9423390080088939,-0.7743685349260584,-0.6691196573605384,-0.5672262592774593,-0.2953368711003536,-0.10450845418938415,-3.9353057623116555e-16
0.3870000000002197,0.7815549124848703,-2.2448259485244666,-1.7966776923852725,-1.4468094487475796,-1.3962022692447964,-1.1448686458972075,-0.950240216236716,-0.7889007936172165,-0.6766853759698833,-0.578276740662808,-0.3102824395933555,-0.12158765497434458,-8.816099401481657e-17
0.3880000000002197,0.785825559091446,-2.2598840340606037,-1.809580386889866,-1.4548556493580302,-1.4060297040568002,-1.156207610586151,-0.9576921599191088,-0.8022402994456997,-0.6836902348982707,-0.588361275980692,-0.3235586323686508,-0.13575332100674423,1.6867868010886355e-16
0.3890000000002197,0.789663187380898,-2.274110729870896,-1.821956843012807,-1.4626044093288422,-1.415369674955221,-1.1668633351264297,-0.9648454556218845,-0.8147156941861131,-0.6903711994989283,-0.5977410172036367,-0.3356302590410346,-0.14797538861422463,3.478418668703934e-17
0.3900000000002197,0.7931750458224421,-2.287715506600212,-1.8339311135643401,-1.4701278410893606,-1.4243394099139683,-1.1770079559255997,-0.9717859484589371,-0.8265149840947439,-0.6968592890696029,-0.6065582509035407,-0.3467686055512035,-0.158788291926246,-1.7254244234822099e-16
0.3910000000002197,0.7964290841586306,-2.300830893425612,-1.8455829535431851,-1.4774724769944938,-1.433013305670962,-1.1867502540045753,-0.9785687754464139,-0.8377585565076426,-0.7032359968829871,-0.6149000829272795,-0.35715123018293965,-0.16852309479591,-1.0288269344079047e-16
0.39200000000021973,0.7994717724631222,-2.3135473838622973,-1.8569676221273763,-1.4846707063272906,-1.4414422943509126,-1.1961644208244442,-0.9852322626983394,-0.848529359844892,-0.70955576419277,-0.6228244602589638,-0.3669033084404234,-0.17740137657254898,6.050250339645427e-16
