K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3870000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3880000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3890000000002197,0.7186736799473327,True,-2.2226152320366555,4.731566551783181e-16,-0.04093831116416104,0,0.0,-0.5345432389849556,0.34580279349874415,-1.3011450122415116,-0.8133276844946483,-1.3398244370088914,-0.28314362258946196,-0.8061313614003806,-1.1437929368857844,-2.281996447169114,-1.3252775367110545,-2.4448481688255868
0.3900000000002197,0.7270246402977254,True,-2.2454057237829836,-1.7794888799842871e-16,-0.06682194490250919,0,0.0,-0.5313308230969475,0.3453695044411863,-1.287871031747605,-0.800334099838864,-1.3254069862952402,-0.2843995769337594,-0.792145179230983,-1.123184393250066,-2.2298910434991948,-1.2969806381401632,-2.4127647655674513
0.3910000000002197,0.7330910646589524,True,-2.263808936892999,-4.535609692908771e-16,-0.08337464766778602,0,0.0,-0.528505076570065,0.3442881579930973,-1.27705979014166,-0.7904190584793769,-1.3140561375056268,-0.2846838922450139,-0.7818058190113002,-1.1081351737016882,-2.1934802309487798,-1.276778476227449,-2.3880022887892878
0.39200000000021973,0.7381699941928463,True,-2.280336003964883,5.1373840324150335e-16,-0.09602343560416722,0,0.0,-0.5258637720290427,0.34297365009120184,-1.2673758742753327,-0.7818690613558571,-1.3040705907161654,-0.2845831034799314,-0.773055474481081,-1.095489316213376,-2.163725968490937,-1.2600498350493932,-2.3664669146012463
0.39300000000021973,0.7426504643506185,True,-2.295737674425813,-6.002767009470906e-17,-0.10639350628627016,0,0.0,-0.5233446859683117,0.34154515530006674,-1.2584108207176739,-0.7741648469082995,-1.2949345607126284,-0.28426922642278973,-0.7652740811743666,-1.0842987672955353,-2.137933420611311,-1.2454099610073581,-2.346924945087379
0.39400000000021973,0.7467136226611693,True,-2.310362359719117,3.6017536675269714e-16,-0.11523858444955652,0,0.0,-0.5209180064093085,0.3400553986834018,-1.2499705099750151,-0.7670621227695588,-1.286405287680148,-0.28382032140507013,-0.7581716952271518,-1.0741216245983207,-2.1148557647980777,-1.2322150360912012,-2.3287986692930094
0.39500000000021973,0.7504618430027078,True,-2.324406268244878,4.1954205174986713e-17,-0.12298160874146571,0,0.0,-0.5185663520387865,0.33853244578458563,-1.241942870547599,-0.7604213732064001,-1.278344068177952,-0.2832792355298523,-0.7515838039083259,-1.0647079869427065,-2.0937932241477184,-1.2201019332517997,-2.3117594611394017
0.39600000000021973,0.7539599535540812,True,-2.3379931873344395,6.206763619003501e-16,-0.12988761258686796,0,0.0,-0.5162783471564883,0.33699288841526165,-1.2342553631086646,-0.7541533133919025,-1.2706620931510004,-0.2826722399395598,-0.7454058401123778,-1.0558995534715576,-2.074305917385233,-1.208841254446277,-2.2955977109530097
0.39700000000021973,0.7572522389167611,True,-2.351207348475977,9.054114685377659e-17,-0.1361351683840772,0,0.0,-0.5140459518436543,0.33544721144159667,-1.2268573298422485,-0.7481963101477433,-1.2632980243967102,-0.2820166623172461,-0.7395661250217535,-1.0475881847787352,-2.0560956705348343,-1.1982767285229232,-2.2801691209925767
0.39800000000021973,0.7603706400065499,True,-2.364109260051457,-4.2629825711676224e-17,-0.14185093325892506,0,0.0,-0.5118631635891311,0.3339023434462077,-1.2197114215155196,-0.7425054495619162,-1.2562071361994671,-0.2813245397603673,-0.734012793563835,-1.039695901920851,-2.0389491336293277,-1.18829598769841,-2.2653687681992487
0.39900000000021973,0.7633391580704226,True,-2.37674420107174,6.145587916895006e-17,-0.14712825316035516,0,0.0,-0.5097253135879392,0.33236300439915684,-1.2127889586181824,-0.7370466414290984,-1.2493554590036893,-0.280604564116302,-0.7287067586214202,-1.032164136410015,-2.0227072967394655,-1.1788148755878898,-2.2511171512493013
0.40000000000021974,0.766176414867967,True,-2.3891471529835,4.616716559906269e-16,-0.152038003977013,0,0.0,-0.5076286536012931,0.33083247496267965,-1.2060672133474197,-0.7317931774600939,-1.24271636016147,-0.2798632023847308,-0.723617612892178,-1.0249474767218618,-2.0072478102613425,-1.169768327844947,-2.2373520643482077
0.40100000000021974,0.7688972345178431,True,-2.401345843123221,3.6770203822373335e-16,-0.156635301417631,0,0.0,-0.5055700979647111,0.32931306234559954,-1.1995277163149294,-0.7267235953929043,-1.2362684218220363,-0.2791053819800972,-0.7187210918002119,-1.0180098021216226,-1.9924740884757228,-1.1611047399129406,-2.2240235658906062
0.40200000000021974,0.7715136694391996,True,-2.4133627161055973,-8.013523951690393e-16,-0.16096385600968638,0,0.0,-0.5035470543530406,0.32780639583381604,-1.1931551488221732,-0.7218202874578562,-1.2299940582486397,-0.2783349303082134,-0.7139974247712989,-1.011321773805172,-1.9783082611140648,-1.152782315945537,-2.2110907077194155
0.40300000000021974,0.7740356926148589,True,-2.425216262280739,2.087754750854842e-17,-0.16505891021364744,0,0.0,-0.501557308208817,0.32631362144158516,-1.186936588705515,-0.7170685570801107,-1.2238785784432653,-0.2775548678800412,-0.7094302205629602,-1.00485914121834,-1.9646864306520124,-1.1447666066943631,-2.198519322545844
0.40400000000021974,0.7764716803504491,True,-2.4369219428855455,-3.046480818741058e-16,-0.16894928285124308,0,0.0,-0.499598941124847,0.3248355341367359,-1.1808609795484748,-0.7124559579510181,-1.217909529316394,-0.27676761014299156,-0.7050056884276206,-0.9986015604674999,-1.951555374633698,-1.1370287937285823,-2.1862804767068384
0.40500000000021974,0.7788287584507348,True,-2.4484928525119853,4.426924425819662e-16,-0.1726588303030819,0,0.0,-0.4976702715444369,0.3233726700022991,-1.1749187464510678,-0.7079718178156141,-1.2120762223929509,-0.2759751102706999,-0.7007120785579969,-0.9925317467447026,-1.938870188247471,-1.1295444600712508,-2.1743493573675323
0.40600000000021974,0.7811130564611756,True,-2.4599402049317542,4.60611527113686e-16,-0.17620751458818648,0,0.0,-0.4957698106137888,0.3219253718839819,-1.1691015111045855,-0.7036068870301235,-1.2063693844994023,-0.2751789625454483,-0.6965392703632314,-0.986634851682381,-1.926592558512473,-1.122292688130857,-2.162704452659258
0.40700000000021974,0.7833298983017702,True,-2.471273696826079,2.7804829168020546e-17,-0.17961219932951905,0,0.0,-0.4938962286130389,0.3204938370240457,-1.1634018760458062,-0.6993530737548306,-1.2007808945436842,-0.2743804787189316,-0.6924784631854424,-0.9808979963963355,-1.9146894745389653,-1.1152553839880697,-2.1513269348753523
0.40800000000021974,0.785483947825985,True,-2.4825017850825084,-4.915761047484144e-16,-0.18288725299702965,0,0.0,-0.49204832895477935,0.31907815217665103,-1.1578132582808272,-0.6952032407646224,-1.1953035815303592,-0.2735807454054237,-0.6885219397222822,-0.9753099148963806,-1.90313224612516,-1.10841676201069,-2.140200187853784
