K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.3800000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3810000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3820000000002197,0.7236484940119386,-2.1461606190789113,-1.778441838731848,-1.6464067325142129,-1.365451842664175,-1.0875552428164186,-0.9099638479209543,-0.7739596921543584,-0.6088259731725378,-0.391456079128814,-0.2117338773781362,-0.026381053994552487
0.3830000000002197,0.7330175710785319,-2.167719440867361,-1.7959486000095422,-1.6576193740980578,-1.3760293522476308,-1.0998581964695926,-0.9337872497071394,-0.7898450317486155,-0.6254934184530023,-0.40269836898883393,-0.2285934817573602,-0.06125945424497577
0.3840000000002197,0.7390436668588606,-2.1839655077567235,-1.8091883836799478,-1.6671754387695137,-1.3847581462793257,-1.1102020606631855,-0.9496795980484588,-0.8015644801826118,-0.6380596554936256,-0.4113891943968175,-0.24165838043396848,-0.07965318359880603
0.3850000000002197,0.7439871610544594,-2.198519963677887,-1.8210631421854868,-1.676187279708409,-1.3928877237454023,-1.1199012132120056,-0.9630518636314089,-0.8119088290243561,-0.6492739414465118,-0.41921057605691164,-0.25345895102865706,-0.09288766379474131
0.3860000000002197,0.748319494644085,-2.2121336672023704,-1.8321766754564341,-1.6848870703385235,-1.4006772003183714,-1.1292286841649128,-0.975027939422976,-0.8214619812726763,-0.6597101532757254,-0.42651714210199443,-0.26448097401444554,-0.10334566959120313
0.3870000000002197,0.7522393076515398,-2.22512119465917,-1.8427826154123745,-1.6933728518899793,-1.4082353487485961,-1.1382992670938945,-0.9860793477805324,-0.8304709477754608,-0.6696107557302721,-0.4334605411593425,-0.2749194809786248,-0.11203282605547328
0.3880000000002197,0.7558532812603262,-2.237650490046485,-1.8530166802539836,-1.7016974553371729,-1.4156204471907607,-1.1471745519383523,-0.9964581280405144,-0.8390690373048745,-0.6791064995153165,-0.4401237565965154,-0.28487849979545354,-0.11948559864819214
0.3890000000002197,0.7592269041959406,-2.2498240165635734,-1.862961841263521,-1.7098934529054262,-1.422868229218122,-1.1558923466980895,-1.0063182012371545,-0.8473385502904285,-0.6882780644393199,-0.44655886401791967,-0.2944240788478445,-0.12602839289213585
0.3900000000002197,0.7624039952800705,-2.261709902199899,-1.8726733673236935,-1.7179827507982057,-1.4300026030968023,-1.16447797072355,-1.0157619808098652,-0.8553349060237794,-0.6971797608469859,-0.4528015748005589,-0.3036033275411031,-0.13187347428132198
