K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9,eigval_10,eigval_11
0.3740000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3750000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3760000000002197,0.7638882094868263,-2.2649845168181932,-1.6624782434911378,-1.6230000895919134,-1.3085681867106456,-1.01681078803658,-0.88352609164706,-0.748739620502732,-0.5411197467048471,-0.47242031657430184,-0.1308403396195837,-0.021373095171023992,2.461228060801766e-16
0.3770000000002197,0.7736290256439913,-2.28872491783292,-1.6724854251087247,-1.6343806936829466,-1.3165269867365539,-1.0479989932804805,-0.9005605097046734,-0.7681019969918891,-0.5598877924707906,-0.4796601897340156,-0.16188047876862321,-0.06405320656428401,-3.73538394999587e-16
0.3780000000002197,0.7793953657294878,-2.3057433269276886,-1.6808216198273869,-1.6439359695099454,-1.323658113198587,-1.0682335433713162,-0.912859805967057,-0.7804874063039707,-0.5725433314911138,-0.4857961681516278,-0.18320786052961244,-0.0841548433843499,5.395244703964798e-16
0.3790000000002197,0.7840349056681121,-2.3209050617675855,-1.6886829025681305,-1.6529775342547823,-1.3305382294556314,-1.0853174836990689,-0.9239478939872653,-0.7909127455738563,-0.5835195919319499,-0.4915585671137875,-0.20129481461115686,-0.0984682174500766,-5.701871349550272e-16
0.3800000000002197,0.7880503308722586,-2.335055480974426,-1.696278407546991,-1.6617315366041026,-1.3372687030544974,-1.1006474719601171,-0.9344011154100648,-0.8002628570173949,-0.5935898008370214,-0.4970764256425604,-0.21736376205827238,-0.10986097462231867,8.157027529877482e-16
0.3810000000002197,0.7916489104060077,-2.3485391360289496,-1.7036942060364442,-1.670289793076726,-1.3438915536959744,-1.1148045545218506,-0.9444436172825904,-0.808902754901501,-0.6030685139876926,-0.5024046198085985,-0.231969114466262,-0.11946020871492104,7.2293974220923e-16
0.3820000000002197,0.7949410524884191,-2.36153776871297,-1.7109763275599879,-1.6787006043037975,-1.3504294481192896,-1.1281003190023964,-0.9541888537742924,-0.8170269838772176,-0.6121207111787671,-0.5075739827648919,-0.2454353559744101,-0.12783461874579696,2.0804832510145156e-16
0.3830000000002197,0.7979942281243795,-2.3741614980957157,-1.7181531737230593,-1.6869931548498216,-1.3568964999123092,-1.140726128720928,-0.963703119621953,-0.8247544592509886,-0.6208454778244362,-0.5126047237447898,-0.25797765057891436,-0.13531328595479547,4.1529534147952304e-16
0.3840000000002197,0.8008534279802039,-2.38648320347466,-1.7252439815896656,-1.6951866773610984,-1.3633023465331953,-1.1528100482678258,-0.9730289329294876,-0.8321644530110571,-0.6293076443550383,-0.5175114561397386,-0.26974946465669863,-0.14210454129049668,-2.2027888330678524e-16
0.3850000000002197,0.8035505313319267,-2.398554181537936,-1.732262687991521,-1.7032946079408833,-1.3696540090268998,-1.1644430450858192,-0.982195433050649,-0.8393130852060106,-0.6375522240086275,-0.5223054769914259,-0.28086563242932244,-0.1483490712509579,5.043140791076623e-16
0.3860000000002197,0.8061091637296036,-2.4104122209901333,-1.739219931829814,-1.711326717697105,-1.3759568533724238,-1.1756926366950706,-0.9912236188228818,-0.846241882679571,-0.6456118693313238,-0.5269959403225342,-0.2914150771007177,-0.15414665384371465,-4.9856481456222807e-17
0.3870000000002197,0.8085474496788139,-2.422086155191807,-1.7461241920803618,-1.7192903054002213,-1.3822151342233147,-1.186610656338517,-1.0001292346326096,-0.8529826348857594,-0.6535110794951376,-0.5315905196180282,-0.30146847387446796,-0.15957083546952422,2.351763235960767e-17
0.3880000000002197,0.8108796807431939,-2.433598608045636,-1.7529824832491563,-1.7271909083584542,-1.3884323242002656,-1.1972379766786845,-1.0089244721005102,-0.8595603404685224,-0.6612687380407465,-0.5360958096277785,-0.31108316674268727,-0.16467754098393667,-2.607534266041724e-16
0.3890000000002197,0.8131173810397838,-2.4449677401757413,-1.7598008069321363,-1.7350327459918176,-1.3946113243623246,-1.2076075373502329,-1.0176190284431985,-0.8659950920835977,-0.6688997255050946,-0.5405175845609494,-0.32030647619530667,-0.1695103994990726,4.2628630206328206e-16
0.3900000000002197,0.815270017341823,-2.456208407856572,-1.7665844611543873,-1.7428190054134578,-1.4007546047560941,-1.2177463688813996,-1.0262207938243886,-0.8723033343444374,-0.6764159880170931,-0.5448609721919954,-0.3291780081236297,-0.17410418494306326,9.51062151587785e-16
0.3910000000002197,0.8173454891987461,-2.4673329598117393,-1.7733382630205552,-1.7505520285704625,-1.4068643017506015,-1.2276769934649885,-1.034736314063698,-0.8784987332519222,-0.6838272701507178,-0.5491305761924588,-0.3377313141952607,-0.1784871210478461,-8.61143895752503e-16
0.39200000000021973,0.8193504773187992,-2.478351801524977,-1.7800667165283433,-1.7582334353354654,-1.412942287551823,-1.2374184230755405,-1.043171111713289,-0.8845927949556239,-0.6911416321399276,-0.5533305652020607,-0.3459951156260631,-0.1826824740967725,1.6089697774672003e-16
0.39300000000021973,0.8212906974877712,-2.4892738051329744,-1.7867741443472323,-1.765864203625478,-1.4189902211772858,-1.246986888516826,-1.0515299147324615,-0.8905953172116738,-0.6983658238661261,-0.5574647397336157,-0.35399422413095616,-0.18670968325875442,3.586262685690822e-16
0.39400000000021973,0.8231710896828249,-2.5001066137266363,-1.7934647945705353,-1.7734447204767998,-1.425009586702944,-1.2563963834273593,-1.0598168230837754,-0.8965147258980931,-0.7055055609522759,-0.561536583820322,-0.3617502475098303,-0.19058518160826618,5.103320056652389e-17
0.39500000000021973,0.8249959616013652,-2.5108568716061597,-1.8001429282732129,-1.7809748143547157,-1.4310017225436584,-1.2656590778302406,-1.0680354325463157,-0.9023583305606909,-0.7125657322788391,-0.5655493058529025,-0.36928213874288374,-0.19432300477063136,-8.268920759925635e-16
0.39600000000021973,0.8267690994149951,-2.5215304014540214,-1.8068128897665716,-1.7884537775158151,-1.4369678442720208,-1.2747856376931879,-1.0761889283767605,-0.9081325216622511,-0.7195505584173086,-0.569505871554993,-0.37660662923391475,-0.19793525035575701,-3.289311221472346e-16
0.39700000000021973,0.8284938544993619,-2.5321323427069986,-1.8134791579940908,-1.7958803872762852,-1.4429090626858119,-1.283785475463465,-1.0842801572940357,-0.913842925044454,-0.7264637142686988,-0.5734090311033928,-0.38373857486761836,-0.2014324303909029,8.46187165146236e-17
0.39800000000021973,0.8301732122493871,-2.5426672610710987,-1.8201463742470632,-1.8032529360915908,-1.448826398318257,-1.2926669490427767,-1.092311683601867,-0.9194945244458672,-0.7333084251611799,-0.5772613417917362,-0.39069123549007134,-0.20482374560464273,-4.779495902392593e-16
0.39900000000021973,0.8318098473288847,-2.553139236239815,-1.8268193383946878,-1.8105692818653663,-1.4547207932417057,-1.3014375216582181,-1.1002858335170642,-0.9250917598056291,-0.7400875429769112,-0.5810651872338755,-0.39747650288093817,-0.2081173016863242,-3.3696340855636663e-16
0.40000000000021974,0.8334061685047023,-2.56355193291719,-1.8335029637288183,-1.817826930999762,-1.4605931207815037,-1.3101038916677983,-1.1082047306002276,-0.9306386069594484,-0.7468036070531491,-0.5848227938311542,-0.40410508840225895,-0.21132028181636225,9.949153526041332e-16
0.40100000000021974,0.8349643553832513,-2.5739086588905553,-1.8402021805168642,-1.825023166013708,-1.4664441935947465,-1.3186720989620757,-1.1160703243849948,-0.9361386428588291,-0.7534588933377507,-0.5885362450400463,-0.4105866787394632,-0.2144390857915627,3.142239957656937e-16
