K,r,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3900000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3910000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39200000000021973,0.7447975854187237,0.0,-0.659776366174235,0.3138570145609111,-1.3168377794496944,-0.8347216973238812,-1.2848949757703254,-0.14270175836479765,-0.7284675174712656,-0.9993750295266798,-2.1362193052079204,-1.216372499497439,-2.3028713321355547
0.39300000000021973,0.7521333749611723,0.0,-0.6536168113851377,0.3145084806370086,-1.3032749358341773,-0.8212701579054593,-1.2713998900713028,-0.14711003011710785,-0.7163720709118702,-0.9822297495987481,-2.08861373397353,-1.1907675673868092,-2.2739769455857988
0.39400000000021973,0.757525988839514,0.0,-0.6486642182454092,0.3142317107531522,-1.2922883071815048,-0.8110623371673931,-1.2607010390737412,-0.14968418658732927,-0.7073535614789016,-0.9695177770171698,-2.0549714857159485,-1.172312800832988,-2.2514270631351385
0.39500000000021973,0.76205875015703,0.0,-0.6442590945873359,0.31358637632467035,-1.2824898558087812,-0.8023096657880584,-1.2512720749722526,-0.1514825318373309,-0.6997034113804108,-0.9587706437335953,-2.0273946023422886,-1.1569966037500246,-2.2317381596277266
0.39600000000021973,0.7660666067026265,0.0,-0.6401962464354238,0.3127413976051156,-1.273444766106072,-0.7944559010196761,-1.242636744407314,-0.15282879899783017,-0.6928916298633486,-0.9492236394925861,-2.0034545345310795,-1.1435800841652188,-2.2138283038200037
0.39700000000021973,0.7697071023693712,0.0,-0.636378508878109,0.31177396669703317,-1.2649456866900013,-0.7872379194420924,-1.2345689892746319,-0.1538733517147612,-0.6866682104085889,-0.9405165347190083,-1.9820158103259915,-1.1314815110718308,-2.1971858808431515
0.39800000000021973,0.7730697260511363,0.0,-0.6327502886644097,0.3107264731797905,-1.2568731110589157,-0.7805054101279866,-1.2269392045304246,-0.15470037283791158,-0.6808907656727001,-0.9324444664043854,-1.96243765216144,-1.120371167413669,-2.1815184983001097
0.39900000000021973,0.7762113163196573,0.0,-0.6292760033874588,0.3096248228134882,-1.2491499781640272,-0.7741623645757642,-1.2196642939513958,-0.1553624743433995,-0.6754686396825857,-0.9248771990271047,-1.944315920267493,-1.1100401819218026,-2.166639186306225
