K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.39600000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39700000000021973,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39800000000021973,0.7347410634497864,-2.3615631140373528,-1.907388157511239,-1.6246820020788353,-1.4861090827524597,-1.27509919707896,-1.0399457018727476,-0.8377438752388069,-0.6096130244154028,-0.419383924178126,-0.29046598252539274,-0.02344515639251449
0.39900000000021973,0.744783511826042,-2.3873621579246453,-1.923056409279236,-1.6419516608150722,-1.4992094316078837,-1.289872249613628,-1.0542954401880658,-0.856509749270896,-0.627372308969231,-0.4316090959750703,-0.3068789486385863,-0.06924599602396965
0.40000000000021974,0.7507043205193771,-2.405436374575199,-1.9350714504838233,-1.6541705512808227,-1.5087842435274867,-1.3001618109976028,-1.0655605489929485,-0.8684366712044337,-0.6393450077489181,-0.4399271569751906,-0.3185808741111056,-0.0925962963135893
0.40100000000021974,0.7554613110297669,-2.421352763376658,-1.9460469161229863,-1.6649754867272983,-1.517381565585588,-1.3092018739362092,-1.075930397549552,-0.8784484431552767,-0.6497288047326103,-0.4471232504126113,-0.3290182026125124,-0.10963919896453204
0.40200000000021974,0.7595822258301714,-2.436101249756846,-1.9564502948463718,-1.6750139539879643,-1.5254528075206435,-1.3175662495122467,-1.0857969817221946,-0.8874232913280039,-0.6592632761524819,-0.45369671372065684,-0.3387622140104226,-0.12328198994508127
0.40300000000021974,0.7632823983007908,-2.4500845127440396,-1.9664728005042593,-1.6845496336985297,-1.5331810436402213,-1.3254879737228231,-1.0953209065889864,-0.8957192287819935,-0.6682468459174699,-0.45985274401348347,-0.3480290106018185,-0.13472208614300116
0.40400000000021974,0.7666753824445212,-2.4635142251974314,-1.9762155320076358,-1.6937212930030712,-1.5406622403603594,-1.3330893752720883,-1.104587284142318,-0.9035247843350644,-0.6768350887923131,-0.4657005660690083,-0.35692408180135665,-0.14459635759671707
0.40500000000021974,0.7698299631623573,-2.476518178890219,-1.9857398998783742,-1.7026128072204085,-1.5479541809287516,-1.3404442193523176,-1.1136479646157784,-0.9109539456968159,-0.6851211140677412,-0.47130710072337934,-0.36550699260511865,-0.15329306322563022
