K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.3810000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3820000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3830000000002197,0.748307383656767,-2.1996076927614743,-1.70600147504644,-1.5682330323384992,-1.3835310303089143,-1.0675607408997974,-0.8991742746516965,-0.7842960908572406,-0.6256406638462877,-0.3515371512883984,-0.24070585815064652,-0.051569114132936154
0.3840000000002197,0.7555866185048387,-2.219914444252003,-1.720273954374644,-1.583017374290187,-1.392608778075161,-1.0803078341081893,-0.9188953480078937,-0.8029739474338877,-0.6377578545716083,-0.362825401691584,-0.24981338252304,-0.09315311367110823
0.3850000000002197,0.7608094758746953,-2.2363331417572754,-1.732551362644829,-1.5950389806986105,-1.400588389740244,-1.0906731033564179,-0.9337309438991144,-0.8180179153498258,-0.6469912522265684,-0.3719078754855478,-0.2584256536941964,-0.11942163535185715
0.3860000000002197,0.7651998410806311,-2.2511963622613846,-1.743988023516896,-1.6059601970226405,-1.4081114335104012,-1.1000991515096004,-0.9465957468902316,-0.8315834390899903,-0.6551105204161101,-0.3800273231178652,-0.2670074748540724,-0.13947701393563086
0.3870000000002197,0.7690922816716265,-2.265140174693952,-1.754904403147935,-1.6162338857567984,-1.4153549113844501,-1.1089774440263753,-0.9582875734094128,-0.8442579719681903,-0.6625915669671149,-0.38753352636980104,-0.275661610242949,-0.15580715427389452
0.3880000000002197,0.772638302121226,-2.2784517722720334,-1.7654479530397262,-1.6260643079695887,-1.4223998451139295,-1.1174839235445122,-0.9691677694619248,-0.85630693400136,-0.6696464348232383,-0.394590121951586,-0.2844096977776914,-0.16955265359634733
0.3890000000002197,0.7759224429285152,-2.291290863974706,-1.7757023258123343,-1.6355649219979116,-1.429291988061724,-1.1257159807710582,-0.979437852061151,-0.8678781684636906,-0.6763914778598416,-0.40129167546375655,-0.29323899215506316,-0.18136861889297012
0.3900000000002197,0.7789979104655776,-2.3037575778442827,-1.7857210627350462,-1.6448067675000673,-1.4360605005031652,-1.1337343820778072,-0.989224504688497,-0.8790645977367928,-0.6828986660823958,-0.40769989730256045,-0.3021198001569106,-0.19168510435841762
0.3910000000002197,0.7819009541179465,-2.315919843914678,-1.7955412591170856,-1.653837971453933,-1.442725506448293,-1.1415801452873884,-0.9986139061654106,-0.8899294726445939,-0.6892161659063724,-0.4138583890561959,-0.31101536247721023,-0.20080896903017048
0.39200000000021973,0.7846577048144237,-2.327826410060251,-1.8051901008539293,-1.6626930173305206,-1.4493016999240576,-1.1492825465343695,-1.0076680712884194,-0.9005183674392301,-0.6953780705281807,-0.41979973047880426,-0.3198882515509539,-0.20897043999793052
0.39300000000021973,0.7872878133121003,-2.3395137614639947,-1.814688362848052,-1.6713976714018735,-1.4558002709010387,-1.156863369482077,-1.0164335490476826,-0.9108655537683381,-0.7014095449601112,-0.42554929426364,-0.3287042933983764,-0.21634726381587843
0.39400000000021973,0.7898065511363827,-2.351010112838345,-1.8240524419787956,-1.6799718241986537,-1.4622300221799303,-1.1643393529813173,-1.0249464469321565,-0.9209976769686312,-0.7073297783482398,-0.4311274778797098,-0.3374345655745669,-0.22307885758151336
0.39500000000021973,0.792226102470234,-2.3623378609124916,-1.8332956155277291,-1.6884312355525475,-1.4685980594159362,-1.1717236925228247,-1.0332355205976038,-0.9309360139695152,-0.7131537876960404,-0.43655109596663466,-0.34605602055813534,-0.22927557614008653
0.39600000000021973,0.7945563991762724,-2.3735151679181086,-1.8424288602377752,-1.6967886609600835,-1.474910239403906,-1.1790270084446162,-1.0413241705051166,-0.940697930954054,-0.7188935760638129,-0.4418342947700904,-0.35455125358779327,-0.23502531042191932
