K,r,eigval_no_gauge_0,eigval_no_gauge_1,eigval_no_gauge_2,eigval_no_gauge_3,eigval_no_gauge_4,eigval_no_gauge_5,eigval_no_gauge_6,eigval_no_gauge_7,eigval_no_gauge_8,eigval_no_gauge_9,eigval_no_gauge_10
0.3720000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3730000000002197,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3740000000002197,0.7168042051109966,-2.0533248967631197,-1.6491015412899974,-1.3463420627518987,-1.2765219579444294,-0.98281461054065,-0.8523765311424152,-0.6406469229519202,-0.4956852553830182,-0.4767471086840331,-0.17848107657140336,-0.0643092695428897
0.3750000000002197,0.7258656616474239,-2.078024337697916,-1.6727607089074121,-1.3603693035805577,-1.2932248832692759,-1.00263108783751,-0.8633587122051428,-0.6634899159816064,-0.5120244393406538,-0.5021259200315965,-0.18961463915884408,-0.0903350763289013
0.3760000000002197,0.7328090330131207,-2.0983285611814564,-1.6921541319745184,-1.3718668559157547,-1.306995842692772,-1.0190282838290088,-0.872505489687359,-0.6826296089569879,-0.525168049881876,-0.5210357865265776,-0.20052389232168286,-0.1081833618853024
0.3770000000002197,0.7386702443494242,-2.116417833234611,-1.709407758819623,-1.3821116214681246,-1.3192787187849133,-1.033658060309221,-0.8807622179103881,-0.6998188551039114,-0.53675004616142,-0.5366841337098169,-0.21129306281291813,-0.12185327612555522
0.3780000000002197,0.7438359803364997,-2.1331028250667763,-1.7253097570062597,-1.3915737244025186,-1.3306126606755053,-1.047144221744536,-0.8884747961773175,-0.7157031118058594,-0.5504511716486431,-0.547194356689508,-0.22188403462641937,-0.1329077440853972
0.3790000000002197,0.7485025000172846,-2.1487930054456803,-1.740257130114296,-1.4004884852532091,-1.341270970654553,-1.0598063721332331,-0.8958164678181764,-0.73060755271445,-0.5628045765347024,-0.556944118125736,-0.23224313598096033,-0.14217659547641548
0.3800000000002197,0.7527862281019456,-2.1637299549167395,-1.7544834885376637,-1.4089935669793674,-1.3514154063827395,-1.0718355541825522,-0.9028893203505675,-0.7447248096991237,-0.574163633338908,-0.5661156579543011,-0.24232804403505007,-0.15016462156486934
0.3810000000002197,0.7567632368661149,-2.1780705963501092,-1.7681402005292712,-1.4171776809923344,-1.3611513424460717,-1.0833573515942367,-0.9097600691056015,-0.7581811830435503,-0.584765412768738,-0.5748178190736278,-0.25211322449019785,-0.15720113996114363
0.3820000000002197,0.7604866349044866,-2.191923811221215,-1.7813320482615864,-1.4251019212866,-1.3705520852863704,-1.094459850212158,-0.9164756277338723,-0.7710654271509794,-0.5947724380657119,-0.583126212094739,-0.26158788496908497,-0.16351025002255345
0.3830000000002197,0.763995335244786,-2.2053688768166047,-1.7941351581514133,-1.4328104602621456,-1.3796711385698501,-1.1052078190355916,-0.9230708664351878,-0.7834430900858903,-0.6043009457785906,-0.5910963479294203,-0.2707520167679273,-0.16924918364917552
0.3840000000002197,0.7673189205810006,-2.2184656792099844,-1.8066069198877868,-1.440336448092247,-1.388549008936176,-1.1156506219751965,-0.9295728637038357,-0.7953643927805887,-0.6134367198149142,-0.5987707979825512,-0.2796126914930666,-0.17453110541077455
0.3850000000002197,0.7704805435665358,-2.23126078956581,-1.8187918798962943,-1.4477055076838659,-1.3972172616346465,-1.1258269583297835,-0.9360034052800432,-0.8068688985801995,-0.6222446166440341,-0.6061833754834479,-0.2881812241979707,-0.1794393483884237
0.3860000000002197,0.7734987551675032,-2.243791286328222,-1.8307254434873492,-1.4549379238815783,-1.4057010755176538,-1.1357678653139511,-0.9423805312835531,-0.8179884560449125,-0.6307746232211984,-0.6133617062451977,-0.29647119891785984,-0.18403658774443982
0.3870000000002197,0.7763887101890086,-2.2560872694409957,-1.8424363068098515,-1.4620500775546634,-1.4140209261199561,-1.145498706375937,-0.9487195306766154,-0.828749153027943,-0.639065883623126,-0.6203288759028314,-0.3044971718890912,-0.18837089498705517
0.3880000000002197,0.7791629920067685,-2.2681735760717943,-1.8539481141986938,-1.4690554202510666,-1.4221937357713,-1.155040536857898,-0.9550335961608587,-0.8391726756610383,-0.6471494715519966,-0.627104523533467,-0.31227385640260424,-0.19247981635677477
0.3890000000002197,0.7818321944720562,-2.280070987983967,-1.8652806229126813,-1.4759651573420864,-1.4302336839882124,-1.1644110710426094,-0.9613342599839275,-0.8492772943421055,-0.6550503539160848,-0.6337055917498428,-0.3198156322583194,-0.19639317249615482
0.3900000000002197,0.7844053433900929,-2.2917971036541016,-1.876450543354778,-1.4827887395620585,-1.4381527935588196,-1.1736253848824927,-0.9676316823352812,-0.859078607851585,-0.6627888132385921,-0.6401468575371687,-0.32713626704038784,-0.20013501492259947
0.3910000000002197,0.7868902087604965,-2.3033669825383676,-1.8874721589792396,-1.4895342247589722,-1.4459613640065172,-1.1826964381299612,-0.9739348372145441,-0.8685901257288382,-0.6703814968861317,-0.6464413196225958,-0.3342487724548023,-0.203725016706939
0.39200000000021973,0.7892935406695425,-2.3147936304059615,-1.8983577926915562,-1.4962085494120305,-1.4536682984779572,-1.1916354698399212,-0.9802516255491228,-0.8778237389347615,-0.6778422024857159,-0.6526004896922245,-0.34116534500691714,-0.20717947712945534
0.39300000000021973,0.7916212505931053,-2.3260883712698384,-1.9091181638358574,-1.5028177359761943,-1.4612813545042291,-1.2004523030633123,-0.9865889367272684,-0.8867901101576351,-0.6851824730424141,-0.6586346175569983,-0.3478973580881854,-0.21051205872530057
0.39400000000021973,0.79387855287813,-2.3372611367699694,-1.91976266562484,-1.5093670536657708,-1.4688073392894154,-1.2091555831153815,-0.9929526748018663,-0.8954990030205512,-0.6924120525228996,-0.6645528697432769,-0.35445538434814666,-0.21373433594390442
0.39500000000021973,0.7960700766507872,-2.3483206943908344,-1.9302995836879133,-1.5158611448505652,-1.4762522638524551,-1.2177529663847955,-0.9993477627734431,-0.9039595613706827,-0.6995392377544302,-0.6703634743073298,-0.36084923492330895,-0.2168562092264519
0.39600000000021973,0.7981999554354712,-2.359274829662802,-1.9407362703322681,-1.5223041256508343,-1.4836214661796958,-1.2262512717965084,-1.0057781366465992,-0.9121805443978082,-0.7065711524511329,-0.6760738405712723,-0.3670880071923151,-0.21988622164054528
0.39700000000021973,0.8002718996618656,-2.370130493164274,-1.951079285049629,-1.528699666891725,-1.4909197106524141,-1.234656603496544,-1.012246739303783,-0.9201705199895309,-0.7135139621425103,-0.6816906593938917,-0.37318013560749014,-0.22283180386210738
0.39800000000021973,0.8022892559791139,-2.3808939203856125,-1.9613345089092042,-1.5350510599188234,-1.4981512691579064,-1.242974451364612,-1.0187555231100711,-0.9279380167609527,-0.7203730439968284,-0.6872199884759745,-0.3791334427787073,-0.22569946604829474
