K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.39400000000021973,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39500000000021973,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39600000000021973,0.7394978111136479,True,-2.277085858005408,2.6329528717982795e-16,-0.05554720984689772,0,0.0,-0.6399432683547793,0.3021743629516203,-1.265129275619586,-0.7584547668186684,-1.2654267829265877,-0.14285136464044573,-0.7346176010851019,-1.0730081541767975,-2.180666072262052,-1.2520123159751744,-2.3282568187762807
0.39700000000021973,0.7467108887206271,True,-2.2975552889256052,5.153471793939124e-16,-0.08960794562550624,0,0.0,-0.6329963648817991,0.3033566334815524,-1.2496706604520105,-0.745965560120331,-1.251498360507568,-0.1485133797490489,-0.7236006417697594,-1.054579595101084,-2.1332753180560946,-1.2305973025642065,-2.302194987609601
0.39800000000021973,0.7520096726722058,True,-2.3143921154800453,3.212841422006692e-16,-0.11198238090742624,0,0.0,-0.6276229677627025,0.30352475122106104,-1.2377176107843033,-0.7365762171292327,-1.240689615854381,-0.15194579274805745,-0.7153274607066816,-1.0410631924572689,-2.099776085115225,-1.2148145243579032,-2.2815965563298706
0.39900000000021973,0.7564641431478965,True,-2.3296423507424175,-7.966686676910671e-17,-0.12921909256597544,0,0.0,-0.6229492227722394,0.3032803666656336,-1.2273349969158578,-0.7285679539139259,-1.231276388955274,-0.1544290987903006,-0.7082723791462289,-1.0297076635936053,-2.0723019299858496,-1.201514346673103,-2.2634615456022935
0.40000000000021974,0.7604044844051544,True,-2.343935785319264,1.1168440257717645e-16,-0.14335889156812137,0,0.0,-0.6187047952903758,0.30280571132812795,-1.2179221332591847,-0.7214077525608842,-1.2227235877810787,-0.15635519370235326,-0.7019629362782908,-1.0196633985658694,-2.0484374893532977,-1.1897238511177777,-2.2468600626670168
0.40100000000021974,0.7639857785904544,True,-2.3575674251974874,-5.715508143710684e-18,-0.15537279845569443,0,0.0,-0.6147624222187315,0.3021845759314261,-1.2091952823429932,-0.7148441162742971,-1.2147785601716865,-0.15790642408518862,-0.6961765224003837,-1.0105312800611284,-2.027054277878385,-1.1789857772944004,-2.231352969593714
0.40200000000021974,0.7672959920614123,True,-2.3707041121752854,-7.640745552106084e-16,-0.1658195286824977,0,0.0,-0.6110497572224343,0.30146335186131884,-1.2009925897486557,-0.7087337616010272,-1.2072972656952288,-0.15918512861141548,-0.6907864942656537,-1.0020849770080662,-2.007515816823951,-1.169040661077353,-2.2166895755943923
0.40300000000021974,0.7703909155614574,True,-2.3834513242451907,-1.0122196368660568e-15,-0.17505823098729717,0,0.0,-0.6075208173590819,0.30067067593582314,-1.1932108237522059,-0.702985428440982,-1.2001878990390318,-0.16025545443153358,-0.6857123086688608,-0.9941810353074245,-1.9894208739625578,-1.1597239249342495,-2.2027097283678825
0.40400000000021974,0.7733086771367249,True,-2.395880899837243,-3.301935820274656e-17,-0.1833369721177093,0,0.0,-0.6041441110326782,0.2998255442808858,-1.185779039775085,-0.6975364941945326,-1.1933874194987037,-0.1611606835716778,-0.6808987791628933,-0.9867215123773901,-1.9724969924493954,-1.1509231086519318,-2.189303103809814
0.40500000000021974,0.7760767726368785,True,-2.4080444572647464,4.648965770964737e-16,-0.19083578865148074,0,0.0,-0.6008968811195844,0.29894121927886386,-1.1786457936689365,-0.6923416224686417,-1.1868501553524498,-0.16193160427687434,-0.6763060126996377,-0.979635867350743,-1.956549001264784,-1.1425571394608454,-2.1763894615072013
0.40600000000021974,0.7787158525914971,True,-2.41998061676677,1.63701122799003e-16,-0.1976900765226377,0,0.0,-0.5977620010933977,0.2980273203250777,-1.1717722385389688,-0.6873666367305202,-1.1805416519099303,-0.1625910073019745,-0.6719039812703042,-0.9728712023135221,-1.941431330433669,-1.1345651605324236,-2.1639079954204488
0.40700000000021974,0.7812419278286189,True,-2.43171920316671,-8.834113800739488e-16,-0.2040043957969468,0,0.0,-0.5947261654799424,0.2970910330205662,-1.1651280947436373,-0.6825849449981719,-1.174435080318348,-0.1631562966791488,-0.6676693556541627,-0.9663865763685097,-1.9270319163254501,-1.1269000211998168,-2.1518111218802085
