K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.39600000000021973,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39700000000021973,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39800000000021973,0.7383182327149432,True,-2.2409188738909824,-8.292201301341363e-17,-0.02373262205460385,0,0.0,-0.6409072980518435,0.29440903932329276,-1.2671775222450157,-0.7611259458435841,-1.2651251807078754,-0.1323358472983023,-0.7356754141250996,-1.0801989944381107,-2.243638915383513,-1.2549095239048673,-2.2792170857473604
0.39900000000021973,0.7497399321724456,True,-2.2687325083416403,-2.9634095902110563e-16,-0.05573040492221894,0,0.0,-0.6331935282246788,0.29759435800486456,-1.2510344548453178,-0.7447568918617394,-1.2473213041277087,-0.14055780409468038,-0.7180037457654429,-1.0518795590305219,-2.1783222884373634,-1.2156000913082385,-2.2259937965549454
0.40000000000021974,0.7566437651610176,True,-2.2881644546124518,-1.4138923625146914e-16,-0.07358809850311263,0,0.0,-0.6278748639245493,0.29852546627795623,-1.2397324132871235,-0.7342132711667881,-1.235353793309928,-0.14468926594438003,-0.7070220766489673,-1.0344873541019821,-2.1391474525189547,-1.1921084035179523,-2.1932646085052347
0.40100000000021974,0.7621060247738825,True,-2.304945519651712,4.426296188103368e-17,-0.08698145627336788,0,0.0,-0.6233362957948578,0.2987759707412135,-1.2300283061102832,-0.7255583741304897,-1.2252865571336293,-0.14754711363405032,-0.6981866017194862,-1.0205919486517319,-2.1082756291454587,-1.1736424445926779,-2.16706908322033
0.40200000000021974,0.7667702294753375,True,-2.320270490372158,2.1808426809690206e-16,-0.09793618425122977,0,0.0,-0.6192386946703036,0.29867132004071806,-1.221237948087373,-0.7179646819842636,-1.2162915802333885,-0.14971730979440587,-0.6905449573984351,-1.008636885063102,-2.081980028549042,-1.1579473735266472,-2.1444876587314896
0.40300000000021974,0.7709061794289702,True,-2.3346388298447707,2.17078372024079e-18,-0.10730133848648044,0,0.0,-0.6154392736865533,0.2983462254287109,-1.2130719447417344,-0.7110835598922355,-1.2080197701330788,-0.1514440535545894,-0.6836971026545294,-0.9979688094494477,-2.0587002062659123,-1.1440789158658935,-2.1242966837243737
0.40400000000021974,0.7746577907235898,True,-2.348316198582829,5.2043725135799766e-17,-0.11552925869646442,0,0.0,-0.6118614936366116,0.29787147757372134,-1.2053744164590057,-0.7047280670628422,-1.2002838013464472,-0.1528567232560461,-0.6774292282827983,-0.9882387919100788,-2.0376049778558314,-1.1315339922413565,-2.1058436985735396
0.40500000000021974,0.7781127175998319,True,-2.361463938439365,4.841445636564557e-16,-0.12289484873347797,0,0.0,-0.6084584783073222,0.29728946078471147,-1.1980494102498525,-0.698783709707199,-1.192968854199591,-0.15403352399215345,-0.6716108445388309,-0.9792340583429665,-2.018188878576983,-1.1200065928711864,-2.088731494749339
