K,r,converged,min_eigval,max_eigval,max_real,num_unstable,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.3800000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3810000000002197,0.0,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.3820000000002197,0.7236484940119386,True,-2.1461606190789113,-1.9909922744613319e-16,-0.026381053994552487,0,0.0,-0.6219973786230497,0.36917385864983576,-1.2267302408503375,-0.5850820573834392,-1.2337882171858463,-0.23855689206701358,-0.7039965610245579,-1.0466712724369993,-2.2614242917720335,-1.2522011441686665,-2.4156952296718583
0.3830000000002197,0.7330175710785319,True,-2.167719440867361,7.554447977112044e-17,-0.06125945424497577,0,0.0,-0.6171992208537784,0.36927986470970964,-1.216758084136841,-0.5784394663140866,-1.2227192717422235,-0.24144875342861843,-0.6919753242462561,-1.0274145720166858,-2.198271910367105,-1.2214138393629288,-2.380691814693588
0.3840000000002197,0.7390436668588606,True,-2.1839655077567235,-5.2203652300330755e-17,-0.07965318359880603,0,0.0,-0.6134074568805942,0.36824710418282186,-1.208663452734894,-0.5734278815398511,-1.2142951789685812,-0.24242016579983233,-0.6839534560173928,-1.0148379077967502,-2.1601142669870983,-1.2021633145980257,-2.3559156939453527
0.3850000000002197,0.7439871610544594,True,-2.198519963677887,-8.619816047872757e-17,-0.09288766379474131,0,0.0,-0.6099594876108988,0.3668972441385093,-1.20123543816672,-0.5689753870924155,-1.2067650201462967,-0.2428109978195833,-0.6772342126221716,-1.0044137895000025,-2.129860910768899,-1.1866118019342735,-2.3345750516037915
0.3860000000002197,0.748319494644085,True,-2.2121336672023704,-2.386156631810663e-16,-0.10334566959120313,0,0.0,-0.6067162570727087,0.36539765181586426,-1.194217311212916,-0.5648556589035623,-1.1997607769190162,-0.24289714816661204,-0.6712539683153855,-0.9951994509349962,-2.103970395763506,-1.1731263306387807,-2.315238579264254
0.3870000000002197,0.7522393076515398,True,-2.22512119465917,-5.053377241528403e-16,-0.11203282605547328,0,0.0,-0.603618674002584,0.36381665150802783,-1.1874987015066727,-0.5609719918426764,-1.1931260347066164,-0.24279300010560265,-0.665774850330464,-0.9867985377510105,-2.080961206402384,-1.1610202625335415,-2.297295916686503
0.3880000000002197,0.7558532812603262,True,-2.237650490046485,-3.2419004948702923e-16,-0.11948559864819214,0,0.0,-0.6006346521021363,0.36218948287773267,-1.181018883836627,-0.5572715990657569,-1.1867759322965252,-0.24255877876996837,-0.6606689103818031,-0.978998738285908,-2.060044088370061,-1.1499258845084832,-2.280414807369232
0.3890000000002197,0.7592269041959406,True,-2.2498240165635734,3.7379018817556014e-16,-0.12602839289213585,0,0.0,-0.5977442310671968,0.36053673981544837,-1.174739539395841,-0.5537214818274274,-1.18065777007319,-0.24223060945849662,-0.6558574852327116,-0.9716700880412662,-2.0407388043363466,-1.1396182601306273,-2.2643883136399214
0.3900000000002197,0.7624039952800705,True,-2.261709902199899,-3.181515417600642e-16,-0.13187347428132198,0,0.0,-0.594933849803377,0.3588714259082554,-1.1686342440230935,-0.5502991214090388,-1.1747358329717816,-0.2418320413744452,-0.6512878602300867,-0.964725880794668,-2.022727040312834,-1.1299474923232713,-2.2490758821804286
0.3910000000002197,0.765415703187386,True,-2.2733562680628046,-8.30692658108961e-16,-0.13716753012898814,0,0.0,-0.592193703723713,0.3572021871876455,-1.1626836030982501,-0.5469881738671425,-1.168984380336893,-0.24137934069430614,-0.6469225043440412,-0.958104661001856,-2.0057847419998174,-1.1208075026795314,-2.2343760775458352
0.39200000000021973,0.7682851882343984,True,-2.284798666059557,-1.4214699909434304e-16,-0.14201611609955034,0,0.0,-0.5895163682722814,0.3555349814337248,-1.15687270911306,-0.5437762221721677,-1.1633839916132434,-0.24088423227450995,-0.6427334668339975,-0.9517608640529991,-1.9897469992272652,-1.1121197958118154,-2.2202123383721526
0.39300000000021973,0.7710302799204451,True,-2.2960642912234333,-1.419558932081375e-16,-0.1464976213349566,0,0.0,-0.5868960163899932,0.3538740173555115,-1.1511896909184796,-0.5406534950453461,-1.1579194873697234,-0.24035544814868762,-0.6386991949200503,-0.9456595088145461,-1.9744881656466373,-1.103824248330741,-2.206524853756793
0.39400000000021973,0.773665088840766,True,-2.3071745306303497,-3.7328973340005553e-16,-0.150671762207688,0,0.0,-0.5843279429809641,0.3522223183075676,-1.145624828479037,-0.5376120863565925,-1.152578665194555,-0.23979966134876507,-0.6348026026200357,-0.9397729822250274,-1.9599098352466322,-1.0958735259250667,-2.193265609928059
0.39500000000021973,0.7762010368309502,True,-2.318146588361683,5.608277460884393e-16,-0.15458500451817228,0,0.0,-0.5818082603154593,0.3505820781899307,-1.1401699832520025,-0.5346454537492136,-1.147351489621055,-0.2392220787932274,-0.6310298360084665,-0.9340789870825023,-1.9459331824051103,-1.0882295185792132,-2.180395206429374
0.39600000000021973,0.7786475437818998,True,-2.3289945661408398,1.847642108908314e-16,-0.15827416099165947,0,0.0,-0.5793336943991438,0.348954895441477,-1.134818215483254,-0.5317480825129214,-1.1422295504046949,-0.23862683368193108,-0.6273694496258242,-0.9285591757441801,-1.9324938720489728,-1.0808609663864928,-2.1678807202803894
0.39700000000021973,0.7810125018792667,True,-2.33973020755108,-7.540170121086966e-16,-0.16176885465979424,0,0.0,-0.5769014439216396,0.34734193207349495,-1.1295635176863432,-0.5289152520842904,-1.1372056872214136,-0.23801725424432957,-0.6238118375449663,-0.9231982081338052,-1.919538557765984,-1.0737418222005217,-2.155694221529295
0.39800000000021973,0.7833026128662427,True,-2.3503634258799715,1.172356684539786e-16,-0.1650932508082733,0,0.0,-0.5745090795789325,0.3457440247802125,-1.1244006233122976,-0.5261428688967037,-1.1322737217895902,-0.2373960531653178,-0.6203488285835794,-0.9179830828871607,-1.9070224008238432,-1.0668500888162504,-2.143811710314352
0.39900000000021973,0.7855236340138676,True,-2.3609026880321227,9.88528324106114e-16,-0.16826730242047183,0,0.0,-0.5721544703434445,0.3441617643919895,-1.1193248657752997,-0.5234273436109084,-1.1274282617236515,-0.23676546440227916,-0.6169733909505197,-0.9129026503425248,-1.894907267960318,-1.0601669722056488,-2.132212336128572
0.40000000000021974,0.7876805614604946,True,-2.3713552998936698,4.892983537018297e-16,-0.17130766344126086,0,0.0,-0.5698357282528976,0.3425955538252391,-1.11433207220965,-0.5207654989121443,-1.1226645537002882,-0.23612734410372418,-0.6136794119908316,-0.907947250140809,-1.883160393645567,-1.0536762514134155,-2.120877811622369
0.40100000000021974,0.7897777694917596,True,-2.3817276225107693,-3.5254334947253995e-17,-0.17422837004915676,0,0.0,-0.5675511662523914,0.34104565107174156,-1.1094184818031074,-0.518154498901466,-1.1179783713928513,-0.23548324642195267,-0.6104615307762835,-0.9031084363789427,-1.871753368204661,-1.0473638007343677,-2.1097919639547786
0.40200000000021974,0.7918191181367227,True,-2.392025238618706,7.967472525895823e-16,-0.1770413566751171,0,0.0,-0.5652992654443512,0.33951220156023254,-1.1045806819168655,-0.5155917940867577,-1.1133659284689648,-0.23483448138619867,-0.6073150087088007,-0.8983787656437702,-1.8606613596029398,-1.0412172212912632,-2.0989403855827864
0.40300000000021974,0.7938080375328915,True,-2.40225308284416,6.385322813390114e-17,-0.179756852232789,0,0.0,-0.5630786492540256,0.33799526282936637,-1.0998155573377209,-0.5130750778677682,-1.1088238100133934,-0.2341821597121071,-0.6042356280037422,-0.8937516310901888,-1.8498625060461802,-1.0352255527402152,-2.0883101583617383
0.40400000000021974,0.7957475949607677,True,-2.4124155448657967,3.0665411407622545e-16,-0.1823836881509433,0,0.0,-0.5608880627686827,0.3364948235482491,-1.095120249400292,-0.5106022516405595,-1.1043489177353303,-0.23352722793701988,-0.6012196109779021,-0.8892211308219398,-1.8393374356135255,-1.0293790446813469,-2.0778896326463214
0.40500000000021974,0.7976405487480013,True,-2.422516552131358,5.2815803870444545e-17,-0.18492954054829386,0,0.0,-0.5587263560090198,0.33501081832188234,-1.0904921226472384,-0.5081713964687261,-1.099938425651388,-0.23287049628283446,-0.5982635551051865,-0.8847819622259663,-1.8290688818267589,-1.0236689732478916,-2.0676682483049373
0.40600000000021974,0.7994893920854872,True,-2.432559636902575,1.3969442491245082e-15,-0.18740112260073785,0,0.0,-0.556592470232145,0.3335431393132604,-1.085928737330286,-0.505780749829454,-1.0955897438433864,-0.23221266097770446,-0.5953643801906107,-0.8804293362190665,-1.819041372682191,-1.0180874923590693,-2.057636388126949
0.40700000000021974,0.8012963889941859,True,-2.4425479911330044,6.610350676915957e-16,-0.18980433879804204,0,0.0,-0.5544854266022718,0.33209164543388286,-1.081427826496856,-0.5034286863325967,-1.0913004885208657,-0.23155432230400497,-0.5925192849766631,-0.8761589069661629,-1.8092409766464315,-1.0126275119056212,-2.0477852565857506
0.40800000000021974,0.803063604113905,True,-2.4524845117906766,-9.778952327682609e-17,-0.19214440972635277,0,0.0,-0.5524043167325944,0.3306561696579259,-1.0769872767201567,-0.5011137015870559,-1.087068457064273,-0.23089599931343893,-0.5897257111765394,-0.8719667137589648,-1.799655093329995,-1.007282597101837,-2.0381067786803575
0.40900000000021974,0.8047929275780109,True,-2.4623718385974973,1.7402372289538412e-16,-0.19442597382964774,0,0.0,-0.5503482947220492,0.3292365248751942,-1.0726051117560953,-0.4988343985874488,-1.0828916070452834,-0.2302381419167356,-0.5869813134171925,-0.8678491325536475,-1.7902722795703356,-1.0020468846472494,-2.028593514845488
0.41000000000021974,0.8064860959415256,True,-2.4722123856920377,-4.595346666589441e-16,-0.19665317102518381,0,0.0,-0.5483165703982643,0.3278325085966956,-1.0682794785750707,-0.4965894761390511,-1.0787680384543439,-0.2295811408860664,-0.5842839339307522,-0.8638028352552022,-1.7810821038487472,-0.9969150123665914,-2.0192385888459916
0.41100000000021975,0.8081447099112915,True,-2.4820083683794696,3.983726748110084e-18,-0.1988297118935311,0,0.0,-0.5463084035427289,0.32644390675252444,-1.0640086353387421,-0.4943777189463143,-1.0746959785381764,-0.22892533618390853,-0.5816315810953151,-0.8598247552703283,-1.7720750235803584,-0.9918820597527339,-2.01003562625722
0.41200000000021975,0.8097702494634901,True,-2.491761825876877,-2.1418597398217633e-17,-0.20095893530956696,0,0.0,-0.5443230989226051,0.32507049676680566,-1.0597909409833741,-0.4921979890706351,-1.0706737687790866,-0.22827102393957208,-0.5790224111221196,-0.8559120581747007,-1.763242281020041,-0.9869434974016054,-2.000978701647002
0.41300000000021975,0.8113640868110847,True,-2.5014746407712147,5.356189257460571e-17,-0.20304385674370495,0,0.0,-0.5423600019904024,0.3237120500553519,-1.0556248461419555,-0.4900492185244353,-1.066699853645736,-0.22761846232687152,-0.5764547123332521,-0.8520621165825846,-1.7545758144233534,-0.9820951437497952,-1.9920622929655314
