u,v,Kc_base,Kc_new,delta,pred,deriv_mean,is_braess,correct
0,2,1.8100000000000638,1.8300000000000638,0.020000000000000018,False,-0.03214640164901439,True,False
0,4,1.8100000000000638,1.8300000000000638,0.020000000000000018,False,-0.06320429034734953,True,False
0,6,1.8100000000000638,1.6800000000000637,-0.13000000000000012,False,-0.07233175407201431,False,True
0,13,1.8100000000000638,1.8900000000000639,0.08000000000000007,False,-0.09647531764642686,True,False
0,17,1.8100000000000638,2.2200000000000593,0.4099999999999955,False,-0.06288652637135922,True,False
1,5,1.8100000000000638,1.9000000000000639,0.09000000000000008,True,0.6324978202829714,True,True
1,8,1.8100000000000638,1.5100000000000635,-0.30000000000000027,True,0.14899610732828528,False,False
1,16,1.8100000000000638,1.7100000000000637,-0.10000000000000009,True,0.3536956282278422,False,False
3,10,1.8100000000000638,1.8200000000000638,0.010000000000000009,False,-0.13911517168238985,True,False
3,11,1.8100000000000638,1.8300000000000638,0.020000000000000018,False,-0.07819160647993795,True,False
3,14,1.8100000000000638,1.8200000000000638,0.010000000000000009,True,0.008532314416985098,True,True
