u,v,Kc_base,Kc_new,delta,pred,deriv_mean,is_braess,correct
0,2,4.710000000000006,4.7400000000000055,0.02999999999999936,True,1.5793001887089475,True,True
0,5,4.710000000000006,4.730000000000006,0.019999999999999574,True,1.5973475775251487,True,True
0,8,4.710000000000006,4.7400000000000055,0.02999999999999936,True,1.5777500256120338,True,True
0,16,4.710000000000006,4.7400000000000055,0.02999999999999936,True,1.5760618309719745,True,True
1,9,4.710000000000006,4.750000000000005,0.03999999999999915,False,-0.00663242838818931,True,False
2,4,4.710000000000006,4.7400000000000055,0.02999999999999936,False,-0.006351478610507416,True,False
2,7,4.710000000000006,4.730000000000006,0.019999999999999574,True,0.017452726131693658,True,True
2,8,4.710000000000006,4.7400000000000055,0.02999999999999936,False,-0.00022790408746869995,True,False
2,9,4.710000000000006,4.730000000000006,0.019999999999999574,True,0.006773584411054828,True,True
4,5,4.710000000000006,4.730000000000006,0.019999999999999574,True,1.5752377288910577,True,True
4,9,4.710000000000006,4.750000000000005,0.03999999999999915,False,-0.006004693671344624,True,False
4,16,4.710000000000006,4.750000000000005,0.03999999999999915,False,-0.010489270490180252,True,False
5,6,4.710000000000006,4.850000000000003,0.13999999999999702,True,1.6980230425327592,True,True
5,8,4.710000000000006,4.750000000000005,0.03999999999999915,True,0.0018332552324109574,True,True
5,9,4.710000000000006,4.7400000000000055,0.02999999999999936,False,-0.0008804430832468069,True,False
5,16,4.710000000000006,4.760000000000005,0.049999999999998934,False,-0.012004330842604632,True,False
5,17,4.710000000000006,4.780000000000005,0.06999999999999851,True,0.0029265453668577968,True,True
6,7,4.710000000000006,4.830000000000004,0.11999999999999744,False,-0.06036712974129599,True,False
6,8,4.710000000000006,4.840000000000003,0.12999999999999723,True,1.6650093995984854,True,True
6,16,4.710000000000006,4.780000000000005,0.06999999999999851,True,1.676397081066554,True,True
7,16,4.710000000000006,4.720000000000006,0.009999999999999787,True,0.021138499777328457,True,True
7,17,4.710000000000006,4.800000000000004,0.08999999999999808,False,-0.03966944616272933,True,False
8,9,4.710000000000006,4.720000000000006,0.009999999999999787,True,1.5848130955924706,True,True
8,16,4.710000000000006,4.7400000000000055,0.02999999999999936,False,-0.0017238477711745692,True,False
8,17,4.710000000000006,4.820000000000004,0.10999999999999766,True,1.7065832932598197,True,True
9,17,4.710000000000006,4.7400000000000055,0.02999999999999936,True,1.7715829283382156,True,True
16,17,4.710000000000006,4.800000000000004,0.08999999999999808,True,0.024979530428608454,True,True
